iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1072,453.135,2,20.5385,24.477,12.6021,1.52839,0.0432058,-0.409281,1.09863,0.223203,0.927941,0.271428,0.926734
1073,457.558,2,20.5353,24.4747,12.5947,1.52793,0.0432331,-0.409112,1.09228,0.223169,0.928174,0.271145,0.92672
1074,457.008,2,20.5356,24.4797,12.599,1.52844,0.0431912,-0.40907,1.09571,0.223009,0.929066,0.270865,0.92702
1075,457.143,2,20.5427,24.4849,12.5891,1.52844,0.0431706,-0.409404,1.09907,0.223025,0.928192,0.270898,0.927743
1076,454.728,2,20.5411,24.4906,12.584,1.52829,0.043102,-0.409304,1.09875,0.223113,0.927841,0.271446,0.926815
1077,466.134,2,20.5377,24.495,12.5931,1.53001,0.0430063,-0.409095,1.09639,0.22305,0.929038,0.272223,0.926691
1078,449.522,2,20.5368,24.4987,12.6153,1.52953,0.0429609,-0.409134,1.09264,0.223075,0.928477,0.272237,0.925174
1079,457.832,2,20.5346,24.4959,12.6289,1.53031,0.0428962,-0.409075,1.08106,0.223114,0.929146,0.272105,0.925011
1080,445.889,2,20.5328,24.49,12.6438,1.52938,0.0428377,-0.409012,1.0865,0.223139,0.928854,0.271802,0.924251
1081,450.717,2,20.538,24.487,12.6458,1.52876,0.0428104,-0.409247,1.09293,0.222973,0.929651,0.271468,0.923834
1082,457.304,2,20.5406,24.4886,12.663,1.52876,0.0428324,-0.409352,1.09485,0.222839,0.929278,0.271137,0.924159
1083,464.317,2,20.547,24.4971,12.6772,1.52838,0.0428714,-0.409717,1.10566,0.222712,0.931198,0.271057,0.92502
1084,457.855,2,20.5561,24.502,12.6924,1.52838,0.0428738,-0.410181,1.10082,0.222702,0.931815,0.270805,0.924508
1085,468.648,2,20.554,24.5017,12.7089,1.52692,0.0430262,-0.410111,1.11385,0.222668,0.933482,0.270725,0.92436
1086,459.979,2,20.5511,24.5013,12.7238,1.52632,0.0430141,-0.409981,1.11617,0.222698,0.93644,0.270622,0.924274
1087,449.542,2,20.5504,24.4984,12.722,1.52632,0.0429622,-0.409812,1.12138,0.222682,0.936458,0.270766,0.922594
1088,462.261,2,20.5536,24.4914,12.7152,1.52581,0.0430118,-0.409875,1.12845,0.222752,0.936977,0.271131,0.921506
1089,446.979,2,20.5546,24.4927,12.7127,1.52502,0.0429883,-0.409827,1.13821,0.222646,0.935961,0.271171,0.920575
1090,444.78,2,20.5553,24.4875,12.7114,1.52457,0.0429293,-0.409862,1.14154,0.222596,0.934917,0.271176,0.919126
1091,454.549,2,20.5535,24.4733,12.7202,1.52498,0.0428889,-0.409841,1.14933,0.222498,0.934515,0.271107,0.919014
1092,456.693,2,20.5519,24.4616,12.7223,1.524,0.0429155,-0.409705,1.15506,0.222547,0.935371,0.271159,0.918423
1093,463.148,2,20.5475,24.4553,12.7217,1.524,0.0429313,-0.40953,1.16064,0.222478,0.935734,0.270785,0.921053
1094,455.592,2,20.5465,24.4539,12.7282,1.52347,0.0429419,-0.409424,1.16497,0.222476,0.935291,0.270838,0.921213
1095,456.485,2,20.5456,24.4496,12.7293,1.52347,0.0429543,-0.409395,1.16163,0.222438,0.935753,0.270556,0.921016
1096,454.542,2,20.543,24.4462,12.7475,1.5221,0.0429821,-0.409304,1.17877,0.222398,0.937062,0.270419,0.920786
1097,454.133,2,20.5415,24.4402,12.7534,1.52054,0.0430026,-0.409267,1.18571,0.222507,0.938339,0.270455,0.91995
1098,452.921,2,20.5395,24.4371,12.7598,1.5199,0.0429657,-0.409181,1.20449,0.222551,0.939447,0.270589,0.919129
1099,460.834,2,20.5416,24.4313,12.7663,1.51918,0.0430162,-0.409269,1.21232,0.222507,0.939831,0.270915,0.918566
1100,449.46,2,20.5446,24.4268,12.7704,1.51826,0.0430528,-0.409302,1.2128,0.222491,0.939203,0.270801,0.91689
1101,449.111,2,20.5423,24.4212,12.7744,1.51869,0.0430325,-0.409215,1.21764,0.222453,0.938289,0.270668,0.914482
1102,456.346,2,20.5434,24.4231,12.7659,1.5198,0.0430152,-0.409239,1.21459,0.222574,0.937267,0.270375,0.913356
1103,450.883,2,20.5424,24.4259,12.7707,1.51995,0.0429695,-0.409277,1.20702,0.222489,0.937496,0.27037,0.912143
1104,459.704,2,20.5449,24.4237,12.7757,1.51995,0.0429839,-0.409464,1.20098,0.222431,0.939134,0.270169,0.911396
1105,457.155,2,20.5453,24.4228,12.7777,1.51985,0.0429858,-0.409492,1.19874,0.222437,0.939304,0.270171,0.911304
1106,461.584,2,20.5457,24.4234,12.7779,1.51985,0.0429879,-0.409518,1.19742,0.222442,0.939586,0.270121,0.91136
1107,461.214,2,20.5466,24.4233,12.7782,1.51995,0.0429831,-0.409547,1.19523,0.222452,0.939815,0.270081,0.911425
1108,457.383,2,20.5459,24.423,12.7796,1.51977,0.0429936,-0.409519,1.19461,0.22246,0.939833,0.270039,0.911451
1109,454.27,2,20.5457,24.4236,12.7789,1.51968,0.0429951,-0.409512,1.19352,0.222466,0.939845,0.270014,0.911425
1110,459.283,2,20.5456,24.4238,12.7783,1.51962,0.0429993,-0.409505,1.19229,0.222463,0.939882,0.270003,0.911498
1111,456.307,2,20.5463,24.4244,12.7775,1.51977,0.0429863,-0.409536,1.18816,0.222473,0.939851,0.270016,0.911515
1112,457.247,2,20.5458,24.4242,12.7777,1.51974,0.0429882,-0.409532,1.18586,0.222483,0.939878,0.270021,0.911374
1113,454.436,2,20.547,24.4243,12.7787,1.51959,0.0429936,-0.409585,1.18501,0.222498,0.939947,0.270019,0.911171
1114,461.436,2,20.5477,24.4248,12.7771,1.51975,0.0429873,-0.40961,1.18418,0.222501,0.939976,0.270056,0.911104
1115,459.748,2,20.5477,24.4249,12.7778,1.51966,0.0429883,-0.409612,1.18423,0.22252,0.939965,0.2701,0.911176
1116,460.756,2,20.5479,24.4251,12.7782,1.51986,0.0429809,-0.409614,1.18519,0.222523,0.939896,0.270117,0.911177
1117,454.38,2,20.5478,24.4254,12.7776,1.5198,0.0429749,-0.409607,1.18673,0.222528,0.939925,0.270126,0.911279
1118,459.776,2,20.5473,24.4258,12.7785,1.5198,0.042978,-0.409577,1.18898,0.222538,0.939805,0.270152,0.911268
1119,450.8,2,20.5479,24.4264,12.7784,1.51978,0.0429721,-0.4096,1.19032,0.222545,0.939603,0.270203,0.911134
1120,455.402,2,20.5486,24.4278,12.7793,1.51978,0.04297,-0.409627,1.19182,0.222545,0.939466,0.270247,0.911095
1121,458.936,2,20.548,24.4296,12.7783,1.51978,0.0429726,-0.409605,1.19237,0.222534,0.939363,0.270253,0.911182
1122,463.502,2,20.5482,24.4304,12.7779,1.51969,0.0429836,-0.409615,1.19223,0.222541,0.939401,0.270254,0.911158
1123,465.433,2,20.5473,24.4315,12.7792,1.51956,0.0429948,-0.409586,1.19359,0.222538,0.93957,0.270267,0.911206
1124,452.391,2,20.547,24.4317,12.7794,1.51943,0.0429929,-0.409571,1.1949,0.222538,0.939534,0.27026,0.911337
1125,458.89,2,20.5467,24.4327,12.7793,1.5193,0.0429979,-0.409554,1.19587,0.222549,0.939441,0.270272,0.911497
1126,465.671,2,20.5473,24.4338,12.7818,1.51936,0.0430006,-0.409578,1.19694,0.222558,0.939417,0.27027,0.911718
1127,459.285,2,20.5476,24.4342,12.7805,1.51925,0.0430002,-0.409572,1.19668,0.222553,0.939793,0.270264,0.911782
1128,461.151,2,20.5479,24.4341,12.7788,1.51907,0.0430113,-0.409574,1.19523,0.222563,0.939851,0.270254,0.911859
1129,452.172,2,20.5467,24.4337,12.7786,1.51896,0.0430055,-0.409516,1.19638,0.222572,0.939802,0.270261,0.912034
1130,451.066,2,20.5465,24.4345,12.776,1.51891,0.0430024,-0.409512,1.19486,0.222572,0.939728,0.270227,0.912082
1131,456.893,2,20.5466,24.4353,12.773,1.51891,0.0429997,-0.409521,1.19384,0.222566,0.93961,0.270198,0.912365
1132,456.023,2,20.5466,24.436,12.7705,1.51873,0.0430048,-0.409518,1.19264,0.222559,0.939586,0.270182,0.912578
1133,459.201,2,20.5471,24.4361,12.7669,1.51868,0.0430086,-0.409531,1.19293,0.222566,0.939531,0.270211,0.912561
1134,457.136,2,20.5462,24.4368,12.7661,1.51857,0.0430144,-0.409489,1.1945,0.222565,0.939521,0.270215,0.912525
1135,457.569,2,20.5457,24.4365,12.7663,1.51838,0.0430216,-0.409473,1.19564,0.222555,0.93953,0.27024,0.912577
1136,454.116,2,20.5444,24.4361,12.7672,1.51838,0.0430154,-0.409427,1.1965,0.222537,0.939523,0.270258,0.912572
1137,456.565,2,20.5448,24.4356,12.768,1.51847,0.0430137,-0.40946,1.19698,0.222513,0.939395,0.270288,0.912458
1138,453.942,2,20.5439,24.4352,12.7688,1.51853,0.0430064,-0.40942,1.19755,0.222522,0.939312,0.270305,0.912388
1139,457.471,2,20.5436,24.4358,12.7689,1.51859,0.0430064,-0.409416,1.19577,0.222526,0.939153,0.270292,0.912416
1140,461.009,2,20.5448,24.4362,12.7718,1.51879,0.0430057,-0.409478,1.19448,0.222507,0.939095,0.270305,0.912253
1141,454.735,2,20.5446,24.437,12.7717,1.51883,0.0430053,-0.409475,1.19391,0.222495,0.939027,0.270243,0.912313
1142,453.347,2,20.5458,24.4381,12.771,1.51891,0.0430049,-0.409522,1.19512,0.22249,0.938894,0.270199,0.912201
1143,453.519,2,20.5472,24.4382,12.7713,1.51913,0.0429994,-0.409577,1.19479,0.222485,0.938831,0.270132,0.911976
1144,453.42,2,20.5471,24.4378,12.7732,1.51904,0.0430001,-0.409573,1.19413,0.222484,0.939045,0.270073,0.91191
1145,457.481,2,20.5469,24.4381,12.7741,1.51904,0.0430005,-0.409577,1.19531,0.222479,0.939061,0.270066,0.911903
1146,461.291,2,20.5476,24.4382,12.775,1.51901,0.0430088,-0.409612,1.19587,0.222471,0.939033,0.270065,0.911863
1147,460.534,2,20.5472,24.438,12.7763,1.51901,0.0430113,-0.409598,1.19681,0.222496,0.939069,0.27004,0.911881
1148,454.466,2,20.5469,24.4393,12.7753,1.51901,0.043019,-0.40958,1.19783,0.222487,0.938812,0.270046,0.911709
1149,453.841,2,20.5474,24.4401,12.774,1.51906,0.04302,-0.409606,1.19886,0.222483,0.938535,0.270053,0.911562
1150,461.909,2,20.5481,24.4413,12.7735,1.51895,0.0430273,-0.409628,1.2001,0.222492,0.938667,0.27007,0.911515
1151,458.508,2,20.548,24.4431,12.7731,1.51886,0.0430323,-0.409648,1.20058,0.222477,0.938662,0.270095,0.91153
1152,468.376,2,20.5479,24.445,12.7715,1.51886,0.0430483,-0.409663,1.20103,0.222461,0.938553,0.270104,0.911546
1153,458.244,2,20.5477,24.4457,12.7698,1.51881,0.0430515,-0.409653,1.20072,0.22246,0.938456,0.270125,0.911601
1154,452.24,2,20.5481,24.4473,12.7692,1.5189,0.043041,-0.409676,1.20187,0.222449,0.938556,0.270102,0.911528
1155,459.511,2,20.5497,24.4483,12.7684,1.51893,0.0430457,-0.409742,1.20315,0.222455,0.938611,0.270087,0.911342
1156,456.374,2,20.5511,24.449,12.7678,1.51893,0.0430474,-0.409805,1.2044,0.222456,0.938745,0.270072,0.911145
1157,450.037,2,20.5516,24.4491,12.7698,1.51897,0.0430412,-0.409826,1.20468,0.222451,0.938763,0.270055,0.910958
1158,461.895,2,20.5515,24.4484,12.7705,1.51905,0.0430432,-0.409835,1.20351,0.222439,0.938714,0.270042,0.911022
1159,455.734,2,20.5526,24.4482,12.7698,1.51893,0.0430442,-0.409881,1.20394,0.222459,0.938858,0.269993,0.911127
1160,458.61,2,20.5535,24.4492,12.7696,1.51879,0.0430498,-0.409914,1.20373,0.222453,0.939039,0.269948,0.91127
1161,456.288,2,20.5535,24.4498,12.768,1.51883,0.0430451,-0.409904,1.20242,0.222455,0.939121,0.269889,0.911392
1162,449.084,2,20.5532,24.4502,12.7701,1.51864,0.0430455,-0.4099,1.2012,0.222461,0.939183,0.269852,0.911364
1163,454.417,2,20.5537,24.4509,12.7692,1.51854,0.0430462,-0.409914,1.20014,0.222461,0.939321,0.269822,0.911373
1164,463.087,2,20.5544,24.4514,12.767,1.51857,0.0430467,-0.409923,1.19849,0.222476,0.939467,0.269795,0.911505
1165,452.873,2,20.5546,24.4524,12.7664,1.51867,0.0430386,-0.409938,1.19827,0.22247,0.939386,0.269823,0.911354
1166,457.127,2,20.5539,24.4524,12.7665,1.51856,0.0430437,-0.409905,1.19784,0.222465,0.939332,0.26983,0.911408
1167,459.247,2,20.5534,24.4524,12.7671,1.51856,0.0430429,-0.409879,1.1975,0.222466,0.939326,0.269849,0.91143
1168,457.529,2,20.5527,24.4532,12.7681,1.51848,0.0430441,-0.409855,1.19735,0.222455,0.939364,0.269848,0.911562
1169,453.746,2,20.5527,24.4539,12.7681,1.51849,0.0430361,-0.409859,1.19844,0.222446,0.939314,0.269887,0.911599
1170,455.287,2,20.5533,24.4546,12.7683,1.51849,0.0430337,-0.40988,1.19902,0.222462,0.93908,0.269915,0.911583
1171,455.17,2,20.553,24.4556,12.7694,1.51842,0.0430363,-0.409876,1.1996,0.222471,0.938914,0.269956,0.911482
1172,456.024,2,20.5534,24.4559,12.7707,1.51854,0.0430335,-0.409908,1.20072,0.222466,0.938655,0.270012,0.911285
1173,443.744,2,20.553,24.4563,12.7729,1.51846,0.0430244,-0.409895,1.20147,0.222461,0.938473,0.270081,0.911073
1174,457.943,2,20.5532,24.4561,12.7766,1.51846,0.0430194,-0.409903,1.20252,0.222458,0.93838,0.270213,0.910982
1175,455.909,2,20.5536,24.4554,12.7756,1.5186,0.0430026,-0.409925,1.20368,0.222467,0.938275,0.270329,0.910857
1176,463.227,2,20.5533,24.4548,12.7753,1.51875,0.0429994,-0.409916,1.20584,0.222461,0.938141,0.270403,0.91083
1177,452.862,2,20.5539,24.4544,12.7739,1.51886,0.0429915,-0.409947,1.20535,0.222439,0.938042,0.270432,0.910715
1178,454.599,2,20.5547,24.4553,12.7744,1.5189,0.042986,-0.409989,1.20485,0.222424,0.937949,0.270509,0.910573
1179,452.961,2,20.556,24.4561,12.7749,1.51905,0.0429742,-0.410043,1.20357,0.222416,0.937752,0.270575,0.910453
1180,454.796,2,20.5564,24.4577,12.7764,1.51905,0.0429721,-0.410057,1.20188,0.222414,0.937687,0.270588,0.910442
1181,453.919,2,20.5569,24.4584,12.7761,1.51889,0.0429743,-0.410075,1.19967,0.22242,0.93753,0.270604,0.910604
1182,455.323,2,20.5573,24.4592,12.7746,1.51873,0.042976,-0.410084,1.19893,0.222424,0.93751,0.270611,0.910768
1183,461.765,2,20.5576,24.46,12.7728,1.51867,0.0429828,-0.410096,1.19795,0.222414,0.937365,0.270626,0.910973
1184,465.99,2,20.5575,24.4608,12.7717,1.5187,0.0429922,-0.410083,1.19715,0.222429,0.937384,0.270592,0.910941
1185,458.745,2,20.5574,24.4623,12.7698,1.51863,0.0429986,-0.41007,1.19693,0.222429,0.93736,0.270573,0.91099
1186,467.177,2,20.5568,24.4622,12.7687,1.51869,0.0430003,-0.410046,1.19734,0.222423,0.937515,0.270577,0.911138
1187,460.167,2,20.5566,24.4622,12.7655,1.51876,0.0430023,-0.410039,1.19919,0.222412,0.937467,0.270563,0.911138
1188,460.842,2,20.5566,24.4618,12.7639,1.51884,0.0430072,-0.410029,1.20085,0.222426,0.937479,0.270541,0.910907
1189,464.593,2,20.5567,24.4626,12.7631,1.51895,0.0430122,-0.410031,1.20053,0.222414,0.937527,0.270533,0.910841
1190,462.609,2,20.5562,24.4639,12.7639,1.51889,0.043019,-0.410011,1.19987,0.222406,0.937691,0.270525,0.910847
1191,465.886,2,20.5559,24.4643,12.7663,1.51896,0.0430227,-0.409992,1.19979,0.222401,0.937787,0.270545,0.910822
1192,457.481,2,20.556,24.465,12.7672,1.51892,0.04302,-0.410001,1.19871,0.2224,0.938002,0.270548,0.910798
1193,458.232,2,20.5551,24.4649,12.7697,1.51878,0.0430239,-0.409972,1.19759,0.222397,0.938119,0.270572,0.910789
1194,455.367,2,20.555,24.4652,12.7717,1.51874,0.0430239,-0.409962,1.19673,0.222385,0.938148,0.270571,0.910815
1195,461.194,2,20.5546,24.4647,12.7755,1.51889,0.0430195,-0.409933,1.19521,0.222396,0.938121,0.270567,0.910824
1196,454.515,2,20.5546,24.4637,12.7767,1.51889,0.0430183,-0.409926,1.1949,0.222382,0.938142,0.270596,0.910667
1197,447.859,2,20.554,24.4626,12.7777,1.51885,0.0430095,-0.409903,1.19524,0.222379,0.93804,0.270623,0.910647
1198,467.217,2,20.5538,24.4616,12.7781,1.51892,0.0430149,-0.409899,1.19563,0.222372,0.937991,0.270661,0.910655
1199,477.024,2,20.552,24.4617,12.7777,1.51922,0.0430193,-0.409841,1.19756,0.222376,0.938007,0.270678,0.910574
1200,466.098,2,20.5509,24.4617,12.7779,1.51925,0.0430264,-0.409799,1.19941,0.222377,0.938082,0.270677,0.91052
1201,465.501,2,20.5509,24.4623,12.7784,1.51931,0.0430298,-0.409797,1.19902,0.222397,0.938114,0.270686,0.910486
1202,465.479,2,20.5511,24.4623,12.7797,1.51924,0.0430381,-0.409809,1.19922,0.222401,0.938178,0.270696,0.910543
1203,460.679,2,20.5516,24.4633,12.7802,1.51919,0.0430371,-0.409846,1.20028,0.222388,0.938326,0.27073,0.910655
1204,460.308,2,20.5519,24.4635,12.7798,1.51919,0.0430358,-0.409867,1.19972,0.222389,0.938307,0.270756,0.910757
1205,465.317,2,20.5522,24.464,12.7801,1.51928,0.0430353,-0.40988,1.19835,0.222396,0.938448,0.270773,0.91073
1206,462.223,2,20.5521,24.4642,12.78,1.51924,0.0430432,-0.409885,1.19757,0.222409,0.938393,0.27079,0.910618
1207,457.442,2,20.5521,24.4652,12.7804,1.51916,0.0430459,-0.409887,1.19741,0.222408,0.938406,0.270789,0.910676
1208,460.141,2,20.5525,24.4653,12.7805,1.51896,0.0430623,-0.409913,1.19651,0.222425,0.938236,0.270744,0.910702
1209,455.821,2,20.5525,24.4656,12.7823,1.51879,0.0430758,-0.409922,1.19578,0.22244,0.938067,0.270712,0.910591
1210,463.446,2,20.5536,24.4649,12.7845,1.51884,0.0430733,-0.409963,1.19684,0.222464,0.938392,0.270686,0.910554
1211,451.742,2,20.5546,24.4638,12.7864,1.51889,0.0430703,-0.410008,1.19645,0.222464,0.93836,0.270658,0.910375
1212,462.917,2,20.5541,24.4621,12.7873,1.51889,0.0430746,-0.409999,1.19567,0.22247,0.938385,0.270675,0.910344
1213,453.846,2,20.5541,24.4609,12.7891,1.51877,0.0430796,-0.410002,1.19559,0.222468,0.938243,0.27071,0.910241
1214,453.369,2,20.5541,24.4597,12.7911,1.51858,0.0430848,-0.410008,1.19581,0.222455,0.938185,0.270742,0.910232
1215,457.461,2,20.5544,24.4581,12.792,1.51867,0.043081,-0.410038,1.19593,0.222459,0.938113,0.270751,0.910154
1216,459.171,2,20.554,24.4569,12.7932,1.51884,0.0430764,-0.410029,1.19551,0.222447,0.93805,0.270807,0.909948
1217,467.113,2,20.5528,24.4552,12.7972,1.51884,0.0430768,-0.409977,1.19564,0.222443,0.938325,0.270871,0.909913
1218,466.27,2,20.5531,24.4533,12.7998,1.51884,0.0430819,-0.409983,1.19546,0.222431,0.938383,0.270951,0.909881
1219,460.569,2,20.5533,24.4518,12.8018,1.51893,0.0430784,-0.409998,1.19711,0.22244,0.938467,0.270997,0.909667
1220,453.346,2,20.5536,24.4494,12.8035,1.51892,0.0430711,-0.410026,1.19776,0.222435,0.938495,0.27104,0.909593
1221,453.004,2,20.5534,24.4471,12.8052,1.51879,0.0430702,-0.410014,1.20012,0.222433,0.938553,0.271081,0.909501
1222,465.438,2,20.553,24.4445,12.807,1.51865,0.0430848,-0.409991,1.20243,0.222421,0.938608,0.271085,0.909539
1223,466.051,2,20.5529,24.4434,12.8099,1.51857,0.0430928,-0.409989,1.20348,0.222409,0.938761,0.271111,0.909593
1224,464.737,2,20.5537,24.4427,12.8121,1.51853,0.0430997,-0.410023,1.20504,0.22241,0.93884,0.271108,0.909634
1225,462.631,2,20.5544,24.4431,12.8142,1.51847,0.0430991,-0.410058,1.20822,0.222417,0.939168,0.271121,0.909654
1226,460.651,2,20.5549,24.4435,12.815,1.51832,0.0431078,-0.410072,1.20886,0.222406,0.939316,0.271111,0.90971
1227,455.036,2,20.5548,24.4437,12.817,1.51825,0.0431091,-0.410065,1.20911,0.222408,0.939475,0.271079,0.909626
1228,457.792,2,20.5553,24.4432,12.8195,1.5181,0.0431167,-0.410085,1.20884,0.22242,0.939663,0.271022,0.909601
1229,455.537,2,20.5555,24.4429,12.821,1.51809,0.0431149,-0.410092,1.20731,0.222434,0.93975,0.270992,0.909547
1230,455.879,2,20.5563,24.4431,12.8221,1.51819,0.043107,-0.410115,1.20482,0.22245,0.939927,0.270943,0.909475
1231,461.497,2,20.5567,24.4438,12.8206,1.51833,0.0431024,-0.410117,1.20316,0.222453,0.940045,0.270924,0.909446
1232,459.198,2,20.5571,24.4443,12.8202,1.51833,0.0431042,-0.41013,1.20412,0.222453,0.940106,0.270922,0.9094
1233,459.105,2,20.557,24.4451,12.8201,1.51838,0.0431008,-0.410127,1.20547,0.222462,0.940154,0.270928,0.909386
1234,459.15,2,20.5573,24.4461,12.8191,1.51833,0.0431024,-0.410145,1.20495,0.222474,0.940184,0.270901,0.909487
1235,464.021,2,20.5571,24.4475,12.8187,1.51823,0.0431139,-0.410123,1.20466,0.222475,0.940293,0.270882,0.909469
1236,453.17,2,20.5572,24.4484,12.8186,1.51818,0.0431107,-0.410123,1.20331,0.222475,0.940261,0.270856,0.90961
1237,458.62,2,20.5579,24.4498,12.8177,1.51807,0.0431154,-0.410147,1.20263,0.222474,0.940169,0.270869,0.909766
1238,462.758,2,20.5588,24.451,12.8172,1.51807,0.0431207,-0.410185,1.20172,0.222472,0.940145,0.270858,0.909826
1239,458.547,2,20.5591,24.4522,12.8152,1.51811,0.0431182,-0.410203,1.20161,0.222475,0.940147,0.270828,0.909958
1240,455.018,2,20.5592,24.4532,12.8128,1.51801,0.0431222,-0.410194,1.20212,0.222473,0.940124,0.270807,0.909998
1241,454.324,2,20.5586,24.4534,12.8099,1.51815,0.0431112,-0.410179,1.20204,0.222474,0.940062,0.27078,0.910044
1242,446.724,2,20.5587,24.453,12.8087,1.51798,0.0431076,-0.410175,1.20241,0.222481,0.939938,0.270779,0.910155
1243,464.164,2,20.5589,24.4527,12.8061,1.51805,0.0431106,-0.410187,1.20285,0.222484,0.939859,0.270765,0.910247
1244,465.514,2,20.5587,24.4533,12.805,1.51821,0.0431076,-0.410175,1.20555,0.222491,0.939878,0.270759,0.91032
1245,473.409,2,20.5595,24.4536,12.8033,1.51831,0.0431169,-0.410212,1.20647,0.222487,0.939823,0.270768,0.910431
1246,472.046,2,20.5601,24.4538,12.8034,1.51845,0.0431264,-0.41022,1.20593,0.222489,0.939844,0.270772,0.910324
1247,462.35,2,20.5607,24.4536,12.8032,1.51864,0.0431234,-0.410242,1.20636,0.222499,0.939801,0.270765,0.910219
1248,466.164,2,20.561,24.4534,12.8011,1.51874,0.0431287,-0.41025,1.20786,0.222495,0.939871,0.270753,0.910123
1249,460.387,2,20.5613,24.4528,12.7993,1.51888,0.0431275,-0.41026,1.20729,0.222497,0.939748,0.270747,0.910104
1250,462.051,2,20.5608,24.4521,12.7969,1.51897,0.0431286,-0.410253,1.20748,0.22249,0.939587,0.270758,0.910159
1251,468.535,2,20.5602,24.4511,12.7954,1.51905,0.0431335,-0.410243,1.20745,0.222481,0.939572,0.270792,0.910174
1252,468.446,2,20.5598,24.4511,12.7936,1.51915,0.0431303,-0.410225,1.20652,0.222471,0.939584,0.270852,0.910403
1253,472.214,2,20.5592,24.4508,12.7922,1.51914,0.0431343,-0.410197,1.20603,0.222461,0.939691,0.270928,0.9106
1254,474.077,2,20.5584,24.4506,12.7916,1.51915,0.043141,-0.410157,1.2054,0.222452,0.939731,0.271031,0.910714
1255,471.097,2,20.557,24.45,12.7916,1.51926,0.0431425,-0.41011,1.20314,0.222455,0.939806,0.271051,0.910832
1256,475.541,2,20.556,24.4493,12.7914,1.51933,0.0431512,-0.410079,1.20119,0.222452,0.940022,0.271041,0.910904
1257,465.246,2,20.5562,24.4489,12.7916,1.51933,0.0431555,-0.410093,1.19882,0.222458,0.940354,0.270981,0.910878
1258,456.568,2,20.5564,24.4477,12.7918,1.51942,0.0431485,-0.410102,1.19735,0.222464,0.940607,0.270941,0.91075
1259,460.632,2,20.5553,24.4454,12.7933,1.51935,0.043157,-0.410056,1.19748,0.222467,0.940655,0.270927,0.910642
1260,465.871,2,20.5551,24.4449,12.793,1.51948,0.0431562,-0.410047,1.19746,0.222472,0.940756,0.270916,0.910641
1261,458.591,2,20.5545,24.4442,12.7947,1.51953,0.0431528,-0.410033,1.19643,0.222472,0.94089,0.270877,0.910694
1262,454.152,2,20.554,24.4436,12.7972,1.51953,0.0431497,-0.41001,1.196,0.222471,0.941048,0.270812,0.910751
1263,454.032,2,20.5546,24.4429,12.7989,1.51949,0.0431442,-0.41002,1.19591,0.222483,0.941288,0.270749,0.91085
1264,461.854,2,20.5547,24.4426,12.7992,1.51955,0.043138,-0.410008,1.19529,0.22248,0.941637,0.270713,0.910946
1265,458.253,2,20.5544,24.443,12.7997,1.51959,0.0431336,-0.409997,1.19599,0.222472,0.94182,0.270684,0.910987
1266,463.365,2,20.5542,24.4439,12.7988,1.51959,0.0431335,-0.409987,1.19766,0.222477,0.94209,0.270679,0.910986
1267,461.189,2,20.5534,24.4441,12.7995,1.5195,0.0431373,-0.409962,1.1981,0.22247,0.942265,0.27064,0.911149
1268,453.346,2,20.5526,24.4445,12.8001,1.5195,0.0431344,-0.409941,1.19851,0.222456,0.942328,0.270621,0.911097
1269,461.446,2,20.5517,24.4445,12.799,1.51965,0.0431277,-0.40991,1.19921,0.222457,0.942304,0.270625,0.911147
1270,466.949,2,20.5518,24.4434,12.7984,1.51965,0.043131,-0.409919,1.2005,0.222467,0.942399,0.270636,0.911199
1271,460.42,2,20.552,24.4433,12.795,1.51976,0.0431255,-0.409911,1.20139,0.222467,0.942418,0.270655,0.911204
1272,462.984,2,20.5506,24.4422,12.7953,1.5198,0.043127,-0.409858,1.20239,0.222467,0.94239,0.270698,0.911146
1273,463.893,2,20.5496,24.4418,12.7959,1.51974,0.0431344,-0.409814,1.20392,0.222484,0.942459,0.270716,0.911027
1274,459.514,2,20.5488,24.4415,12.794,1.5199,0.0431266,-0.409799,1.20397,0.222482,0.942409,0.270702,0.911102
1275,454.817,2,20.5487,24.4413,12.7943,1.51997,0.043122,-0.409799,1.20432,0.222488,0.94239,0.270684,0.911022
1276,455.813,2,20.5488,24.4409,12.7928,1.52008,0.0431155,-0.409806,1.20516,0.222476,0.942264,0.270663,0.911167
1277,461.931,2,20.5491,24.44,12.7918,1.52002,0.0431221,-0.409821,1.20626,0.222475,0.9422,0.270657,0.911278
1278,460.338,2,20.5491,24.439,12.7911,1.51998,0.0431263,-0.409824,1.20756,0.222473,0.942234,0.270639,0.911319
1279,467.489,2,20.5489,24.4388,12.791,1.5201,0.0431321,-0.409813,1.20824,0.222472,0.942267,0.270597,0.911332
1280,462.025,2,20.5481,24.4386,12.7918,1.52018,0.0431317,-0.409778,1.20941,0.222468,0.942131,0.270583,0.911526
1281,460.767,2,20.5473,24.4386,12.7933,1.52023,0.0431332,-0.409739,1.20962,0.222476,0.94202,0.270554,0.911623
1282,455.825,2,20.5466,24.4385,12.7958,1.52029,0.0431261,-0.409712,1.21066,0.222484,0.941974,0.270543,0.911705
1283,459.252,2,20.5467,24.4384,12.7993,1.52039,0.0431215,-0.409723,1.21098,0.222487,0.942041,0.270526,0.911699
