iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
2576,437.246,2,20.7601,28.2333,23.1556,12.9063,1.87878,-0.414352,0.228318,0.9321,0.237679,0.840205
2577,438.55,2,20.8207,28.415,23.1285,12.9626,1.88245,-0.416776,0.227778,0.929423,0.235083,0.826707
2578,445.644,2,20.8297,28.6005,23.1665,12.953,1.88849,-0.417253,0.22894,0.921108,0.233148,0.837703
2579,448.322,2,20.8645,28.6564,23.1986,12.9471,1.89515,-0.419538,0.228237,0.922964,0.233957,0.842133
2580,457.967,2,20.8506,29.2114,23.2565,12.8345,1.90982,-0.419643,0.227423,0.937498,0.237578,0.841606
2581,441.381,2,20.7507,29.5113,23.2655,12.9329,1.90454,-0.417001,0.226967,0.944756,0.236283,0.836597
2582,438.368,2,20.7955,29.8968,23.2412,13.107,1.89243,-0.418436,0.226258,0.949749,0.237182,0.836299
2583,433.611,2,20.7225,30.141,23.2096,13.1354,1.88088,-0.415496,0.224925,0.959606,0.236141,0.825283
2584,448.129,2,20.7351,30.4963,23.1736,13.1171,1.8889,-0.416323,0.225248,0.965795,0.236372,0.819787
2585,446.082,2,20.7789,30.6802,23.1351,13.0475,1.89415,-0.41728,0.225819,0.970267,0.236286,0.811123
2586,452.327,2,20.8225,31.2531,23.1065,12.9317,1.90732,-0.419096,0.2249,0.970917,0.238404,0.807594
2587,453.427,2,20.8535,31.2876,23.1787,12.8922,1.91448,-0.419264,0.224635,0.983466,0.24059,0.804721
2588,458.404,2,20.9609,30.614,23.2718,12.797,1.92286,-0.424459,0.22398,0.984486,0.246508,0.812996
2589,453.115,2,20.9129,30.7163,23.3517,12.6861,1.92348,-0.42303,0.225405,0.980172,0.251896,0.811135
2590,441.363,2,20.9137,31.2708,23.346,12.6417,1.9116,-0.423562,0.225554,0.977981,0.252701,0.811734
2591,440.017,2,20.8433,31.6455,23.3417,12.5662,1.90089,-0.421462,0.225362,0.971934,0.253441,0.81355
2592,444.799,2,20.8853,31.9277,23.2829,12.6455,1.89841,-0.42383,0.225587,0.97612,0.25355,0.808079
2593,446.622,2,20.936,32.112,23.2167,12.8253,1.89944,-0.425631,0.225003,0.984639,0.251744,0.807878
2594,439.515,2,20.9003,31.8778,23.1369,12.9293,1.8967,-0.42324,0.224323,0.978589,0.250377,0.800907
2595,450.048,2,20.887,32.0863,23.1367,12.9536,1.89933,-0.423276,0.224187,0.988364,0.25185,0.798612
2596,448.103,2,20.789,32.1788,23.1198,12.9776,1.90017,-0.419591,0.225585,0.992799,0.251079,0.797904
2597,450.088,2,20.7395,32.0569,23.0027,12.9546,1.90464,-0.416909,0.225821,0.99156,0.253698,0.793167
2598,452.868,2,20.739,31.991,22.9371,13.1083,1.90909,-0.416546,0.226283,1.00113,0.25472,0.791293
2599,453.091,2,20.7658,32.0212,22.9437,13.1415,1.91256,-0.41791,0.226583,1.00833,0.255808,0.791433
2600,441.057,2,20.7139,31.9517,22.9349,13.0912,1.90205,-0.415841,0.226706,1.00817,0.256098,0.789993
2601,442.795,2,20.6702,31.9313,22.9338,13.1608,1.90033,-0.41462,0.224824,1.01357,0.256136,0.780938
2602,451.011,2,20.6925,31.5865,22.9245,13.1832,1.91164,-0.416386,0.222989,1.00346,0.259115,0.77198
2603,448.603,2,20.6508,31.195,22.8923,13.2993,1.91793,-0.414769,0.222083,0.997961,0.261502,0.761351
2604,449.491,2,20.5721,30.948,22.8301,13.4377,1.91425,-0.410939,0.222244,0.988472,0.268361,0.764005
2605,450.394,2,20.5849,30.8676,22.8599,13.369,1.91422,-0.411095,0.223269,0.974824,0.273877,0.764373
2606,447.699,2,20.5495,30.7153,22.8925,13.2846,1.91222,-0.410658,0.223158,0.964982,0.278416,0.762981
2607,455.254,2,20.5994,30.7578,22.8968,13.2638,1.91736,-0.412979,0.222555,0.954981,0.283139,0.771911
2608,446.519,2,20.6231,31.1444,22.9155,13.3232,1.91159,-0.414116,0.221935,0.947947,0.284736,0.780986
2609,445.594,2,20.5832,30.8034,22.9208,13.3248,1.90806,-0.412219,0.222416,0.930633,0.287253,0.785229
2610,434.198,2,20.5819,30.4529,22.9631,13.2601,1.88889,-0.412168,0.223392,0.909651,0.290727,0.79076
2611,442.62,2,20.5192,30.3588,22.9552,13.2601,1.88524,-0.409619,0.222901,0.892237,0.294876,0.793736
2612,449.377,2,20.4273,30.277,22.9897,13.1166,1.8894,-0.405474,0.223674,0.87549,0.298265,0.79841
2613,437.326,2,20.4154,30.1754,23.0457,13.0734,1.87636,-0.404603,0.22458,0.872542,0.299957,0.795092
2614,438.513,2,20.4055,29.9247,23.0994,12.9951,1.86884,-0.403755,0.225148,0.864187,0.302316,0.790663
2615,435.894,2,20.4541,29.7676,23.108,12.8636,1.86439,-0.405695,0.224977,0.856947,0.302217,0.782328
2616,445.111,2,20.4753,29.6182,23.1303,12.7374,1.8619,-0.40587,0.225416,0.857953,0.306293,0.780982
2617,440.394,2,20.4726,29.3194,23.2185,12.6906,1.85794,-0.406174,0.224755,0.862514,0.307165,0.776073
2618,441.71,2,20.4636,28.9895,23.2997,12.5776,1.8536,-0.406099,0.224932,0.858268,0.307684,0.784972
2619,448.121,2,20.4924,28.5887,23.3883,12.5214,1.85947,-0.407869,0.225255,0.85332,0.309383,0.785289
2620,443.585,2,20.5093,28.4394,23.3878,12.5968,1.85592,-0.409116,0.224878,0.85562,0.311229,0.787978
2621,443.971,2,20.5127,28.6121,23.4418,12.5366,1.85787,-0.410438,0.223888,0.856023,0.313956,0.780319
2622,447.89,2,20.5785,28.6805,23.487,12.5839,1.86629,-0.413373,0.223609,0.846335,0.315903,0.77667
2623,442.96,2,20.6551,28.515,23.5274,12.5733,1.86996,-0.415735,0.224313,0.83605,0.31587,0.770622
2624,442.538,2,20.6418,28.3178,23.5361,12.6569,1.87,-0.415022,0.225484,0.835215,0.314404,0.766115
2625,443.911,2,20.5531,28.2047,23.4996,12.6932,1.87247,-0.410763,0.224765,0.831633,0.312193,0.772048
2626,440.051,2,20.6021,28.3663,23.5131,12.6424,1.86337,-0.413865,0.224339,0.826273,0.312853,0.789575
2627,436.389,2,20.6477,28.5273,23.5303,12.475,1.8552,-0.415957,0.224811,0.8142,0.31174,0.802207
2628,449.091,2,20.6008,28.7084,23.5851,12.3303,1.85743,-0.413838,0.226013,0.819862,0.309916,0.812553
2629,443.605,2,20.5815,28.3049,23.6551,12.3517,1.85691,-0.413,0.226229,0.816247,0.310965,0.815122
2630,444.284,2,20.5756,28.095,23.6633,12.2777,1.8585,-0.413022,0.226246,0.808334,0.311536,0.820237
2631,445.938,2,20.5396,27.5409,23.6846,12.3328,1.86749,-0.41186,0.225183,0.803028,0.308833,0.820944
2632,447.566,2,20.5866,26.889,23.7563,12.3283,1.87185,-0.413759,0.22491,0.805569,0.306956,0.823964
2633,439.535,2,20.6285,26.6963,23.8375,12.2441,1.86798,-0.415214,0.224132,0.799629,0.305848,0.831251
2634,438.268,2,20.6823,26.7617,23.8598,12.0986,1.86468,-0.417391,0.223203,0.791276,0.303628,0.841713
2635,445.871,2,20.7157,26.9579,23.8712,11.9387,1.86637,-0.418166,0.22425,0.779795,0.303275,0.855241
2636,440.9,2,20.7573,27.028,23.8879,11.8151,1.8626,-0.419507,0.22461,0.771221,0.304147,0.863358
2637,447.523,2,20.7381,27.027,23.9275,11.7563,1.87668,-0.418757,0.223833,0.755628,0.303768,0.861016
2638,442.273,2,20.7536,27.2073,23.9339,11.7269,1.88186,-0.41887,0.223417,0.744981,0.301135,0.863473
2639,448.165,2,20.763,27.5469,23.9402,11.6799,1.89349,-0.419424,0.222146,0.7349,0.299217,0.869162
2640,452.493,2,20.8031,27.7551,23.9485,11.5984,1.90468,-0.420856,0.221201,0.734313,0.299508,0.870265
2641,449.396,2,20.732,27.9611,23.9551,11.606,1.90623,-0.418854,0.221305,0.728813,0.300142,0.884653
2642,447.36,2,20.7254,28.264,23.9405,11.6517,1.90797,-0.418837,0.221296,0.719723,0.301292,0.894519
2643,450.118,2,20.6339,28.2171,23.9768,11.7245,1.90866,-0.415839,0.221311,0.716673,0.301928,0.907496
2644,450.407,2,20.6497,28.123,24.0064,11.7023,1.91539,-0.416009,0.220839,0.713727,0.300408,0.91209
2645,442.927,2,20.6519,27.7902,24.0564,11.6253,1.90962,-0.415873,0.221658,0.709328,0.299833,0.920389
2646,459.553,2,20.6344,27.3447,24.1122,11.6281,1.91459,-0.415652,0.222588,0.720824,0.298721,0.934817
2647,460.731,2,20.6201,26.8644,24.159,11.7012,1.92128,-0.415133,0.224029,0.736496,0.297726,0.936185
2648,459.185,2,20.6139,26.3293,24.1963,11.7584,1.92716,-0.415861,0.223756,0.751315,0.297146,0.936923
2649,454.683,2,20.6323,26.0648,24.2489,11.8063,1.93499,-0.41697,0.224377,0.745781,0.296798,0.934904
2650,448.202,2,20.5988,25.7612,24.302,11.7926,1.9286,-0.415019,0.224271,0.757602,0.295722,0.935166
2651,448.115,2,20.6463,25.7061,24.3303,11.8456,1.92495,-0.415718,0.224557,0.767376,0.292618,0.935969
2652,453.022,2,20.6491,25.9643,24.3196,11.8828,1.92843,-0.415242,0.224702,0.771549,0.288784,0.942415
2653,448.468,2,20.6718,26.0599,24.305,11.9495,1.93161,-0.415681,0.224221,0.768941,0.287413,0.937208
2654,450.965,2,20.6828,26.0805,24.2902,11.9344,1.93455,-0.415328,0.22391,0.765746,0.287978,0.933782
2655,445,2,20.7155,25.9229,24.3068,11.8405,1.92596,-0.415608,0.225164,0.757017,0.29161,0.935685
2656,444.022,2,20.7391,25.7395,24.3603,11.6311,1.92206,-0.416438,0.224689,0.747603,0.293628,0.936052
2657,441.296,2,20.7534,25.573,24.3954,11.4792,1.91864,-0.415812,0.224509,0.739559,0.295554,0.925982
2658,444.832,2,20.7925,25.4129,24.4469,11.4334,1.91545,-0.416472,0.224763,0.732592,0.297793,0.924507
2659,445.37,2,20.8175,25.1978,24.5115,11.344,1.91061,-0.417358,0.224983,0.728087,0.300231,0.927501
2660,446.988,2,20.8713,24.9258,24.6053,11.1642,1.90788,-0.419518,0.225078,0.722311,0.303215,0.931377
2661,451.027,2,20.8746,24.5546,24.6585,10.9884,1.90583,-0.418868,0.225912,0.72902,0.304239,0.933363
2662,445.932,2,20.8812,24.3539,24.7016,11.0001,1.90577,-0.419354,0.226022,0.724839,0.305059,0.929247
2663,446.519,2,20.8932,24.2158,24.7382,11.0464,1.91052,-0.419941,0.224929,0.717074,0.304819,0.925961
2664,437.563,2,20.8618,24.1786,24.7577,11.1415,1.90862,-0.419133,0.224298,0.711922,0.303731,0.914393
2665,447.759,2,20.8078,24.0387,24.7896,11.3342,1.90856,-0.41807,0.224655,0.71571,0.30255,0.914741
2666,445.098,2,20.7627,23.9967,24.8138,11.4222,1.91127,-0.417447,0.223647,0.716993,0.302489,0.904233
2667,444.853,2,20.7732,23.9686,24.7955,11.4072,1.91186,-0.4179,0.224675,0.716991,0.300969,0.897546
2668,444.547,2,20.7717,24.3226,24.708,11.3876,1.91178,-0.417973,0.224287,0.722473,0.299034,0.892423
2669,450.179,2,20.8022,24.7642,24.6001,11.4343,1.91424,-0.419184,0.223793,0.733563,0.297691,0.888588
2670,455.078,2,20.7228,24.8369,24.5332,11.5254,1.92246,-0.415248,0.222833,0.740595,0.296972,0.886766
2671,443.177,2,20.6904,24.923,24.465,11.5901,1.92264,-0.41419,0.222548,0.741975,0.294676,0.880951
2672,443.568,2,20.6741,25.0092,24.3896,11.6252,1.92658,-0.413538,0.221811,0.74343,0.292459,0.869222
2673,446.007,2,20.6773,25.1616,24.3162,11.7024,1.92819,-0.414023,0.221307,0.753183,0.290012,0.860552
2674,452.07,2,20.6182,24.9714,24.2642,11.7598,1.93477,-0.411194,0.220821,0.758059,0.289082,0.856393
2675,447.942,2,20.6246,24.79,24.2507,11.8089,1.93933,-0.411479,0.220888,0.761624,0.287153,0.848453
2676,447.879,2,20.6281,24.8515,24.2576,11.7942,1.94033,-0.411774,0.222334,0.762431,0.287028,0.841217
2677,453.75,2,20.6489,24.9945,24.2331,11.8373,1.94535,-0.412484,0.223059,0.767211,0.286938,0.837398
2678,440.681,2,20.614,25.1517,24.2141,11.9136,1.93931,-0.411046,0.222874,0.767123,0.287997,0.832703
2679,437.547,2,20.5743,25.3227,24.196,11.8653,1.93502,-0.409102,0.222907,0.760862,0.289666,0.821453
2680,440.464,2,20.508,25.1729,24.189,11.8883,1.93587,-0.406585,0.223376,0.746102,0.290047,0.817791
2681,438.76,2,20.4919,25.1148,24.1859,11.9772,1.9342,-0.406292,0.223548,0.7392,0.29053,0.81003
2682,448.649,2,20.5154,25.4611,24.1755,12.0291,1.93915,-0.408289,0.223471,0.737531,0.291037,0.806086
2683,437.401,2,20.5091,25.6014,24.1762,12.0652,1.93734,-0.408867,0.223132,0.72734,0.293848,0.796018
2684,442.593,2,20.5319,25.559,24.1591,12.1638,1.93846,-0.410584,0.222529,0.725447,0.296483,0.78604
2685,440.809,2,20.5935,25.6291,24.132,12.2057,1.93912,-0.413417,0.222311,0.718401,0.300098,0.77459
2686,443.113,2,20.6146,25.8623,24.0953,12.2133,1.93788,-0.414249,0.22248,0.713412,0.302667,0.773755
2687,437.542,2,20.5886,26.0582,24.0771,12.2493,1.93409,-0.413814,0.222288,0.709685,0.305213,0.765286
2688,442.894,2,20.5798,26.2848,24.0366,12.2458,1.93415,-0.413389,0.222666,0.708299,0.307361,0.758129
2689,437.907,2,20.5611,26.2772,24.0316,12.2971,1.93028,-0.412872,0.222244,0.703174,0.307886,0.759867
2690,442.859,2,20.6095,26.2916,24.0314,12.3026,1.92534,-0.414822,0.221992,0.708572,0.3084,0.76536
2691,444.12,2,20.5559,26.3249,24.044,12.3226,1.92617,-0.412642,0.222745,0.708836,0.308306,0.763342
2692,449.424,2,20.5993,26.2992,24.0541,12.3623,1.92794,-0.41437,0.222988,0.710408,0.308858,0.768683
2693,441.437,2,20.6086,26.2785,24.0672,12.3032,1.92601,-0.413688,0.223508,0.704251,0.307484,0.776613
2694,442.473,2,20.6356,26.3352,24.0412,12.2977,1.92437,-0.414227,0.223779,0.704506,0.306711,0.779402
2695,451.991,2,20.6218,26.2409,24.0523,12.3355,1.92911,-0.414041,0.223674,0.710437,0.306079,0.782275
2696,442.624,2,20.6604,26.2263,24.0598,12.299,1.92479,-0.414907,0.22442,0.712681,0.307561,0.78101
2697,442.068,2,20.6761,26.1655,24.0506,12.3439,1.92345,-0.415269,0.224936,0.711023,0.306747,0.782452
2698,445.311,2,20.7077,26.045,24.0552,12.2587,1.92268,-0.415766,0.225318,0.704295,0.307528,0.792215
2699,444.763,2,20.7475,26.0567,24.0517,12.2294,1.92128,-0.416834,0.224721,0.702378,0.308432,0.799288
2700,448.799,2,20.7343,25.9742,24.0597,12.1715,1.92209,-0.415871,0.224569,0.700985,0.310216,0.804803
2701,436.065,2,20.7539,25.9939,24.0565,12.187,1.91186,-0.417307,0.224136,0.703919,0.310226,0.810026
2702,440.185,2,20.7575,25.9766,24.0369,12.1879,1.90838,-0.417958,0.224198,0.702941,0.309925,0.812956
2703,440.959,2,20.73,25.9505,24.0303,12.167,1.90328,-0.416624,0.22459,0.705217,0.309918,0.816364
2704,441.597,2,20.7097,26.1315,24.0397,12.1468,1.90205,-0.415849,0.224426,0.703748,0.309272,0.820232
2705,451.52,2,20.7334,26.1749,24.0249,12.1609,1.90558,-0.416545,0.224634,0.705432,0.309311,0.827104
2706,445.278,2,20.7669,26.2116,24.0334,12.073,1.90455,-0.418052,0.225012,0.706855,0.310277,0.827112
2707,444.202,2,20.7586,26.347,24.0539,12.0999,1.90446,-0.418438,0.224827,0.706891,0.31163,0.824562
2708,440.403,2,20.7841,26.4474,24.046,12.0771,1.89822,-0.419856,0.225246,0.706593,0.314318,0.825118
2709,449.559,2,20.7751,26.4372,24.0583,12.0876,1.90115,-0.418872,0.224889,0.708297,0.315648,0.82628
2710,447.038,2,20.7455,26.2788,24.0452,12.0592,1.90116,-0.417563,0.224675,0.709729,0.317224,0.827283
2711,449.863,2,20.7441,26.1992,24.0531,11.967,1.90266,-0.417198,0.224267,0.712314,0.318495,0.829815
2712,451.416,2,20.7451,26.3225,24.0601,11.8965,1.90234,-0.416995,0.224653,0.718358,0.318774,0.835632
2713,448.286,2,20.7706,26.3464,24.0327,11.8285,1.90085,-0.418029,0.224695,0.726199,0.317629,0.840063
2714,442.976,2,20.7837,26.2835,24.0522,11.8039,1.90188,-0.418972,0.224608,0.722871,0.317201,0.837249
2715,453.482,2,20.7662,26.2079,24.0817,11.8096,1.90956,-0.418598,0.224062,0.721354,0.317693,0.837533
2716,454.846,2,20.7604,26.3076,24.0958,11.7186,1.91309,-0.418436,0.224375,0.723696,0.317569,0.843066
2717,448.311,2,20.7275,26.4891,24.0838,11.6805,1.91329,-0.416788,0.22411,0.726375,0.31691,0.845391
2718,443.575,2,20.7739,26.6393,24.0618,11.6886,1.91099,-0.419037,0.223748,0.72381,0.317658,0.847366
2719,443.733,2,20.7592,26.6259,24.0091,11.769,1.90868,-0.418291,0.224061,0.725359,0.319158,0.840529
2720,448.98,2,20.7915,26.5898,23.9706,11.8415,1.91256,-0.41954,0.224644,0.723447,0.320415,0.832304
2721,441.097,2,20.8332,26.5026,23.9462,11.8862,1.90986,-0.421892,0.224326,0.723857,0.319722,0.830487
2722,440.588,2,20.7974,26.412,23.958,11.8734,1.90464,-0.420891,0.224899,0.722902,0.319353,0.832656
2723,443.646,2,20.7903,26.3128,23.9636,11.8767,1.90209,-0.421227,0.225159,0.723286,0.318809,0.835113
2724,442.209,2,20.751,26.2717,23.9363,11.868,1.9019,-0.420166,0.224365,0.723738,0.318338,0.833041
2725,450.906,2,20.7313,26.2149,23.918,11.929,1.90641,-0.419173,0.223803,0.732205,0.316828,0.828565
2726,445.745,2,20.7043,26.1602,23.8743,11.97,1.90638,-0.41755,0.223431,0.736462,0.316497,0.825992
2727,448.734,2,20.725,26.2974,23.8534,12.0052,1.90397,-0.418081,0.22364,0.744178,0.316209,0.829189
2728,448.529,2,20.7359,26.3054,23.8532,11.983,1.90443,-0.41821,0.223951,0.748849,0.315398,0.828701
2729,438.214,2,20.7653,26.2904,23.8749,11.9834,1.89779,-0.4193,0.224763,0.74958,0.315356,0.826795
2730,441.105,2,20.7776,26.3043,23.8736,12.0005,1.89457,-0.420053,0.224401,0.750125,0.314866,0.828867
2731,449.353,2,20.742,26.406,23.9019,11.9947,1.89651,-0.419139,0.224437,0.752822,0.314217,0.830258
2732,444.193,2,20.7338,26.4276,23.9165,11.9715,1.8956,-0.41869,0.224769,0.757521,0.313502,0.82591
2733,438.825,2,20.7601,26.5656,23.8881,11.971,1.89531,-0.4196,0.224465,0.749451,0.313014,0.825684
2734,444.003,2,20.7637,26.7096,23.8428,11.953,1.89869,-0.419264,0.224322,0.744023,0.312634,0.822561
2735,439.537,2,20.7361,26.8458,23.7935,11.9454,1.89985,-0.418313,0.224332,0.739231,0.312464,0.815572
2736,446.964,2,20.7182,26.6525,23.7815,11.9607,1.90401,-0.417612,0.224629,0.740335,0.311827,0.809104
2737,447.909,2,20.7012,26.7327,23.772,11.9107,1.9055,-0.417141,0.22423,0.741071,0.312113,0.811234
2738,450.291,2,20.7019,26.8705,23.7471,11.8838,1.90671,-0.417171,0.223639,0.744099,0.31242,0.816054
2739,441.15,2,20.7078,26.8584,23.748,11.8047,1.9053,-0.417074,0.224094,0.74006,0.312247,0.814975
2740,448.108,2,20.7394,26.9635,23.7635,11.7661,1.90872,-0.418367,0.223919,0.736427,0.312706,0.815096
2741,453.3,2,20.7026,27.0649,23.7769,11.7812,1.91438,-0.417429,0.224058,0.734703,0.312636,0.816903
2742,446.168,2,20.7049,27.2259,23.7701,11.7919,1.91791,-0.41768,0.223804,0.734131,0.31121,0.813625
2743,445.804,2,20.7128,27.4436,23.7545,11.781,1.92177,-0.417512,0.224654,0.73118,0.309912,0.80756
2744,450.458,2,20.7027,27.6263,23.7422,11.7712,1.92363,-0.416522,0.22547,0.737769,0.30859,0.80385
2745,453.268,2,20.7296,27.591,23.7504,11.8319,1.92971,-0.417489,0.225651,0.739144,0.307829,0.802264
2746,444.961,2,20.7832,27.46,23.7687,11.8002,1.93048,-0.419197,0.22585,0.735333,0.30822,0.799887
2747,446.495,2,20.7512,27.4133,23.789,11.8132,1.93159,-0.418282,0.226019,0.735961,0.308231,0.796017
2748,445.162,2,20.7329,27.4223,23.7875,11.7997,1.93032,-0.417344,0.225947,0.738134,0.306728,0.798413
2749,438.915,2,20.7273,27.4349,23.7675,11.7978,1.9277,-0.417165,0.226044,0.738541,0.304891,0.796791
2750,441.909,2,20.6797,27.4932,23.7517,11.8097,1.92686,-0.415548,0.226957,0.739004,0.303098,0.793059
2751,440.662,2,20.6616,27.6939,23.7214,11.8354,1.92573,-0.415084,0.226655,0.740023,0.300965,0.792892
2752,446.269,2,20.6681,27.8432,23.6884,11.8487,1.92771,-0.415602,0.2257,0.743822,0.300431,0.789837
2753,441.446,2,20.6872,27.8905,23.6765,11.8853,1.92703,-0.416469,0.225514,0.745979,0.298953,0.78754
2754,440.193,2,20.6928,27.9446,23.6688,11.9342,1.92564,-0.416631,0.225112,0.74623,0.297912,0.78679
2755,444.581,2,20.6804,28.0747,23.6641,11.9273,1.92613,-0.416449,0.225015,0.744997,0.297794,0.786354
2756,448.141,2,20.6823,28.1299,23.6674,11.9441,1.93101,-0.416604,0.224564,0.741633,0.298756,0.782446
2757,443.997,2,20.6866,28.2461,23.6142,11.9571,1.93231,-0.416423,0.224473,0.736446,0.2994,0.782011
2758,449.686,2,20.6681,28.4002,23.5792,11.9242,1.93513,-0.415083,0.224226,0.73736,0.298964,0.783543
2759,448.559,2,20.6533,28.5702,23.546,11.896,1.93642,-0.414147,0.224526,0.736153,0.299249,0.785165
2760,453.852,2,20.6586,28.9859,23.5066,11.848,1.9395,-0.413985,0.224303,0.737463,0.300398,0.787393
2761,445.386,2,20.6686,29.1826,23.4612,11.86,1.94067,-0.41446,0.224124,0.736872,0.300105,0.785657
2762,443.931,2,20.7107,29.3886,23.4281,11.9171,1.94131,-0.416593,0.223439,0.736352,0.299535,0.785627
2763,440.537,2,20.704,29.4928,23.3937,11.9667,1.9395,-0.416364,0.22336,0.735197,0.299202,0.784455
2764,439.675,2,20.6507,29.7152,23.3428,12.0291,1.93948,-0.414107,0.223234,0.732842,0.297924,0.781938
2765,437.066,2,20.6352,29.9874,23.283,12.0551,1.93855,-0.413614,0.222855,0.731564,0.296779,0.778375
2766,437.465,2,20.6357,30.1278,23.2287,12.1125,1.93375,-0.413694,0.223118,0.734815,0.295121,0.779354
2767,443.508,2,20.6072,30.3376,23.1869,12.1195,1.9306,-0.412371,0.22361,0.738135,0.293781,0.784202
2768,454.737,2,20.6129,30.6236,23.1605,12.0885,1.93655,-0.412628,0.223801,0.739176,0.29216,0.78807
2769,445.23,2,20.6289,30.6695,23.1493,12.0934,1.93757,-0.413373,0.224215,0.738425,0.290809,0.789865
2770,450.704,2,20.6344,30.7758,23.1455,12.036,1.93908,-0.413691,0.224637,0.739532,0.290242,0.793692
2771,441.105,2,20.65,30.8222,23.1484,11.9793,1.93752,-0.414418,0.224736,0.73799,0.289399,0.795458
2772,449.059,2,20.6193,30.7977,23.1504,11.9784,1.93892,-0.413117,0.225051,0.740536,0.288867,0.795578
2773,449.651,2,20.6006,30.714,23.1471,11.9757,1.94056,-0.412168,0.225633,0.739941,0.28937,0.795652
2774,447.384,2,20.5653,30.6674,23.1584,11.9551,1.94362,-0.411151,0.22469,0.738769,0.289496,0.79487
2775,449.748,2,20.5517,30.6713,23.1518,11.9612,1.94424,-0.410338,0.224109,0.742733,0.290606,0.794506
2776,447.101,2,20.586,30.6579,23.133,11.923,1.94296,-0.411334,0.224838,0.744021,0.291188,0.794032
2777,446.942,2,20.6086,30.6394,23.1182,11.879,1.94204,-0.412042,0.225496,0.745327,0.291502,0.793415
2778,445.985,2,20.6005,30.6632,23.1147,11.8701,1.94202,-0.411615,0.225488,0.745762,0.292203,0.791137
2779,442.292,2,20.6102,30.7635,23.1075,11.8593,1.93898,-0.411757,0.225461,0.743224,0.292881,0.794243
2780,440.261,2,20.6241,30.7809,23.1066,11.9063,1.93629,-0.412428,0.225507,0.740861,0.29391,0.792557
2781,447.848,2,20.5921,30.7498,23.1009,11.9178,1.93592,-0.410803,0.225509,0.742516,0.294429,0.793861
2782,448.105,2,20.5799,30.7838,23.1221,11.9107,1.93437,-0.410161,0.225369,0.741025,0.296317,0.79831
2783,446.478,2,20.5851,30.931,23.1239,11.9591,1.93268,-0.410792,0.225466,0.739462,0.298349,0.799378
2784,441.664,2,20.6048,30.9234,23.1375,11.9462,1.93033,-0.412069,0.22516,0.736657,0.299417,0.800476
2785,438.182,2,20.6001,30.9114,23.1783,11.943,1.928,-0.412398,0.224811,0.73609,0.299944,0.796807
2786,438.363,2,20.6129,30.6523,23.2012,11.9759,1.92332,-0.413093,0.22459,0.742786,0.299649,0.793388
2787,445.98,2,20.5986,30.7788,23.1895,11.9977,1.92373,-0.412844,0.224488,0.745676,0.30006,0.790129
2788,449.145,2,20.5694,30.8368,23.1963,12.0403,1.92256,-0.411475,0.224982,0.748593,0.30089,0.791843
2789,443.841,2,20.566,30.7632,23.2045,12.0907,1.92021,-0.411251,0.224566,0.748944,0.302748,0.792281
2790,440.892,2,20.5762,30.739,23.2143,12.1192,1.91602,-0.411485,0.224376,0.749115,0.304639,0.792715
2791,448.64,2,20.5815,30.6353,23.2153,12.1351,1.91695,-0.411451,0.224011,0.751029,0.30612,0.790779
2792,445.821,2,20.6121,30.6002,23.2265,12.1635,1.91678,-0.412694,0.223788,0.75158,0.30698,0.790168
2793,447.046,2,20.6502,30.5419,23.2266,12.176,1.91937,-0.413821,0.223478,0.749852,0.307343,0.788666
2794,438.703,2,20.6511,30.5595,23.2266,12.1785,1.91566,-0.413819,0.223666,0.747983,0.308128,0.788386
