iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
156,-1876.48,1,13.6202,5.41825e-08,3.18893,28.9831,207.178,36.3114,0.176302,0.229726,3.1003e-08,2.17451,1.99085e-08,2.88365e-08,1.03241e-07
157,-1874.83,1,13.5575,5.41825e-08,2.97459,28.9831,207.178,36.3114,0.178326,0.223814,3.0368e-08,2.16523,2.05784e-08,3.06161e-08,9.76727e-08
158,-1874.02,1,13.4982,5.41825e-08,2.95984,28.9831,207.178,36.3114,0.18179,0.213633,2.88294e-08,2.17885,2.29716e-08,3.1129e-08,8.63876e-08
159,-1871,1,13.495,5.41825e-08,2.79005,28.9831,207.178,36.3114,0.173451,0.217831,2.98962e-08,2.23808,2.76206e-08,3.44463e-08,8.76283e-08
160,-1875.33,1,13.5682,5.41825e-08,2.51571,28.9831,207.178,36.3114,0.177061,0.210591,2.434e-08,2.22636,2.38264e-08,3.94502e-08,8.66457e-08
161,-1876.64,1,13.5047,5.41825e-08,2.64538,28.9831,207.178,36.3114,0.174001,0.219077,2.05114e-08,2.56154,2.3823e-08,4.05253e-08,8.88812e-08
162,-1872.75,1,13.5721,5.41825e-08,2.40847,28.9831,207.178,36.3114,0.171232,0.223987,2.18155e-08,2.47782,2.3975e-08,4.40293e-08,9.68895e-08
163,-1872.49,1,13.7616,5.41825e-08,2.76928,28.9831,207.178,36.3114,0.172529,0.224194,2.39287e-08,2.50801,2.1702e-08,4.14693e-08,9.85795e-08
164,-1878.64,1,13.5929,5.41825e-08,2.90045,28.9831,207.178,36.3114,0.17288,0.233894,2.39347e-08,2.47145,1.90622e-08,3.65189e-08,9.97486e-08
165,-1886.67,1,13.7949,5.41825e-08,2.90264,28.9831,207.178,36.3114,0.173837,0.226249,2.04294e-08,2.37497,1.71673e-08,3.47763e-08,1.08505e-07
166,-1885.86,1,13.7241,5.41825e-08,2.75191,28.9831,207.178,36.3114,0.173873,0.223783,2.03105e-08,2.20139,1.61655e-08,3.55988e-08,1.26721e-07
167,-1883.53,1,13.7193,5.41825e-08,3.38064,28.9831,207.178,36.3114,0.175953,0.237881,1.97432e-08,2.30892,1.49012e-08,3.54697e-08,1.33276e-07
168,-1816.59,1,13.7099,5.41825e-08,3.26746,28.9831,207.178,36.3114,0.176638,0.223808,2.17445e-08,2.22668,1.2865e-07,3.45071e-08,1.38884e-07
169,-1812.78,1,13.8785,5.41825e-08,2.99567,28.9831,207.178,36.3114,0.181886,0.231449,2.19983e-08,2.28314,1.18211e-07,3.12274e-08,1.48306e-07
170,-1832.37,1,13.744,5.41825e-08,3.24186,28.9831,207.178,36.3114,0.174585,0.236338,2.12973e-08,1.92921,1.12561e-07,2.66781e-08,1.45228e-07
171,-1835.81,1,13.684,5.41825e-08,3.04113,28.9831,207.178,36.3114,0.176836,0.237517,2.01799e-08,2.04759,9.12508e-08,3.03217e-08,1.28757e-07
172,-1832.96,1,13.7092,5.41825e-08,3.03755,28.9831,207.178,36.3114,0.177127,0.231812,2.12039e-08,1.98442,1.0069e-07,2.97683e-08,1.30221e-07
173,-1833.28,1,13.818,5.41825e-08,2.82787,28.9831,207.178,36.3114,0.179427,0.215873,2.10753e-08,1.94651,1.07021e-07,3.26865e-08,1.12549e-07
174,-1829.76,1,13.6896,5.41825e-08,2.98057,28.9831,207.178,36.3114,0.178644,0.233356,2.04915e-08,2.07779,9.36332e-08,3.6885e-08,1.17297e-07
175,-1830.77,1,14.025,5.41825e-08,3.02816,28.9831,207.178,36.3114,0.175764,0.22944,2.06885e-08,2.06637,1.00117e-07,3.892e-08,1.12231e-07
176,-1828.64,1,13.8834,5.41825e-08,3.05079,28.9831,207.178,36.3114,0.178624,0.232354,2.00563e-08,2.20976,1.06762e-07,3.91918e-08,9.70275e-08
177,-1839.11,1,13.7224,5.41825e-08,2.88786,28.9831,207.178,36.3114,0.175043,0.228847,1.90607e-08,2.07887,1.07035e-07,3.64593e-08,9.41068e-08
178,-1841.22,1,13.7596,5.41825e-08,2.81333,28.9831,207.178,36.3114,0.176931,0.238597,1.91345e-08,2.15514,8.43007e-08,3.78486e-08,9.27056e-08
179,-1845.28,1,13.5408,5.41825e-08,2.97272,28.9831,207.178,36.3114,0.174832,0.236926,1.99094e-08,2.29246,7.61284e-08,4.02785e-08,8.23635e-08
180,-1842.86,1,13.6881,5.41825e-08,2.55451,28.9831,207.178,36.3114,0.172035,0.234211,2.10638e-08,2.29537,7.37434e-08,4.16079e-08,9.38446e-08
181,-1847.15,1,13.5259,5.41825e-08,2.50896,28.9831,207.178,36.3114,0.16984,0.229164,2.00473e-08,2.55436,7.13017e-08,4.14493e-08,8.80336e-08
182,-1844.16,1,13.7848,5.41825e-08,3.27677,28.9831,207.178,36.3114,0.170427,0.235169,2.16544e-08,2.45373,7.86391e-08,4.49802e-08,7.47532e-08
183,-1846.41,1,13.7119,5.41825e-08,2.96327,28.9831,207.178,36.3114,0.174579,0.241179,1.9898e-08,2.65859,6.39326e-08,3.95841e-08,8.21512e-08
184,-1856.84,1,13.745,5.41825e-08,3.02311,28.9831,207.178,36.3114,0.168035,0.23859,1.72135e-08,2.52127,4.91277e-08,4.33229e-08,1.06933e-07
185,-1865.03,1,13.834,5.41825e-08,2.6674,28.9831,207.178,36.3114,0.171401,0.23544,1.85525e-08,2.34781,4.31467e-08,3.53579e-08,1.01785e-07
186,-1861.27,1,13.7697,5.41825e-08,2.55467,28.9831,207.178,36.3114,0.173841,0.224964,2.01254e-08,2.36718,3.86595e-08,3.72655e-08,1.07371e-07
187,-1853.45,1,13.6356,5.41825e-08,2.69959,28.9831,207.178,36.3114,0.178723,0.216432,2.40054e-08,2.53192,3.61875e-08,3.92532e-08,9.7535e-08
188,-1855.03,1,13.6708,5.41825e-08,2.77022,28.9831,207.178,36.3114,0.177071,0.226844,2.36808e-08,2.5297,3.64134e-08,3.99362e-08,9.24925e-08
189,-1850.47,1,13.6256,5.41825e-08,2.30077,28.9831,207.178,36.3114,0.177647,0.218779,2.34096e-08,2.46696,4.28316e-08,4.3377e-08,8.89136e-08
190,-1850.52,1,13.7207,5.41825e-08,2.55933,28.9831,207.178,36.3114,0.181397,0.222958,2.22344e-08,2.62429,4.40672e-08,3.9982e-08,8.01866e-08
191,-1857.65,1,13.6613,5.41825e-08,2.49757,28.9831,207.178,36.3114,0.174128,0.226462,2.42392e-08,2.56744,4.20975e-08,3.83071e-08,8.15028e-08
192,-1866.16,1,13.7052,5.41825e-08,2.46763,28.9831,207.178,36.3114,0.169612,0.227069,1.98267e-08,2.82012,4.41484e-08,3.81628e-08,7.63342e-08
193,-1877.63,1,13.6464,5.41825e-08,2.32043,28.9831,207.178,36.3114,0.170794,0.222719,1.78321e-08,2.72979,4.22526e-08,3.18075e-08,7.33488e-08
194,-1887.09,1,13.5402,5.41825e-08,2.65313,28.9831,207.178,36.3114,0.173398,0.226884,1.59695e-08,2.33609,4.3129e-08,3.07908e-08,6.33457e-08
195,-1879.39,1,13.6964,5.41825e-08,2.39416,28.9831,207.178,36.3114,0.174789,0.219641,1.82017e-08,2.33098,4.43192e-08,3.18491e-08,6.66827e-08
196,-1874.09,1,13.5992,5.41825e-08,2.57931,28.9831,207.178,36.3114,0.169887,0.222899,1.88919e-08,2.40188,4.31309e-08,3.96961e-08,7.17008e-08
197,-1869.06,1,13.5737,5.41825e-08,2.00805,28.9831,207.178,36.3114,0.175438,0.223473,1.8245e-08,2.55859,4.45645e-08,3.71207e-08,7.01603e-08
198,-1868.75,1,13.7052,5.41825e-08,2.73728,28.9831,207.178,36.3114,0.179028,0.229615,1.80905e-08,2.66023,4.26069e-08,3.65027e-08,6.3036e-08
199,-1876.12,1,13.8002,5.41825e-08,2.22172,28.9831,207.178,36.3114,0.18676,0.211581,1.57207e-08,2.64068,4.01061e-08,3.41152e-08,5.47034e-08
200,-1890.24,1,13.6797,5.41825e-08,2.3018,28.9831,207.178,36.3114,0.177171,0.221572,1.60572e-08,2.63316,3.45713e-08,3.25105e-08,5.35089e-08
201,-1894.26,1,13.6587,5.41825e-08,2.47735,28.9831,207.178,36.3114,0.17672,0.222123,1.72866e-08,2.61552,3.48885e-08,2.89235e-08,4.93582e-08
202,-1895.76,1,13.6938,5.41825e-08,2.24094,28.9831,207.178,36.3114,0.174584,0.225507,1.79547e-08,2.40325,3.13865e-08,3.05069e-08,5.49461e-08
203,-1909.92,1,13.7726,5.41825e-08,2.96897,28.9831,207.178,36.3114,0.176343,0.221744,1.75172e-08,2.25013,2.86287e-08,2.45244e-08,4.89966e-08
204,-1906.92,1,13.8524,5.41825e-08,2.9581,28.9831,207.178,36.3114,0.177926,0.223768,1.86349e-08,2.21395,2.72099e-08,2.6676e-08,4.69978e-08
205,-1907.72,1,13.8122,5.41825e-08,2.86529,28.9831,207.178,36.3114,0.171007,0.223295,2.08348e-08,2.23741,2.67603e-08,2.51835e-08,5.54549e-08
206,-1903.64,1,13.787,5.41825e-08,3.00781,28.9831,207.178,36.3114,0.174478,0.228576,2.03745e-08,2.04479,2.69322e-08,2.50111e-08,6.15888e-08
207,-1904.82,1,13.803,5.41825e-08,2.94462,28.9831,207.178,36.3114,0.171433,0.230561,2.31808e-08,2.14768,2.70525e-08,2.38027e-08,5.71213e-08
208,-1909.25,1,13.717,5.41825e-08,2.69144,28.9831,207.178,36.3114,0.169047,0.226271,2.40465e-08,2.24927,2.22241e-08,2.52204e-08,5.775e-08
209,-1897.37,1,13.5879,5.41825e-08,2.07779,28.9831,207.178,36.3114,0.175346,0.239938,2.60863e-08,2.33922,2.3674e-08,2.59844e-08,5.24826e-08
210,-1899.17,1,13.6349,5.41825e-08,2.17007,28.9831,207.178,36.3114,0.170815,0.23814,2.53942e-08,2.30355,2.47938e-08,3.11955e-08,4.83433e-08
211,-1900.16,1,13.7937,5.41825e-08,2.29702,28.9831,207.178,36.3114,0.171533,0.227646,2.19032e-08,2.46455,2.28704e-08,3.22238e-08,5.42527e-08
212,-1891.13,1,13.5794,5.41825e-08,2.43707,28.9831,207.178,36.3114,0.174968,0.231239,2.25553e-08,2.45165,2.32897e-08,3.49186e-08,5.66934e-08
213,-1894.96,1,13.7806,5.41825e-08,2.78001,28.9831,207.178,36.3114,0.175536,0.216412,2.32096e-08,2.2957,2.50059e-08,3.4631e-08,5.09582e-08
214,-1895.33,1,13.851,5.41825e-08,2.83219,28.9831,207.178,36.3114,0.175154,0.22691,1.92617e-08,2.36304,2.63395e-08,3.80831e-08,4.91591e-08
215,-1890.97,1,13.8087,5.41825e-08,2.91907,28.9831,207.178,36.3114,0.180919,0.230731,2.05863e-08,2.12591,3.21378e-08,3.62616e-08,4.12043e-08
216,-1904.98,1,13.7442,5.41825e-08,3.0332,28.9831,207.178,36.3114,0.17787,0.236328,1.73687e-08,2.07859,2.77533e-08,3.62606e-08,3.92011e-08
217,-1904.46,1,13.676,5.41825e-08,2.96867,28.9831,207.178,36.3114,0.178653,0.236622,1.78286e-08,2.25517,2.61384e-08,3.52599e-08,3.80395e-08
218,-1904.2,1,13.6917,5.41825e-08,3.11053,28.9831,207.178,36.3114,0.173904,0.229732,2.03849e-08,1.95456,2.76057e-08,3.84208e-08,4.07394e-08
219,-1903.52,1,13.7312,5.41825e-08,3.09054,28.9831,207.178,36.3114,0.173865,0.234189,1.94473e-08,1.87977,2.93391e-08,3.36915e-08,4.78764e-08
220,-1902.1,1,13.6072,5.41825e-08,3.1247,28.9831,207.178,36.3114,0.17717,0.220797,2.03917e-08,1.87449,2.75756e-08,3.41645e-08,4.77139e-08
221,-1907.86,1,13.5746,5.41825e-08,2.76686,28.9831,207.178,36.3114,0.17385,0.221998,1.74206e-08,2.14942,2.52048e-08,3.5127e-08,4.766e-08
222,-1903.23,1,13.6737,5.41825e-08,2.66486,28.9831,207.178,36.3114,0.179883,0.220089,1.78588e-08,2.24779,2.32011e-08,3.24696e-08,5.01048e-08
223,-1904.84,1,13.7102,5.41825e-08,2.24171,28.9831,207.178,36.3114,0.177256,0.224475,2.01618e-08,2.17179,2.15996e-08,3.16821e-08,5.13331e-08
224,-1912.08,1,13.4659,5.41825e-08,2.74109,28.9831,207.178,36.3114,0.174394,0.222508,1.79343e-08,2.43611,1.80201e-08,3.59427e-08,4.74992e-08
225,-1922.18,1,13.6208,5.41825e-08,2.42687,28.9831,207.178,36.3114,0.171928,0.228575,1.55293e-08,2.4152,1.76279e-08,3.63073e-08,4.23948e-08
226,-1920.57,1,13.5916,5.41825e-08,2.50605,28.9831,207.178,36.3114,0.172609,0.230198,1.54278e-08,2.32336,2.0425e-08,3.3409e-08,4.25778e-08
227,-1934.33,1,13.7835,5.41825e-08,2.83201,28.9831,207.178,36.3114,0.170837,0.229184,1.49012e-08,2.12564,1.78403e-08,3.0853e-08,4.1799e-08
228,-1862.95,1,13.6953,5.41825e-08,2.56336,28.9831,207.178,36.3114,0.176685,0.216712,1.23198e-07,2.05353,1.73982e-08,3.3044e-08,4.5131e-08
229,-1859.27,1,13.7035,5.41825e-08,2.91123,28.9831,207.178,36.3114,0.174295,0.230422,1.24515e-07,2.06924,1.67331e-08,3.87747e-08,4.52946e-08
230,-1868.22,1,13.5718,5.41825e-08,2.58108,28.9831,207.178,36.3114,0.17354,0.221558,1.29244e-07,2.09736,1.49012e-08,3.4353e-08,4.6099e-08
231,-1806.18,1,13.7622,5.41825e-08,3.29429,28.9831,207.178,36.3114,0.174949,0.224296,1.11031e-07,1.85734,1.22552e-07,3.61789e-08,4.88164e-08
232,-1801.63,1,13.6877,5.41825e-08,2.88241,28.9831,207.178,36.3114,0.174905,0.216473,1.04855e-07,2.0111,1.41267e-07,3.51457e-08,5.14883e-08
233,-1794.7,1,13.6562,5.41825e-08,3.77256,28.9831,207.178,36.3114,0.178757,0.227528,9.73184e-08,2.13677,1.35627e-07,3.90453e-08,5.14884e-08
234,-1799.54,1,13.6519,5.41825e-08,3.4451,28.9831,207.178,36.3114,0.179384,0.233018,8.64835e-08,2.02911,1.33262e-07,4.18199e-08,4.71717e-08
235,-1797.3,1,13.7384,5.41825e-08,3.03026,28.9831,207.178,36.3114,0.181924,0.225331,8.91928e-08,2.14942,1.11829e-07,4.44331e-08,4.95941e-08
236,-1791.76,1,13.7608,5.41825e-08,2.56321,28.9831,207.178,36.3114,0.181838,0.2121,9.60498e-08,2.34301,1.28206e-07,4.44323e-08,4.72349e-08
237,-1782.62,1,13.5572,5.41825e-08,2.35157,28.9831,207.178,36.3114,0.180481,0.229907,1.00192e-07,2.38056,1.37524e-07,5.02605e-08,4.80716e-08
238,-1791.46,1,13.572,5.41825e-08,2.79901,28.9831,207.178,36.3114,0.176707,0.23003,9.89171e-08,2.36296,1.29342e-07,5.23635e-08,4.2301e-08
239,-1794.08,1,13.7697,5.41825e-08,3.1696,28.9831,207.178,36.3114,0.176364,0.227191,1.04271e-07,2.4986,1.24779e-07,4.19061e-08,4.61438e-08
240,-1809.22,1,13.6735,5.41825e-08,3.52334,28.9831,207.178,36.3114,0.175621,0.21506,8.96685e-08,2.16706,1.26289e-07,4.50817e-08,3.7159e-08
241,-1812.74,1,13.6552,5.41825e-08,3.26685,28.9831,207.178,36.3114,0.176019,0.212871,7.91535e-08,2.22859,1.20522e-07,4.28248e-08,4.00299e-08
242,-1813.54,1,13.7099,5.41825e-08,2.9138,28.9831,207.178,36.3114,0.181516,0.22713,7.31099e-08,2.22755,1.2359e-07,3.63827e-08,3.77543e-08
243,-1814.4,1,13.7013,5.41825e-08,3.25066,28.9831,207.178,36.3114,0.179962,0.223725,6.81947e-08,1.97008,1.5255e-07,3.12464e-08,4.48571e-08
244,-1810.49,1,13.8398,5.41825e-08,2.88564,28.9831,207.178,36.3114,0.183153,0.224347,6.92978e-08,1.93134,1.61683e-07,3.24671e-08,4.17917e-08
245,-1813.8,1,13.7269,5.41825e-08,2.75227,28.9831,207.178,36.3114,0.181755,0.22538,6.79074e-08,2.13113,1.548e-07,3.15635e-08,3.87541e-08
246,-1809.11,1,13.6006,5.41825e-08,2.97555,28.9831,207.178,36.3114,0.183417,0.227496,7.29543e-08,2.15491,1.54318e-07,2.76684e-08,4.47794e-08
247,-1818.8,1,13.7091,5.41825e-08,2.98232,28.9831,207.178,36.3114,0.183213,0.218606,6.31379e-08,2.1983,1.32132e-07,2.77532e-08,4.47972e-08
248,-1815.83,1,13.7454,5.41825e-08,3.11969,28.9831,207.178,36.3114,0.188048,0.218333,5.78232e-08,1.98415,1.32362e-07,2.97282e-08,4.77478e-08
249,-1822.71,1,13.6055,5.41825e-08,3.4149,28.9831,207.178,36.3114,0.188235,0.215949,5.37262e-08,1.84294,1.29833e-07,2.55054e-08,5.25431e-08
250,-1829.84,1,13.6436,5.41825e-08,3.12484,28.9831,207.178,36.3114,0.172249,0.218699,5.71618e-08,2.21218,1.33675e-07,2.40089e-08,5.62896e-08
251,-1834.79,1,13.7887,5.41825e-08,3.3152,28.9831,207.178,36.3114,0.168859,0.232763,5.83889e-08,2.05405,1.22721e-07,2.55957e-08,5.44119e-08
252,-1831.51,1,13.694,5.41825e-08,3.29289,28.9831,207.178,36.3114,0.175193,0.226682,5.49335e-08,2.21351,1.17606e-07,2.70009e-08,4.87625e-08
253,-1835.73,1,13.7378,5.41825e-08,3.27477,28.9831,207.178,36.3114,0.174721,0.225838,5.06002e-08,2.38009,1.22145e-07,2.19206e-08,5.17558e-08
254,-1834.13,1,13.6157,5.41825e-08,2.6653,28.9831,207.178,36.3114,0.179692,0.227073,4.75248e-08,2.39121,1.28919e-07,2.00972e-08,5.02399e-08
255,-1841.66,1,13.7294,5.41825e-08,2.35834,28.9831,207.178,36.3114,0.180453,0.216634,4.32569e-08,2.68105,1.26277e-07,1.6956e-08,4.73626e-08
256,-1834.76,1,13.5915,5.41825e-08,2.18816,28.9831,207.178,36.3114,0.176071,0.219941,4.77967e-08,2.67105,1.29007e-07,2.04729e-08,5.01111e-08
257,-1836.03,1,13.6308,5.41825e-08,2.21641,28.9831,207.178,36.3114,0.177439,0.220511,5.26088e-08,2.66176,1.32153e-07,1.68492e-08,4.94595e-08
258,-1835.56,1,13.6865,5.41825e-08,2.02306,28.9831,207.178,36.3114,0.180081,0.232427,5.10288e-08,2.72698,1.36931e-07,1.49642e-08,4.7704e-08
259,-1839.54,1,13.6135,5.41825e-08,1.93547,28.9831,207.178,36.3114,0.177839,0.23276,4.78887e-08,2.57511,1.31466e-07,1.60369e-08,4.93211e-08
260,-1840.19,1,13.6233,5.41825e-08,2.28252,28.9831,207.178,36.3114,0.173673,0.231729,4.80258e-08,2.72435,1.19397e-07,1.76809e-08,5.26121e-08
261,-1835.22,1,13.7323,5.41825e-08,2.55292,28.9831,207.178,36.3114,0.173309,0.234737,4.78329e-08,2.81928,1.42132e-07,1.75982e-08,5.082e-08
262,-1838.73,1,13.6911,5.41825e-08,2.68257,28.9831,207.178,36.3114,0.174013,0.228694,4.15068e-08,2.75723,1.4239e-07,1.93813e-08,4.83686e-08
263,-1842.52,1,13.6623,5.41825e-08,2.81657,28.9831,207.178,36.3114,0.175968,0.232837,3.71542e-08,2.48736,1.27684e-07,1.99386e-08,5.25584e-08
264,-1847.66,1,13.7328,5.41825e-08,2.74692,28.9831,207.178,36.3114,0.177214,0.241989,3.49205e-08,2.51798,1.33814e-07,1.72761e-08,4.72717e-08
265,-1852.01,1,13.6506,5.41825e-08,2.34285,28.9831,207.178,36.3114,0.178603,0.230493,3.07333e-08,2.37759,1.37154e-07,2.01941e-08,4.11571e-08
266,-1854.91,1,13.7747,5.41825e-08,2.61557,28.9831,207.178,36.3114,0.176889,0.234851,2.61562e-08,2.42508,1.47271e-07,2.28226e-08,3.68863e-08
267,-1864.96,1,13.8357,5.41825e-08,2.36297,28.9831,207.178,36.3114,0.176333,0.244566,2.22698e-08,2.45327,1.2378e-07,2.20457e-08,3.69226e-08
268,-1862.27,1,13.8913,5.41825e-08,2.59816,28.9831,207.178,36.3114,0.175213,0.222536,2.53152e-08,2.3956,1.47437e-07,2.01269e-08,3.81986e-08
269,-1861.51,1,13.7737,5.41825e-08,2.64042,28.9831,207.178,36.3114,0.174562,0.224146,2.31511e-08,2.40772,1.59286e-07,2.09105e-08,3.85584e-08
270,-1867.38,1,13.6934,5.41825e-08,2.35539,28.9831,207.178,36.3114,0.175721,0.219879,2.00351e-08,2.48073,1.55406e-07,2.33238e-08,3.20092e-08
271,-1867.67,1,13.5335,5.41825e-08,2.87998,28.9831,207.178,36.3114,0.177847,0.232303,1.71918e-08,2.40447,1.68271e-07,2.39635e-08,3.01761e-08
272,-1864.2,1,13.5631,5.41825e-08,2.93828,28.9831,207.178,36.3114,0.171903,0.218278,1.66422e-08,2.59935,1.78746e-07,2.99164e-08,3.18578e-08
273,-1865.38,1,13.6861,5.41825e-08,2.12409,28.9831,207.178,36.3114,0.172454,0.221876,1.63666e-08,2.74128,1.98862e-07,2.41575e-08,3.17252e-08
274,-1870.58,1,13.628,5.41825e-08,2.40314,28.9831,207.178,36.3114,0.174776,0.229561,1.60758e-08,2.3228,1.84516e-07,2.47045e-08,3.01306e-08
275,-1870.18,1,13.6018,5.41825e-08,2.38746,28.9831,207.178,36.3114,0.179907,0.227791,1.70951e-08,2.20337,1.70345e-07,2.41081e-08,2.84628e-08
276,-1888.46,1,13.7243,5.41825e-08,2.86701,28.9831,207.178,36.3114,0.182016,0.218685,1.5456e-08,2.13172,1.34895e-07,2.31749e-08,2.25736e-08
277,-1895.84,1,13.6259,5.41825e-08,3.48474,28.9831,207.178,36.3114,0.183779,0.220612,1.49012e-08,2.02036,1.40901e-07,2.08865e-08,1.98286e-08
278,-1828.83,1,13.6245,5.41825e-08,3.17058,28.9831,207.178,36.3114,0.17538,0.23583,1.60296e-07,1.82095,1.51343e-07,2.27218e-08,1.95877e-08
279,-1821.05,1,13.7553,5.41825e-08,3.44699,28.9831,207.178,36.3114,0.178888,0.218739,1.57214e-07,1.8677,1.48111e-07,2.57702e-08,2.17696e-08
280,-1816.29,1,13.6698,5.41825e-08,3.01551,28.9831,207.178,36.3114,0.178073,0.231492,1.49797e-07,2.0103,1.65499e-07,2.46805e-08,2.25714e-08
281,-1819.94,1,13.6577,5.41825e-08,2.75444,28.9831,207.178,36.3114,0.174549,0.235293,1.4607e-07,2.10016,1.70084e-07,2.37051e-08,2.20495e-08
282,-1822.47,1,13.7069,5.41825e-08,2.55362,28.9831,207.178,36.3114,0.176948,0.233573,1.36267e-07,2.24265,1.51149e-07,2.61937e-08,1.92288e-08
283,-1825.54,1,13.6977,5.41825e-08,3.09057,28.9831,207.178,36.3114,0.178616,0.239514,1.25438e-07,2.26722,1.34086e-07,2.58193e-08,1.96617e-08
284,-1824.79,1,13.7147,5.41825e-08,2.75871,28.9831,207.178,36.3114,0.174323,0.231478,1.39121e-07,2.23275,1.32915e-07,2.88739e-08,1.99403e-08
285,-1831.73,1,13.8879,5.41825e-08,2.80344,28.9831,207.178,36.3114,0.174002,0.222059,1.39598e-07,2.3164,1.17166e-07,2.54359e-08,2.06224e-08
286,-1831.84,1,13.7914,5.41825e-08,2.85533,28.9831,207.178,36.3114,0.169388,0.226995,1.46325e-07,2.36561,1.28751e-07,2.59412e-08,1.96908e-08
287,-1832.26,1,13.8544,5.41825e-08,2.60818,28.9831,207.178,36.3114,0.171459,0.213915,1.45039e-07,2.43855,1.38447e-07,2.38325e-08,1.89752e-08
288,-1815.11,1,13.7478,5.41825e-08,2.12103,28.9831,207.178,36.3114,0.185774,0.222036,1.55084e-07,2.4763,1.51644e-07,2.13906e-08,1.87485e-08
289,-1821.17,1,13.7468,5.41825e-08,2.59699,28.9831,207.178,36.3114,0.181779,0.21734,1.39783e-07,2.24991,1.69607e-07,2.2059e-08,1.88756e-08
290,-1838.26,1,13.6759,5.41825e-08,2.98383,28.9831,207.178,36.3114,0.171115,0.22669,1.4666e-07,1.99765,1.6609e-07,1.89484e-08,1.87783e-08
291,-1840.52,1,13.6297,5.41825e-08,3.12752,28.9831,207.178,36.3114,0.177533,0.219089,1.3175e-07,1.86907,1.63454e-07,2.00732e-08,1.64874e-08
292,-1853.33,1,13.6895,5.41825e-08,3.28959,28.9831,207.178,36.3114,0.171935,0.227783,1.35694e-07,2.00774,1.31391e-07,1.74159e-08,1.62519e-08
293,-1841.82,1,13.7516,5.41825e-08,3.28505,28.9831,207.178,36.3114,0.17191,0.235362,1.29455e-07,2.18478,1.5037e-07,2.10714e-08,1.60757e-08
294,-1852.89,1,13.8204,5.41825e-08,2.94843,28.9831,207.178,36.3114,0.171806,0.246674,1.0893e-07,2.15047,1.46349e-07,2.19291e-08,1.49012e-08
295,-1783.42,1,13.9444,5.41825e-08,3.47219,28.9831,207.178,36.3114,0.176253,0.243032,1.07402e-07,2.0067,1.25266e-07,2.34429e-08,1.32935e-07
296,-1781.03,1,13.8526,5.41825e-08,3.13114,28.9831,207.178,36.3114,0.178802,0.244104,1.11169e-07,1.90127,1.21142e-07,2.39427e-08,1.3576e-07
297,-1790.11,1,13.7281,5.41825e-08,3.40931,28.9831,207.178,36.3114,0.177943,0.248979,1.02536e-07,1.84226,1.23141e-07,1.95603e-08,1.36393e-07
298,-1798.42,1,13.6626,5.41825e-08,3.42228,28.9831,207.178,36.3114,0.177446,0.228901,9.66495e-08,1.84809,1.06823e-07,1.92584e-08,1.4163e-07
299,-1803.65,1,13.4166,5.41825e-08,2.98552,28.9831,207.178,36.3114,0.179446,0.211018,9.11006e-08,2.03473,8.90831e-08,1.68337e-08,1.59463e-07
300,-1803.84,1,13.5064,5.41825e-08,2.64797,28.9831,207.178,36.3114,0.18281,0.210362,9.76431e-08,1.97371,8.94614e-08,1.49012e-08,1.61933e-07
301,-1746.18,1,13.6499,5.41825e-08,3.12761,28.9831,207.178,36.3114,0.179195,0.213369,8.11951e-08,2.00955,8.7966e-08,1.3982e-07,1.49626e-07
302,-1744.8,1,13.7439,5.41825e-08,3.27048,28.9831,207.178,36.3114,0.177694,0.221104,8.775e-08,2.07685,8.83673e-08,1.47175e-07,1.34643e-07
303,-1750.66,1,13.5961,5.41825e-08,2.98397,28.9831,207.178,36.3114,0.179442,0.224884,7.82991e-08,2.07015,8.37352e-08,1.48851e-07,1.20467e-07
304,-1759.23,1,13.5713,5.41825e-08,3.21839,28.9831,207.178,36.3114,0.175931,0.23101,7.09401e-08,1.91579,8.84449e-08,1.29056e-07,1.29212e-07
305,-1751.81,1,13.6818,5.41825e-08,3.36533,28.9831,207.178,36.3114,0.176982,0.230434,8.30497e-08,1.86605,1.02998e-07,1.24969e-07,1.24483e-07
306,-1755.3,1,13.5738,5.41825e-08,2.9563,28.9831,207.178,36.3114,0.175632,0.232352,7.82644e-08,1.87703,1.00576e-07,1.21322e-07,1.28058e-07
307,-1748.36,1,13.8405,5.41825e-08,2.98874,28.9831,207.178,36.3114,0.1796,0.21695,9.75726e-08,1.89844,1.01213e-07,1.20238e-07,1.20167e-07
308,-1754.14,1,13.8894,5.41825e-08,2.67405,28.9831,207.178,36.3114,0.178552,0.21773,9.50847e-08,2.09794,9.19147e-08,1.1665e-07,1.07834e-07
309,-1746.42,1,13.7089,5.41825e-08,2.98718,28.9831,207.178,36.3114,0.178193,0.221168,1.0365e-07,2.21534,9.94498e-08,1.33706e-07,9.73503e-08
310,-1737.07,1,13.839,5.41825e-08,2.8121,28.9831,207.178,36.3114,0.175785,0.220512,1.18147e-07,2.45797,9.77146e-08,1.37675e-07,1.13089e-07
311,-1740.09,1,13.7213,5.41825e-08,3.01659,28.9831,207.178,36.3114,0.17905,0.211458,9.99611e-08,2.51082,1.0755e-07,1.43925e-07,9.60113e-08
