iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
224,11.632,1,13.3588,67.0031,18.1283,16.5533,2.35754,0.255561,1.31843,5.3381e-08,0.51682,0.334958
225,14.1528,1,13.44,67.3908,18.1283,17.2932,2.37095,0.271042,1.38187,4.99476e-08,0.50648,0.319335
226,22.9457,1,13.3954,61.4975,18.1283,17.2489,2.52499,0.276175,1.30192,5.0037e-08,0.531256,0.360825
227,6.87992,1,13.5281,61.2344,18.1283,16.6867,2.46567,0.253815,1.24099,4.54151e-08,0.507449,0.423369
228,6.89403,1,13.4531,68.1996,18.1283,16.7102,2.43896,0.262909,1.29627,4.32197e-08,0.508157,0.41179
229,1.72443,1,13.4497,65.9154,18.1283,16.071,2.33837,0.257507,1.18237,4.5718e-08,0.527497,0.377912
230,1.52844,1,13.5694,63.8071,18.1283,15.9469,2.34855,0.262756,1.24916,4.38612e-08,0.532238,0.400404
231,7.08787,1,13.6058,61.7232,18.1283,15.6954,2.40895,0.268502,1.14629,4.35949e-08,0.553192,0.390363
232,9.6731,1,13.5233,62.202,18.1283,16.1659,2.44427,0.269124,1.22306,4.22581e-08,0.559786,0.362443
233,5.31157,1,13.7153,59.4196,18.1283,15.8556,2.46532,0.273496,1.1183,4.00597e-08,0.557165,0.437172
234,7.17701,1,13.6348,54.0203,18.1283,16.1484,2.58078,0.261244,1.0646,4.33558e-08,0.527051,0.477622
235,10.8158,1,13.6861,61.6952,18.1283,16.4262,2.61332,0.266832,1.1827,4.33068e-08,0.488263,0.486596
236,6.84247,1,13.4917,61.6195,18.1283,16.0168,2.52799,0.254676,1.21115,4.01127e-08,0.493021,0.441673
237,15.66,1,13.5848,67.3625,18.1283,15.5759,2.51878,0.269419,1.30266,4.45777e-08,0.529076,0.433071
238,5.51825,1,13.5027,65.18,18.1283,16.0877,2.55565,0.281661,1.18362,3.91903e-08,0.532728,0.509241
239,11.4064,1,13.3884,60.3736,18.1283,16.1824,2.58505,0.269078,1.09116,4.25685e-08,0.538057,0.443948
240,10.3139,1,13.5084,62.1828,18.1283,16.6641,2.59597,0.26215,1.23438,3.83659e-08,0.506663,0.448084
241,8.98518,1,13.4361,63.4685,18.1283,16.1141,2.62825,0.265717,1.22635,3.80027e-08,0.548229,0.491375
242,9.45378,1,13.6918,62.4589,18.1283,16.3854,2.60179,0.277941,1.25174,3.48341e-08,0.532576,0.502018
243,6.60103,1,13.5438,60.2486,18.1283,16.333,2.64903,0.263277,1.16254,3.77812e-08,0.509621,0.520257
244,6.59411,1,13.4802,62.4408,18.1283,17.2089,2.67671,0.259602,1.16934,3.5724e-08,0.51953,0.537496
245,11.7564,1,13.2105,56.3192,18.1283,17.4684,2.62349,0.253034,1.14479,3.62759e-08,0.551673,0.399741
246,4.30337,1,13.4334,59.6638,18.1283,16.9801,2.45139,0.254779,1.07257,4.002e-08,0.529363,0.397588
247,18.7424,1,13.4422,57.5541,18.1283,16.9989,2.63628,0.268821,1.06642,4.57658e-08,0.554334,0.454104
248,2.63709,1,13.5996,58.0202,18.1283,16.3135,2.58285,0.262161,1.12373,4.13749e-08,0.520134,0.528575
249,2.09758,1,13.4859,57.9542,18.1283,16.3338,2.56882,0.246628,1.09772,4.02055e-08,0.53843,0.493015
250,8.94048,1,13.5893,61.6721,18.1283,16.1805,2.42269,0.259234,1.19902,4.83402e-08,0.545569,0.418722
251,13.6405,1,13.1962,58.6338,18.1283,16.7383,2.60227,0.250833,1.15285,4.30948e-08,0.611732,0.470738
252,6.74732,1,13.2869,60.7847,18.1283,16.5551,2.67241,0.240985,1.15248,3.37589e-08,0.580092,0.490108
253,2.45706,1,13.4445,58.4853,18.1283,16.762,2.49231,0.249124,1.14005,3.46134e-08,0.611627,0.437627
254,6.00748,1,13.4516,57.1223,18.1283,17.2617,2.5079,0.268309,1.20974,3.62486e-08,0.55319,0.444172
255,6.80176,1,13.4664,62.3957,18.1283,15.9104,2.5058,0.276424,1.2093,3.6551e-08,0.519807,0.405541
256,-0.094387,1,13.5474,61.9194,18.1283,15.6382,2.5085,0.268824,1.17771,3.59019e-08,0.468242,0.454139
257,3.36982,1,13.6735,60.2838,18.1283,16.4486,2.45224,0.270517,1.13489,4.01113e-08,0.508807,0.43309
258,6.61617,1,13.4557,59.7025,18.1283,16.0889,2.54658,0.245894,1.20199,3.99793e-08,0.51735,0.4553
259,4.63716,1,13.4455,62.2897,18.1283,16.2984,2.54372,0.256368,1.17512,3.7627e-08,0.553142,0.470485
260,7.49981,1,13.494,62.336,18.1283,16.2255,2.69351,0.256228,1.20175,4.23935e-08,0.531127,0.560883
261,6.66336,1,13.5935,61.6132,18.1283,15.8363,2.6289,0.249297,1.14046,4.95246e-08,0.530907,0.577612
262,9.55336,1,13.6618,61.4814,18.1283,17.0274,2.70122,0.27803,1.14255,4.1026e-08,0.487031,0.550014
263,14.5122,1,13.7351,61.9509,18.1283,16.5632,2.6275,0.282197,1.12726,5.06441e-08,0.516335,0.52539
264,17.359,1,13.9455,55.3092,18.1283,16.2311,2.61042,0.275697,1.13998,5.00035e-08,0.545829,0.500347
265,25.6509,1,13.5114,59.0364,18.1283,16.1187,2.69491,0.263515,1.12043,5.88579e-08,0.568587,0.51377
266,26.1605,1,13.4352,59.9255,18.1283,15.5079,2.73038,0.262857,1.09496,6.02782e-08,0.599536,0.531801
267,24.0036,1,13.5565,63.2556,18.1283,16.5364,2.81379,0.264493,1.11349,5.68852e-08,0.5643,0.583661
268,25.0025,1,13.4196,59.82,18.1283,16.5602,2.91517,0.265154,1.06462,5.17619e-08,0.561091,0.583259
269,11.2933,1,13.5673,64.7522,18.1283,16.6809,2.69496,0.269182,1.13332,4.46167e-08,0.584016,0.599451
270,11.8169,1,13.7787,61.79,18.1283,16.0444,2.80556,0.276302,1.13202,4.31066e-08,0.549382,0.614996
271,13.453,1,13.7424,61.9836,18.1283,15.3361,2.61643,0.274228,1.17047,4.45116e-08,0.567367,0.530004
272,8.7158,1,13.5932,59.028,18.1283,16.5292,2.69601,0.256997,1.03276,4.13193e-08,0.588887,0.532092
273,8.97324,1,13.3609,57.567,18.1283,16.9882,2.69523,0.254821,1.03113,3.82975e-08,0.572312,0.517024
274,9.33432,1,13.6247,58.9124,18.1283,17.7205,2.81366,0.267586,1.05284,3.43926e-08,0.548427,0.556233
275,9.2659,1,13.2059,63.0094,18.1283,16.7641,2.81457,0.248332,1.17572,3.57677e-08,0.524878,0.573104
276,14.0277,1,13.5357,56.2125,18.1283,16.7337,2.90102,0.246482,1.15941,3.72566e-08,0.509807,0.582201
277,15.3601,1,13.6457,58.7713,18.1283,15.8571,3.12969,0.238144,1.14879,3.49412e-08,0.479513,0.630765
278,10.7615,1,13.2232,57.195,18.1283,16.7205,2.98047,0.251904,1.20901,2.89784e-08,0.462554,0.573197
279,11.2578,1,13.5595,59.7361,18.1283,16.8527,3.12167,0.244811,1.25789,2.69382e-08,0.457633,0.61757
280,12.1229,1,13.546,62.7631,18.1283,17.075,2.97057,0.261692,1.24455,2.77895e-08,0.506927,0.593399
281,5.97867,1,13.5171,69.1479,18.1283,15.8136,2.89064,0.274823,1.15988,2.69965e-08,0.555786,0.614974
282,9.79837,1,13.7664,67.1955,18.1283,16.3186,3.0954,0.253178,1.15007,2.65885e-08,0.52681,0.623883
283,14.4297,1,13.5471,71.8588,18.1283,15.7917,3.29521,0.224981,1.22479,3.0515e-08,0.51865,0.683611
284,25.2642,1,13.6199,67.637,18.1283,16.4793,3.3458,0.254839,1.32028,2.9982e-08,0.554072,0.686877
285,30.2517,1,13.7337,67.9057,18.1283,16.3307,3.46718,0.249671,1.31648,2.5689e-08,0.583243,0.66999
286,24.126,1,13.5413,78.6486,18.1283,17.0256,3.34563,0.242359,1.32726,2.74881e-08,0.550487,0.666486
287,17.5243,1,13.4759,81.0459,18.1283,16.5898,3.32818,0.240835,1.40294,2.66865e-08,0.551337,0.69553
288,17.5799,1,13.699,88.4809,18.1283,16.1497,3.36699,0.252935,1.58323,2.63686e-08,0.474296,0.708309
289,15.907,1,13.6913,86.1512,18.1283,15.7793,3.367,0.264055,1.46265,2.36533e-08,0.463371,0.68424
290,9.05426,1,13.5802,72.8504,18.1283,16.0514,3.24522,0.262809,1.33913,2.32339e-08,0.451121,0.667759
291,17.5203,1,13.5256,72.3401,18.1283,15.9515,3.21412,0.281481,1.37243,2.4104e-08,0.491664,0.652245
292,7.9815,1,13.2856,67.2574,18.1283,15.6825,3.12709,0.262386,1.29515,2.17817e-08,0.504007,0.62737
293,11.1984,1,13.3313,58.9655,18.1283,16.0079,3.23191,0.254515,1.10211,2.46542e-08,0.507473,0.642531
294,6.07256,1,13.3799,62.0197,18.1283,15.8664,3.16429,0.237436,1.06393,2.31026e-08,0.547093,0.638241
295,11.5797,1,13.6956,64.6599,18.1283,17.103,3.44744,0.258639,1.14062,2.19095e-08,0.480095,0.694392
296,2.84933,1,13.6039,61.6822,18.1283,16.6763,3.1638,0.247094,1.02868,2.236e-08,0.538257,0.652367
297,-4.84755,1,13.514,63.7011,18.1283,16.489,2.96429,0.253275,1.10263,2.02506e-08,0.509956,0.604171
298,-2.09437,1,13.3886,65.0715,18.1283,16.2981,3.18961,0.251906,1.1353,1.85386e-08,0.582385,0.679409
299,1.61063,1,13.2722,60.7387,18.1283,16.4129,3.23837,0.246806,1.19412,1.74152e-08,0.569673,0.679846
300,-5.56201,1,13.2553,57.5018,18.1283,16.9418,3.23474,0.243501,1.10697,1.64254e-08,0.535951,0.676678
301,-5.355,1,13.535,62.8524,18.1283,16.7158,3.27152,0.254175,1.1353,1.66544e-08,0.475754,0.673716
302,7.07598,1,13.7202,65.375,18.1283,16.1271,3.47253,0.281072,1.0742,1.86332e-08,0.496799,0.699582
303,2.68812,1,13.3286,63.8489,18.1283,15.9842,3.64557,0.240836,1.0557,1.67907e-08,0.533801,0.738927
304,-1.83506,1,13.5521,62.9431,18.1283,15.9414,3.69321,0.250972,1.12664,1.49012e-08,0.483095,0.75318
305,69.9519,1,13.7391,60.4407,18.1283,15.4381,3.95422,0.248083,1.05511,1.44798e-07,0.477334,0.776234
306,67.5272,1,13.5801,63.3396,18.1283,15.5333,3.71031,0.263167,1.1583,1.31893e-07,0.515859,0.754645
307,65.2467,1,13.2808,61.5078,18.1283,15.9565,3.51802,0.243942,1.07635,1.44716e-07,0.531768,0.718342
308,66.1995,1,13.4727,62.8347,18.1283,16.4276,3.35708,0.247249,1.12041,1.33663e-07,0.55956,0.666128
309,52.727,1,13.6582,60.7864,18.1283,17.0673,3.20823,0.257041,1.12964,1.32167e-07,0.468819,0.68324
310,62.544,1,13.6473,69.7043,18.1283,17.022,3.2751,0.273421,1.23826,1.34361e-07,0.497042,0.691012
311,57.055,1,13.9874,65.6152,18.1283,16.8964,3.24281,0.284458,1.12711,1.35111e-07,0.502496,0.712179
312,61.4014,1,13.67,61.5168,18.1283,16.4407,3.07804,0.28888,1.13303,1.44637e-07,0.521759,0.650116
313,60.6972,1,13.3613,60.6999,18.1283,16.6594,3.09619,0.260127,1.10737,1.66206e-07,0.500678,0.643721
314,58.3663,1,13.6997,67.1028,18.1283,16.2223,3.15886,0.236446,1.17247,1.43629e-07,0.519718,0.647474
315,52.315,1,13.5494,61.7635,18.1283,16.0123,2.77264,0.257055,1.18451,1.33838e-07,0.549381,0.518221
316,59.5566,1,13.4604,60.0119,18.1283,14.5778,3.09295,0.239748,1.11091,1.33295e-07,0.505693,0.586976
317,59.7872,1,13.5674,69.0642,18.1283,16.2991,2.97529,0.256771,1.23685,1.3065e-07,0.520562,0.57488
318,60.1658,1,13.7602,64.76,18.1283,16.3712,2.8705,0.285111,1.12355,1.40791e-07,0.553267,0.560541
319,59.2433,1,13.6513,63.5569,18.1283,15.6347,2.85265,0.270205,1.16309,1.24334e-07,0.544182,0.508197
320,51.4391,1,13.5987,62.8892,18.1283,15.6371,2.98584,0.25732,1.19487,9.56781e-08,0.589521,0.587009
321,49.3104,1,13.5935,67.1903,18.1283,15.0898,2.7819,0.269103,1.26513,9.6914e-08,0.590141,0.532791
322,34.0251,1,13.7102,65.8518,18.1283,15.4073,2.62867,0.275884,1.27528,8.6128e-08,0.550686,0.541015
323,38.2225,1,13.57,66.737,18.1283,16.3719,2.70056,0.256211,1.27957,9.07778e-08,0.512335,0.526647
324,39.4866,1,13.6998,64.6742,18.1283,15.6237,2.85245,0.26209,1.17976,9.76176e-08,0.527917,0.608104
325,39.6355,1,13.8803,62.6682,18.1283,16.3714,2.78176,0.268723,1.18405,9.55311e-08,0.476251,0.550152
326,30.5531,1,13.78,59.4834,18.1283,15.6858,2.70467,0.252318,1.13713,9.10085e-08,0.459225,0.527838
327,29.4016,1,13.7557,58.62,18.1283,16.0866,2.58955,0.257496,1.18132,8.56835e-08,0.473701,0.487118
328,23.1439,1,13.8893,65.5161,18.1283,15.511,2.41265,0.279002,1.30497,6.97315e-08,0.488229,0.395417
329,29.7015,1,13.5986,66.2772,18.1283,15.487,2.5299,0.278349,1.33823,7.2507e-08,0.501735,0.441084
330,24.7077,1,14.0143,61.2797,18.1283,15.5768,2.58638,0.285184,1.20138,6.24306e-08,0.52053,0.493231
331,26.6583,1,13.7883,65.2456,18.1283,15.3794,2.61142,0.273766,1.39534,5.76574e-08,0.534532,0.495327
332,28.2528,1,13.6456,65.3279,18.1283,15.5967,2.67682,0.261202,1.38452,5.77586e-08,0.574205,0.518409
333,25.7461,1,13.5827,69.6169,18.1283,16.1872,2.62221,0.268818,1.43592,5.4857e-08,0.540698,0.50073
334,38.0045,1,13.751,59.3712,18.1283,16.1178,2.72359,0.281053,1.35967,5.85141e-08,0.570647,0.489396
335,36.5631,1,13.7299,59.7768,18.1283,16.2963,2.64819,0.276353,1.33673,6.42742e-08,0.558233,0.475865
336,32.0608,1,13.7002,58.9361,18.1283,16.144,2.56581,0.280904,1.28607,5.94855e-08,0.574482,0.407666
337,29.7249,1,13.6307,57.1735,18.1283,16.0471,2.55525,0.272317,1.20985,5.91387e-08,0.569281,0.369783
338,29.8333,1,13.4577,59.8263,18.1283,15.7591,2.49294,0.275836,1.19517,6.39728e-08,0.544472,0.322097
339,27.1806,1,13.4144,63.7264,18.1283,15.5492,2.47033,0.266766,1.21583,6.25275e-08,0.571229,0.376604
340,20.2384,1,13.475,67.8943,18.1283,16.6046,2.30556,0.262478,1.35051,6.40166e-08,0.583446,0.271958
341,13.773,1,13.2817,67.2593,18.1283,15.6118,2.26563,0.250017,1.28531,6.4136e-08,0.589525,0.328602
342,7.14235,1,13.4226,62.9212,18.1283,16.0866,2.14471,0.260636,1.30448,6.18897e-08,0.593902,0.235132
343,5.9062,1,13.4577,60.5495,18.1283,15.6787,2.15885,0.262673,1.19732,5.75242e-08,0.599672,0.216057
344,9.617,1,13.3444,60.3645,18.1283,16.5413,2.19233,0.262095,1.23961,5.85597e-08,0.565074,0.188028
345,9.43247,1,13.3545,57.0925,18.1283,15.9835,2.15952,0.25907,1.18824,5.99175e-08,0.616134,0.202536
346,-0.432579,1,13.4651,58.9572,18.1283,16.7557,2.07489,0.257727,1.12966,6.62276e-08,0.529949,0.150328
347,7.11594,1,13.4894,56.5434,18.1283,16.7675,2.15479,0.2631,1.19181,6.46679e-08,0.573486,0.22881
348,3.88043,1,13.3576,57.9266,18.1283,16.689,2.14616,0.262141,1.16006,6.15978e-08,0.547226,0.229998
349,11.4235,1,13.5264,57.8576,18.1283,16.3713,2.25145,0.264768,1.13875,6.20917e-08,0.548453,0.291321
350,15.8187,1,13.531,56.2291,18.1283,15.5058,2.30874,0.2572,1.18632,5.9055e-08,0.592251,0.271573
351,13.3673,1,13.5938,60.5501,18.1283,15.406,2.36726,0.258952,1.22082,5.06682e-08,0.585312,0.302228
352,5.93321,1,13.4046,61.341,18.1283,16.2042,2.33586,0.25424,1.16131,4.6701e-08,0.555909,0.325889
353,6.42188,1,13.4677,60.3558,18.1283,16.0234,2.312,0.260763,1.1715,4.8115e-08,0.590304,0.345325
354,16.2377,1,13.5195,60.6431,18.1283,16.2552,2.43066,0.267582,1.09943,4.84232e-08,0.586915,0.327746
355,14.8131,1,13.3903,56.5999,18.1283,15.9597,2.45968,0.25574,1.05151,5.36677e-08,0.622941,0.39668
356,7.80857,1,13.3366,54.5072,18.1283,16.2654,2.40026,0.25965,0.987532,5.33565e-08,0.628847,0.407228
357,20.1145,1,13.4024,59.4613,18.1283,16.5205,2.53972,0.269508,1.09673,5.84355e-08,0.57712,0.472419
358,24.7074,1,13.6778,61.5952,18.1283,16.4049,2.49503,0.262771,1.21723,6.74163e-08,0.592764,0.463273
359,25.6411,1,13.6228,63.9861,18.1283,15.5054,2.61708,0.261717,1.29181,6.63347e-08,0.55269,0.517508
360,23.7061,1,13.6895,61.7853,18.1283,16.0091,2.72606,0.270337,1.21712,5.74432e-08,0.52053,0.533666
361,30.4539,1,13.4764,61.4676,18.1283,16.9326,2.86695,0.256527,1.15856,6.79503e-08,0.538426,0.588305
362,40.322,1,13.6319,60.9592,18.1283,16.9719,3.17513,0.266919,1.08805,7.25074e-08,0.510313,0.6564
363,45.2205,1,13.8623,67.0388,18.1283,16.2899,3.25365,0.288417,1.10139,7.30533e-08,0.505536,0.676669
364,43.3309,1,13.8007,67.7953,18.1283,15.4997,3.33657,0.261549,1.20946,7.43151e-08,0.465884,0.693329
365,53.0877,1,13.8671,68.0689,18.1283,14.724,3.26441,0.276824,1.22204,8.77786e-08,0.499311,0.665347
366,51.3979,1,13.7773,67.2588,18.1283,15.2997,3.09647,0.278533,1.20919,9.60635e-08,0.528892,0.643318
367,59.3824,1,13.5707,64.0064,18.1283,15.555,3.29062,0.260808,1.24165,9.92431e-08,0.580578,0.668783
368,41.9333,1,13.5441,60.9692,18.1283,15.9396,2.92473,0.244738,1.20865,8.68629e-08,0.551206,0.595248
369,38.7535,1,13.7966,56.4341,18.1283,15.9038,2.79993,0.271618,1.13014,7.95752e-08,0.554154,0.563347
370,46.2487,1,13.4897,56.6668,18.1283,15.2784,2.81516,0.268758,1.1464,8.55981e-08,0.526899,0.497375
371,35.4975,1,13.8442,65.311,18.1283,15.6026,2.79697,0.26431,1.27285,7.3018e-08,0.526269,0.562423
372,44.8198,1,13.3612,64.4553,18.1283,16.0431,2.99931,0.268764,1.25655,6.99481e-08,0.514665,0.574711
373,37.3984,1,13.6473,71.1251,18.1283,16.7229,3.0262,0.273005,1.23905,6.48306e-08,0.490907,0.613313
374,41.8721,1,13.3864,69.5789,18.1283,15.9022,3.17909,0.269695,1.26946,5.85035e-08,0.537954,0.640703
375,40.1764,1,13.5621,69.3648,18.1283,16.958,3.1223,0.274091,1.28082,5.42488e-08,0.565359,0.631381
376,40.3103,1,13.7934,70.0216,18.1283,16.4069,3.14851,0.25976,1.20705,5.19262e-08,0.590907,0.624503
377,48.0677,1,13.5092,62.7739,18.1283,16.294,3.27645,0.269841,1.28703,5.2599e-08,0.606178,0.64443
378,41.1399,1,13.7469,62.6326,18.1283,15.8858,3.21106,0.267388,1.28739,4.95776e-08,0.618552,0.648839
379,34.5823,1,13.5385,60.1373,18.1283,16.0606,3.20598,0.252125,1.15254,5.27622e-08,0.585043,0.664774
380,31.1996,1,13.5468,63.5302,18.1283,15.5754,3.55058,0.250666,1.16265,4.38231e-08,0.532114,0.727204
381,37.9132,1,13.7098,59.0606,18.1283,16.2157,3.50446,0.261069,1.17229,4.31123e-08,0.557594,0.696044
382,32.5794,1,13.5626,60.2168,18.1283,16.014,3.60004,0.266168,1.12132,3.77564e-08,0.487318,0.709988
383,26.9695,1,13.8011,62.8081,18.1283,15.8533,3.80483,0.262144,1.0744,3.61533e-08,0.481311,0.764138
384,26.7833,1,13.933,60.0442,18.1283,15.5283,3.78834,0.255045,1.06369,3.67349e-08,0.474247,0.756521
385,36.127,1,14.1112,60.8113,18.1283,15.6277,3.96525,0.279902,0.987355,3.88953e-08,0.513296,0.774909
386,32.3175,1,13.8207,64.1641,18.1283,15.9882,4.11812,0.269153,1.08607,3.62985e-08,0.480352,0.799481
387,35.0019,1,14.0448,72.7391,18.1283,15.2938,3.92423,0.273683,1.19103,3.58727e-08,0.506461,0.776735
388,27.8934,1,13.882,62.1781,18.1283,15.6623,3.71126,0.254928,1.11763,3.75747e-08,0.515492,0.754742
389,33.4378,1,13.8658,66.5793,18.1283,15.9158,3.94471,0.248423,1.11015,3.84022e-08,0.549283,0.78542
390,24.7735,1,13.4812,62.0343,18.1283,15.9691,3.82133,0.225113,1.04638,3.84892e-08,0.501352,0.766698
391,27.6592,1,13.5662,66.3354,18.1283,15.1852,3.85208,0.242562,1.17891,3.26451e-08,0.46804,0.753595
392,32.0204,1,13.848,62.1489,18.1283,14.5679,3.59942,0.278859,1.25211,3.19311e-08,0.534258,0.728081
393,27.7815,1,13.511,68.3731,18.1283,15.7221,3.68181,0.250044,1.27017,3.11883e-08,0.515824,0.745169
394,19.4155,1,13.6371,63.7785,18.1283,16.4863,3.72426,0.247807,1.16436,2.87253e-08,0.502483,0.763468
395,16.7312,1,13.5015,65.6591,18.1283,15.4985,3.4896,0.252369,1.14471,2.86262e-08,0.505953,0.721124
396,13.9883,1,13.7535,63.7895,18.1283,15.8199,3.58423,0.266015,1.11489,2.81556e-08,0.472385,0.74934
397,11.9061,1,13.3749,66.1441,18.1283,15.9271,3.81228,0.244,1.07395,2.63548e-08,0.479481,0.779878
398,13.7842,1,13.3611,63.258,18.1283,16.1079,3.90495,0.241941,1.09213,2.46145e-08,0.492359,0.784683
399,7.03706,1,13.379,61.5404,18.1283,15.7164,3.1477,0.263141,1.03049,2.5069e-08,0.502649,0.650031
400,10.9058,1,13.4022,64.1653,18.1283,16.1568,3.14945,0.285367,1.03745,2.50369e-08,0.556564,0.659033
401,3.66308,1,13.3516,58.9111,18.1283,15.9032,3.26187,0.228669,0.981263,2.47323e-08,0.548304,0.672518
402,4.00602,1,13.765,58.5283,18.1283,15.9265,3.36166,0.241859,1.0272,2.25176e-08,0.542542,0.703144
403,5.75621,1,13.6083,63.1967,18.1283,15.6312,3.37387,0.229942,1.12673,2.05072e-08,0.52952,0.6852
404,11.8023,1,13.7277,64.6278,18.1283,15.3381,3.5197,0.254235,1.1893,1.93635e-08,0.516805,0.716325
405,12.2533,1,14.096,66.0428,18.1283,15.941,3.7123,0.25894,1.14378,1.89793e-08,0.499567,0.7418
406,13.7751,1,14.1002,60.7447,18.1283,15.7564,3.79984,0.265701,1.04513,2.06724e-08,0.465627,0.739031
407,1.06776,1,13.7501,60.5266,18.1283,15.7116,3.47949,0.270937,1.02349,1.87383e-08,0.446774,0.714699
408,1.54802,1,13.7271,61.4077,18.1283,16.0035,3.61807,0.256035,1.12004,1.62846e-08,0.468303,0.738345
409,-1.40354,1,13.6496,62.1015,18.1283,16.0303,3.60003,0.299445,1.02229,1.49012e-08,0.463079,0.737045
410,70.4133,1,13.827,59.4232,18.1283,16.208,3.18163,0.277227,1.13085,1.91027e-07,0.491004,0.662571
411,79.5678,1,13.8663,70.131,18.1283,16.2487,3.23053,0.269993,1.22523,2.02217e-07,0.537549,0.652377
412,85.6353,1,13.7981,68.6304,18.1283,16.1959,3.39692,0.280498,1.26473,1.83664e-07,0.486985,0.656819
413,79.8649,1,13.4657,66.8106,18.1283,16.7506,3.53567,0.261506,1.16548,1.9397e-07,0.505432,0.710449
414,79.0677,1,13.3737,63.4948,18.1283,16.9408,3.66444,0.269828,1.04098,1.94048e-07,0.509582,0.733253
415,65.887,1,13.6207,61.3886,18.1283,16.8538,3.26383,0.26333,1.11712,1.67749e-07,0.504898,0.670078
416,65.3608,1,13.4624,60.0217,18.1283,15.9708,3.14247,0.253573,1.0777,1.67488e-07,0.545449,0.643171
417,60.2588,1,13.6795,58.4924,18.1283,15.8888,3.03942,0.264985,1.06349,1.7828e-07,0.516045,0.644929
418,60.8914,1,13.8326,68.4993,18.1283,16.0448,2.62727,0.287892,1.21091,1.72549e-07,0.560891,0.48023
419,61.284,1,13.7725,63.8198,18.1283,15.6587,2.8181,0.283106,1.12944,1.77888e-07,0.523582,0.565211
420,62.7546,1,13.8264,59.5821,18.1283,15.9019,2.79782,0.281779,1.17726,1.77469e-07,0.545299,0.565211
421,70.5651,1,13.6813,66.1355,18.1283,16.1748,2.95519,0.288916,1.18982,1.81813e-07,0.499584,0.573995
422,63.0067,1,13.4916,63.1786,18.1283,15.7492,3.01161,0.265199,1.16811,1.81126e-07,0.496301,0.630378
423,66.4987,1,13.4745,58.7888,18.1283,15.4144,3.22188,0.265155,1.1033,1.76396e-07,0.508961,0.669975
424,71.5951,1,13.4372,58.8189,18.1283,16.1187,3.41669,0.250857,1.0787,1.87043e-07,0.510084,0.696794
425,77.582,1,13.5069,62.5292,18.1283,16.1376,3.40693,0.24964,1.13015,2.35229e-07,0.531094,0.711128
426,74.1532,1,13.4056,60.049,18.1283,16.3177,3.19686,0.25596,1.23696,2.32225e-07,0.486018,0.666269
427,70.2626,1,13.321,61.2168,18.1283,16.1206,2.99492,0.262486,1.29478,2.20474e-07,0.461291,0.614557
428,74.0061,1,13.6504,73.5645,18.1283,16.0532,3.00877,0.273268,1.30158,2.43089e-07,0.510455,0.643446
429,65.6517,1,13.5853,67.4779,18.1283,16.1561,2.87101,0.271451,1.22465,2.29268e-07,0.489887,0.614236
430,68.5416,1,13.3804,65.4881,18.1283,16.4177,2.9943,0.268575,1.13297,2.22519e-07,0.473894,0.617533
431,64.45,1,13.4413,63.8573,18.1283,15.6745,2.96457,0.268484,1.1437,2.13056e-07,0.494267,0.64425
432,59.9025,1,13.5921,58.0255,18.1283,15.9051,2.92962,0.264923,1.05495,2.01745e-07,0.509191,0.628942
433,68.6357,1,13.3255,60.8782,18.1283,16.1181,3.02362,0.26696,1.12796,2.16571e-07,0.554435,0.663799
434,74.2365,1,13.8394,76.3576,18.1283,16.3416,3.159,0.260048,1.30303,2.14517e-07,0.542417,0.678637
435,61.419,1,13.7997,67.0923,18.1283,16.033,3.1115,0.246503,1.22092,1.96152e-07,0.479269,0.675669
436,68.3397,1,13.8105,65.1408,18.1283,16.0464,3.25521,0.239452,1.24805,2.00508e-07,0.525555,0.703694
437,71.5593,1,13.6678,64.2467,18.1283,16.4669,3.37987,0.252658,1.12288,1.91025e-07,0.50229,0.693627
438,72.0735,1,13.6168,69.6621,18.1283,16.0058,3.41447,0.285146,1.23147,1.77757e-07,0.471079,0.721728
439,75.2394,1,13.5001,73.8943,18.1283,16.7826,3.46391,0.263416,1.24617,1.97753e-07,0.494824,0.730583
440,64.404,1,13.4758,68.5536,18.1283,16.8753,3.34689,0.236497,1.21873,1.58282e-07,0.495365,0.707565
441,69.2408,1,13.3907,64.7936,18.1283,17.3245,3.33225,0.228325,1.24913,1.50258e-07,0.503907,0.66473
442,65.3498,1,13.3209,65.5347,18.1283,16.623,3.19211,0.230993,1.16658,1.56413e-07,0.553168,0.651574
443,58.9374,1,13.5197,60.1549,18.1283,16.0835,3.1915,0.235824,1.08727,1.43803e-07,0.543685,0.657611
444,66.0998,1,13.3255,60.6248,18.1283,15.9693,3.40681,0.223683,1.17062,1.36705e-07,0.492606,0.659733
445,66.419,1,13.4835,59.4279,18.1283,15.8573,3.39006,0.238583,1.04521,1.41183e-07,0.514239,0.660049
446,67.8452,1,13.8795,59.6965,18.1283,15.9615,3.44557,0.252896,1.06227,1.33871e-07,0.567559,0.688069
447,68.7599,1,13.5624,58.1959,18.1283,16.2326,3.61888,0.257502,0.969078,1.41074e-07,0.500895,0.70971
448,62.3619,1,13.3977,60.7761,18.1283,15.8189,3.67492,0.237933,1.0953,1.40857e-07,0.44743,0.749762
