iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
236,471.696,1,7.53814,24.3713,13.3821,1.61534,0.0450993,0.592249,0.246861,1.30718,0.217914,0.882863
237,467.121,1,6.79281,24.1146,14.7715,1.60712,0.0442848,0.686339,0.236348,1.30645,0.214938,0.799557
238,470.802,1,6.64981,24.2834,13.9153,1.55197,0.0453774,0.707675,0.242263,1.37148,0.220656,0.898978
239,467.133,1,6.46833,23.6938,15.4493,1.5351,0.0447056,0.734951,0.243579,1.36907,0.211124,0.884099
240,473.949,1,6.4481,23.6324,14.8646,1.60471,0.0491377,0.735985,0.242297,1.15453,0.221686,0.870019
241,474.604,1,7.19081,23.1021,14.5643,1.58065,0.0490521,0.631021,0.241437,1.11419,0.244299,0.897397
242,466.52,1,6.89394,23.2364,14.6489,1.49203,0.0468394,0.674525,0.236925,1.22226,0.240854,0.897368
243,467.369,1,6.92829,23.4814,15.6204,1.55738,0.0493359,0.670988,0.239813,1.26119,0.201299,0.814123
244,462.262,1,6.88751,22.986,15.301,1.60891,0.0463724,0.674788,0.23578,1.12065,0.192097,0.811795
245,470.254,1,6.64641,23.3091,15.4198,1.6292,0.0485831,0.712759,0.241152,1.129,0.204792,0.833179
246,465.599,1,6.44504,23.4567,14.3113,1.62913,0.0460562,0.748879,0.244164,1.14005,0.189464,0.870713
247,467.005,1,6.43829,23.409,14.195,1.59925,0.0455323,0.729621,0.238888,1.15667,0.192207,0.952927
248,457.57,1,6.60803,23.3893,13.2707,1.44575,0.0479242,0.710379,0.243176,1.14156,0.191512,0.915663
249,455.093,1,6.71054,23.4447,12.9046,1.54084,0.0434951,0.691886,0.243004,1.08543,0.171912,0.946603
250,459.456,1,6.84868,23.1642,12.5362,1.51215,0.0473964,0.671761,0.24348,1.09966,0.173762,0.964373
251,464.515,1,6.58952,23.4605,12.8478,1.40452,0.0498152,0.718741,0.250074,1.18144,0.217125,0.990374
252,471.074,1,6.58255,23.6084,13.1256,1.48076,0.0549877,0.723354,0.240509,1.15783,0.199695,0.928709
253,455.755,1,6.94526,24.0525,12.6638,1.40135,0.0474344,0.665376,0.253407,1.13034,0.200438,0.91479
254,459.614,1,6.77687,24.0537,12.7937,1.56034,0.0416924,0.68719,0.24659,1.10511,0.211525,0.904434
255,451.794,1,6.6537,24.1739,12.7652,1.49379,0.0398539,0.710882,0.246154,1.1277,0.207673,0.910324
256,458.065,1,6.64215,24.4605,12.6896,1.45448,0.0426393,0.715545,0.249852,1.17122,0.226485,0.951253
257,452.677,1,6.95555,24.7544,13.0543,1.50796,0.0388212,0.663565,0.249921,1.08177,0.226432,0.89807
258,461.346,1,6.87843,24.8756,12.2662,1.61748,0.038239,0.67406,0.248262,1.12215,0.216824,0.924524
259,463.354,1,6.59155,24.8703,12.4768,1.61748,0.0384688,0.709661,0.248974,1.20291,0.213339,0.925572
260,460.96,1,6.93779,24.6938,12.2284,1.58032,0.041839,0.66408,0.246927,1.15821,0.197126,0.923057
261,463.635,1,6.49463,24.6451,12.7154,1.52087,0.0444501,0.730782,0.251838,1.23501,0.198778,0.943026
262,460.887,1,7.07658,24.6488,12.7539,1.42847,0.0452606,0.644948,0.252754,1.27062,0.208874,0.966453
263,460.887,1,6.73589,24.6328,12.885,1.49199,0.0441826,0.69934,0.24944,1.11188,0.215267,0.967694
264,454.272,1,6.67734,25.1821,13.5902,1.50111,0.038818,0.700825,0.24877,1.04328,0.227443,0.993114
265,455.827,1,7.04982,24.9371,12.9409,1.58111,0.0363617,0.654052,0.250038,1.07911,0.220881,0.940122
266,469.183,1,7.2599,24.8558,11.7801,1.58276,0.0428274,0.629787,0.250151,1.14735,0.238913,0.956204
267,474.954,1,7.43265,24.9336,11.1702,1.62936,0.0439983,0.59806,0.243039,1.20789,0.227031,0.991824
268,474.471,1,6.5935,25.3953,12.1114,1.62936,0.0435421,0.715257,0.24003,1.1081,0.235283,1.05104
269,469.107,1,6.75497,24.7985,13.3435,1.51872,0.0465071,0.679943,0.240759,1.12649,0.243061,0.960908
270,469.125,1,6.55553,24.4748,12.8019,1.51875,0.0474906,0.713234,0.245627,1.15294,0.231978,0.918448
271,460.408,1,7.03579,25.0962,14.1022,1.56094,0.0431293,0.660945,0.244299,1.05265,0.242525,0.820979
272,470.069,1,7.22345,25.1012,12.645,1.66651,0.0443894,0.637124,0.253847,1.00987,0.271946,0.735357
273,475.343,1,6.72276,25.1601,12.5777,1.70215,0.0454145,0.700718,0.259365,1.04379,0.26726,0.73185
274,482.525,1,6.7703,24.0627,13.8859,1.70224,0.0497186,0.681125,0.256515,1.14303,0.245713,0.777771
275,486.19,1,7.3884,23.7141,15.1183,1.82094,0.0479989,0.603299,0.248422,1.15235,0.228275,0.791994
276,466.482,1,7.15642,23.5653,14.6595,1.73064,0.0402948,0.630383,0.23457,1.03405,0.235607,0.794627
277,463.522,1,7.1661,23.1824,14.6341,1.58557,0.0436727,0.64147,0.250315,1.16635,0.22547,0.795065
278,467.898,1,6.39385,22.721,14.453,1.60836,0.0454899,0.742739,0.242947,1.20305,0.205236,0.856722
279,468.818,1,6.18278,22.5802,13.3919,1.68561,0.0425766,0.791766,0.255453,1.18254,0.188149,0.88428
280,464.121,1,6.37593,22.6167,14.548,1.62559,0.0415878,0.758091,0.24945,1.33197,0.198205,0.792749
281,455.754,1,6.22506,22.4227,14.3457,1.66093,0.0356842,0.785622,0.245213,1.2986,0.19669,0.742736
282,449.167,1,6.51089,22.718,14.4699,1.64874,0.0320428,0.730076,0.252275,1.22166,0.195493,0.744862
283,444.969,1,6.52604,22.519,14.3615,1.53941,0.0358691,0.725909,0.242284,1.09443,0.205019,0.824221
284,448.942,1,6.489,22.2985,13.8914,1.59547,0.0352764,0.739188,0.247539,1.11071,0.193867,0.840152
285,449.26,1,6.27874,22.086,14.5701,1.54819,0.0347519,0.760016,0.242645,1.2323,0.204792,0.862821
286,444.366,1,6.63709,21.8027,15.1073,1.56605,0.0297523,0.706811,0.244057,1.239,0.222228,0.801917
287,457.301,1,6.47525,21.2106,15.189,1.60062,0.0336931,0.731124,0.240008,1.29679,0.23467,0.853267
288,453.766,1,6.33797,21.5634,15.8507,1.49286,0.0383313,0.749505,0.238733,1.3008,0.218903,0.889074
289,460.54,1,7.07069,21.5883,16.1923,1.50936,0.0417457,0.635764,0.237228,1.28504,0.244726,0.822536
290,460.602,1,6.51929,22.5219,16.8622,1.55541,0.0404773,0.714762,0.240595,1.20566,0.221557,0.895205
291,457.691,1,6.2555,22.5296,15.7788,1.55542,0.0413849,0.763554,0.233812,1.12767,0.221782,0.870911
292,454.152,1,6.42312,22.9583,17.0304,1.58926,0.0378212,0.731281,0.231113,1.04881,0.230191,0.866881
293,447.037,1,5.97958,22.7902,16.9909,1.46276,0.0403991,0.806818,0.236737,1.08528,0.221646,0.836576
294,448.569,1,6.42889,23.154,16.5902,1.46272,0.0387496,0.731495,0.239255,1.09084,0.240184,0.861747
295,451.694,1,6.76656,23.5092,15.4736,1.43067,0.0413637,0.684356,0.240527,1.12545,0.251849,0.844923
296,448.492,1,6.75147,24.149,14.4703,1.367,0.0442157,0.684968,0.238983,1.03785,0.245114,0.877722
297,453.631,1,6.60065,24.2956,13.9442,1.47912,0.0415299,0.718599,0.225899,1.06974,0.249041,0.89942
298,457.611,1,6.27426,23.8749,13.4874,1.57011,0.041552,0.769914,0.233256,1.00327,0.258516,0.797763
299,461.57,1,6.25623,23.651,13.4621,1.57015,0.0426944,0.761303,0.239827,1.00022,0.283703,0.758833
300,464.289,1,6.83992,23.5742,12.7963,1.49407,0.0491892,0.682346,0.232474,0.958755,0.287558,0.806971
301,463.45,1,6.90576,23.5773,12.9068,1.49399,0.0463156,0.675673,0.238653,0.994532,0.28366,0.840352
302,461.767,1,6.41344,23.36,12.6554,1.49397,0.0453495,0.750535,0.250998,1.00555,0.280796,0.791612
303,466.767,1,7.11608,23.6495,12.6433,1.62887,0.0434166,0.635424,0.250082,0.927582,0.283101,0.78049
304,462.875,1,6.85569,23.7872,12.8759,1.58967,0.0397519,0.663596,0.242081,0.965889,0.274922,0.899378
305,465.281,1,6.76541,23.7406,12.405,1.68816,0.0357817,0.694526,0.235657,1.03631,0.273505,0.881659
306,462.396,1,6.8585,24.5414,12.7773,1.59476,0.0394184,0.672056,0.237522,1.01097,0.278112,0.869867
307,463.777,1,6.81374,24.4616,11.5955,1.49172,0.0437987,0.681705,0.244268,0.984378,0.287839,0.934934
308,476.448,1,6.88787,24.9782,11.468,1.63907,0.0434136,0.680961,0.240121,1.04217,0.28005,1.00026
309,477.628,1,6.49126,25.1803,11.4176,1.51856,0.0472041,0.726239,0.244808,1.06658,0.278052,1.12746
310,482.813,1,6.26292,24.4201,10.4914,1.53909,0.0494543,0.77666,0.243729,1.04846,0.286165,1.151
311,474.303,1,7.39001,24.9969,11.3619,1.56341,0.0458552,0.623608,0.244569,1.14127,0.267346,0.961536
312,470.576,1,7.13075,24.9133,11.1436,1.53555,0.043627,0.651099,0.246092,1.022,0.288745,1.02674
313,479.833,1,6.80739,24.6083,10.9303,1.57379,0.0490082,0.691037,0.249941,1.03271,0.291824,0.943666
314,480.976,1,6.80746,24.3521,12.0362,1.57383,0.0517106,0.703267,0.251056,1.00086,0.279088,0.990328
315,483.075,1,6.96238,24.6111,12.6987,1.48558,0.0592461,0.670727,0.232525,1.04533,0.25908,1.00768
316,471.775,1,6.92734,24.9926,13.0519,1.43355,0.0510117,0.67065,0.237774,1.11553,0.231399,1.16226
317,468.982,1,7.06297,25.1672,13.5048,1.47425,0.0479448,0.652674,0.24735,1.03978,0.249599,1.04722
318,469.067,1,6.99994,25.3487,12.9435,1.58071,0.0430098,0.661622,0.253336,1.08865,0.246405,0.953769
319,475.679,1,6.92965,25.3262,13.1134,1.58084,0.0474631,0.661473,0.23643,1.03082,0.250443,1.07824
320,466.17,1,6.64318,25.5182,12.7167,1.61852,0.0408578,0.715847,0.233943,1.10912,0.24259,0.93781
321,467.196,1,7.12324,26.025,12.7371,1.55995,0.0439593,0.642593,0.248586,1.08839,0.228326,0.991659
322,469.605,1,7.04712,25.51,12.1491,1.63304,0.0428347,0.645242,0.249443,0.97813,0.246621,0.952174
323,465.19,1,6.79167,24.9754,11.9608,1.60184,0.0429127,0.684171,0.235196,0.926843,0.255035,0.962273
324,466.009,1,6.55674,24.5705,12.3864,1.54137,0.0475686,0.711598,0.2369,0.928938,0.254226,0.91981
325,471.902,1,6.63473,24.3557,11.2805,1.54132,0.0462585,0.702708,0.235187,0.98058,0.27009,1.0825
326,467.777,1,6.80873,24.4486,11.0355,1.6096,0.0416417,0.68651,0.23975,0.957694,0.256027,1.02513
327,463.481,1,6.44757,24.48,11.5158,1.60959,0.0403625,0.737632,0.236444,0.974812,0.255284,0.937484
328,458.845,1,6.6199,24.0408,11.9634,1.6095,0.0367028,0.723239,0.242556,0.988045,0.285449,0.877476
329,462.618,1,6.18185,24.0115,11.2422,1.53101,0.0439602,0.778789,0.239621,1.01894,0.276351,0.830752
330,455.431,1,6.82498,24.0787,12.2395,1.53304,0.0382736,0.690194,0.246245,0.946265,0.280349,0.882215
331,459.791,1,6.43889,23.8284,12.8736,1.47007,0.0424091,0.747473,0.240346,1.09501,0.272081,0.911999
332,454.234,1,7.14876,24.3987,11.5983,1.44055,0.038695,0.640703,0.253022,1.13309,0.256334,0.94965
333,457.781,1,6.79101,24.5266,12.268,1.55625,0.0325744,0.695026,0.260208,1.21095,0.246492,0.978792
334,455.903,1,6.56073,24.7134,12.8234,1.64942,0.0304407,0.723215,0.241863,1.16375,0.234194,0.913122
335,460.891,1,6.9425,24.5706,13.2516,1.59815,0.0342266,0.663674,0.236448,1.20726,0.246,0.991855
336,461.937,1,7.10722,24.6042,12.1355,1.56953,0.0367115,0.636472,0.237215,1.1511,0.247142,1.02709
337,464.409,1,6.90124,24.2918,14.2641,1.53613,0.0406976,0.666499,0.248217,1.20907,0.241064,0.938477
338,468.574,1,6.68839,24.4866,14.6717,1.51602,0.0447182,0.693988,0.236548,1.05391,0.276305,0.995343
339,474.465,1,6.45011,24.2386,14.3251,1.68318,0.0394432,0.728591,0.227939,1.0837,0.27015,1.02364
340,471.762,1,6.97784,24.1947,13.4305,1.59107,0.0425964,0.652239,0.233357,0.988512,0.293641,1.01226
341,473.122,1,7.03162,24.8139,12.9959,1.59114,0.0447382,0.650814,0.234387,0.912204,0.292294,1.04852
342,468.006,1,6.48145,25.016,12.9276,1.43508,0.0501661,0.72831,0.235417,0.919161,0.279261,1.06004
343,468.012,1,6.54751,24.6203,12.3984,1.48984,0.0454603,0.721094,0.24019,0.959664,0.275137,1.09431
344,469.402,1,7.04702,24.9722,12.7058,1.4025,0.0523728,0.65365,0.252205,1.0587,0.247789,1.00007
345,472.816,1,6.57647,24.9975,12.5794,1.3661,0.0544753,0.724562,0.24207,1.01855,0.286147,1.04393
346,471.049,1,6.61528,25.6757,11.9505,1.45932,0.0500174,0.715664,0.244692,1.03828,0.268211,0.994936
347,470.905,1,6.93493,25.3234,11.0538,1.45931,0.0497258,0.672997,0.244327,1.03513,0.288934,0.948608
348,465.128,1,6.93475,25.648,10.5458,1.50665,0.0448663,0.678179,0.241071,0.965275,0.271908,1.00318
349,458.993,1,6.58468,25.2439,10.2796,1.50658,0.042753,0.719487,0.246078,0.917225,0.261697,0.97397
350,462.547,1,6.66401,25.2082,10.8533,1.47071,0.0460733,0.708591,0.244036,0.953792,0.274981,0.928166
351,458.667,1,7.01579,25.4718,11.4438,1.48801,0.0408195,0.65154,0.24266,1.01057,0.280342,0.931666
352,461.056,1,6.44363,25.6365,11.3177,1.43229,0.0442805,0.737678,0.242533,1.04579,0.282792,0.946292
353,466.428,1,6.60631,25.4297,11.2639,1.4858,0.0431111,0.718475,0.243659,1.06836,0.278352,1.0373
354,468.35,1,7.18783,25.3038,11.6248,1.48584,0.0459751,0.649393,0.245891,1.08321,0.271321,1.04045
355,482.186,1,6.00989,25.5267,11.2017,1.50526,0.0550965,0.817405,0.238913,1.04459,0.273018,1.0238
356,486.236,1,6.68344,25.5235,10.5481,1.5257,0.0573299,0.711733,0.227091,1.0465,0.268312,1.08951
357,478.183,1,6.52335,25.5994,10.4505,1.5873,0.0502436,0.733879,0.232451,1.02157,0.255278,1.02256
358,476.593,1,6.26838,25.7772,10.6334,1.53698,0.0527952,0.762711,0.232134,1.00329,0.242668,1.03294
359,481.439,1,6.4855,25.4446,10.6227,1.58071,0.0497653,0.742975,0.248255,1.17583,0.235432,1.05731
360,485.544,1,6.50357,25.1097,10.8519,1.43883,0.058918,0.734541,0.248725,1.13309,0.246673,1.1007
361,476.847,1,6.44017,25.051,12.621,1.48738,0.0546723,0.733133,0.243515,1.05282,0.24057,0.982031
362,467.837,1,7.00376,25.4888,12.3904,1.35393,0.0540333,0.660436,0.242818,1.06696,0.239986,1.05526
363,471.966,1,6.53967,25.6441,13.4006,1.33155,0.057027,0.725124,0.236506,1.07428,0.238841,1.1222
364,472.875,1,6.58064,24.5644,13.3864,1.49717,0.051728,0.722836,0.237772,0.975747,0.240128,1.08468
365,470.642,1,6.7386,24.491,12.7681,1.45547,0.05074,0.694296,0.245417,1.02848,0.249461,1.02593
366,474.338,1,6.55218,24.8066,13.0733,1.45548,0.0531235,0.731908,0.255489,1.06624,0.244558,1.0343
367,468.609,1,6.49504,24.6501,12.7612,1.39032,0.0569144,0.729854,0.248815,0.986301,0.231984,0.932374
368,467.905,1,6.74603,24.621,12.0286,1.41646,0.05456,0.69883,0.245445,0.939982,0.239873,0.993881
369,468.033,1,6.95832,24.6377,11.0124,1.38461,0.0566205,0.659153,0.244106,0.972189,0.219883,1.01823
370,476.993,1,6.22088,24.5891,11.7425,1.35351,0.0598157,0.787922,0.244527,1.11071,0.235223,1.0729
371,476.519,1,6.71709,24.4514,11.1214,1.41159,0.0576459,0.705283,0.247269,1.13747,0.227355,0.994792
372,474.511,1,7.12219,24.7399,11.4667,1.52186,0.0474057,0.650783,0.242487,1.26205,0.227496,1.05598
373,469.548,1,6.41313,24.8598,11.3969,1.45344,0.0503198,0.750986,0.242972,1.13879,0.216425,1.08571
374,472.885,1,6.57111,24.2078,10.6648,1.45348,0.0525342,0.726933,0.241622,1.10121,0.22542,1.08477
375,478.854,1,6.49674,24.4143,10.5516,1.43034,0.0550417,0.724489,0.241797,1.07329,0.23094,1.21888
376,473.562,1,6.53287,24.6838,10.7833,1.45747,0.05428,0.729699,0.234198,1.01205,0.209457,1.22335
377,480.354,1,6.14621,24.7217,10.5037,1.61792,0.0493543,0.79823,0.239766,1.0879,0.206031,1.21329
378,473.348,1,6.06396,24.3783,10.4515,1.46702,0.0523321,0.805719,0.238904,1.03305,0.215336,1.22252
379,477.615,1,6.73472,24.3916,10.0368,1.57672,0.0514798,0.709856,0.247668,1.03232,0.201885,1.17029
380,459.105,1,6.46907,24.0579,12.1088,1.52826,0.0441334,0.743342,0.242531,0.93519,0.223802,0.998317
381,459.305,1,6.52705,24.1519,12.5519,1.52846,0.0467588,0.729295,0.249663,0.915332,0.191049,1.01188
382,459.362,1,6.58374,24.3941,12.0468,1.52841,0.0444329,0.7171,0.236807,1.01229,0.196273,1.0907
383,459.434,1,6.56391,24.0454,11.1436,1.48219,0.0446688,0.720932,0.24687,1.02281,0.209887,1.04617
384,465.109,1,6.76063,24.1043,11.196,1.53799,0.047618,0.683217,0.247209,0.911476,0.19646,1.12818
385,464.676,1,6.40741,23.6804,12.4151,1.53795,0.0453215,0.738761,0.244628,0.994511,0.195788,1.14253
386,463.034,1,6.41333,24.3146,11.5158,1.60409,0.0394089,0.741302,0.249556,1.00594,0.207583,1.10927
387,461.126,1,6.93703,23.8686,10.9577,1.57298,0.0405761,0.670411,0.247373,1.04696,0.202785,1.05958
388,460.982,1,6.76425,23.5455,12.2283,1.52954,0.0459298,0.701388,0.250724,1.08004,0.190605,0.957902
389,464.269,1,6.66129,23.2398,12.5717,1.52963,0.0498391,0.711825,0.254828,0.952802,0.206243,0.930038
390,468.707,1,6.71881,23.2426,12.8542,1.48206,0.0549044,0.702376,0.246023,1.06954,0.195654,0.921749
391,466.752,1,6.769,23.4216,12.6954,1.5224,0.0501495,0.696866,0.243642,1.14095,0.198862,0.901428
392,471.805,1,6.8025,24.2588,12.8541,1.56497,0.0473722,0.682835,0.243399,1.25311,0.221816,0.880305
393,462.521,1,6.8244,23.9132,12.5243,1.50801,0.0464774,0.682863,0.247767,1.1165,0.223498,0.84988
394,458.989,1,7.09054,24.2687,13.5918,1.5546,0.0391873,0.656611,0.251534,1.05398,0.232493,0.955
395,460.217,1,6.75924,24.6636,13.2755,1.59216,0.0384965,0.708103,0.256516,0.979063,0.22705,1.00706
396,460.601,1,6.94641,24.7841,12.0185,1.61478,0.0380787,0.665275,0.243412,1.02293,0.233958,0.949847
397,458.024,1,6.45832,24.7132,11.4988,1.53184,0.0413145,0.732751,0.24974,0.969158,0.231332,0.958854
398,455.504,1,6.75351,24.3998,11.2797,1.58394,0.0403526,0.691506,0.249345,0.940649,0.226102,0.85692
399,451.496,1,6.50867,24.2358,13.2417,1.6072,0.038037,0.731138,0.254236,0.89834,0.21684,0.8369
400,456.899,1,6.25598,24.5081,14.0115,1.59526,0.0430142,0.771664,0.253997,0.906365,0.207789,0.866527
401,454.248,1,6.74572,24.7363,14.305,1.47991,0.0450454,0.696141,0.242169,0.996083,0.221843,0.872606
402,461.789,1,6.95957,24.6925,13.9633,1.45341,0.0491392,0.657096,0.246871,1.01032,0.247058,0.834788
403,457.643,1,7.06105,24.2285,13.7497,1.45333,0.0465241,0.655916,0.245807,1.11827,0.237552,0.831515
404,461.825,1,7.01175,24.9638,11.9822,1.42671,0.047814,0.659597,0.248898,1.10221,0.242993,0.891795
405,468.675,1,6.82929,25.1529,11.9376,1.47488,0.0507463,0.690075,0.244484,1.19144,0.223785,0.899148
406,469.129,1,7.04607,24.5755,14.038,1.53176,0.0478624,0.66043,0.248105,1.14869,0.217947,0.950324
407,470.778,1,6.57871,24.1614,15.0398,1.48346,0.053255,0.720495,0.245046,1.19098,0.205574,0.902444
408,465.122,1,6.30738,23.9461,14.4703,1.38747,0.0563093,0.762569,0.233924,1.14203,0.202872,0.912797
409,466.796,1,6.44336,23.5008,14.5391,1.38743,0.0556157,0.741682,0.241193,1.15718,0.201742,0.977792
410,468.212,1,6.14405,24.383,12.712,1.43994,0.0512228,0.788887,0.247174,1.18782,0.196625,1.04663
411,462.704,1,6.76961,24.5331,13.421,1.38011,0.0496504,0.692745,0.247069,1.26309,0.187997,1.08447
412,467.352,1,6.94224,24.0583,12.6012,1.41505,0.0530538,0.664974,0.233996,1.23794,0.184843,1.06979
413,469.718,1,6.41985,24.5241,13.3034,1.45267,0.0537762,0.742243,0.240595,1.18063,0.176112,1.10304
414,469.666,1,6.58289,24.5668,11.9611,1.45371,0.052358,0.713726,0.235523,1.24586,0.186208,1.0615
415,471.175,1,6.67816,24.1729,12.8033,1.54684,0.0493775,0.700306,0.240357,1.25382,0.168481,1.08809
416,460.96,1,6.69002,24.5097,14.0414,1.5125,0.0464306,0.708105,0.242691,1.12933,0.187703,0.976361
417,465.46,1,7.1553,24.2314,12.9968,1.55158,0.0489984,0.631084,0.239412,1.10582,0.180613,0.966858
418,470.158,1,6.86551,24.4005,12.6832,1.5984,0.0468927,0.668157,0.251364,1.12986,0.207088,0.889596
419,466.527,1,6.40446,24.187,13.5049,1.60232,0.0412689,0.735886,0.247656,1.25316,0.211325,0.903812
420,464.344,1,7.21626,24.5017,14.3474,1.62352,0.0360545,0.629394,0.256373,1.28242,0.209206,0.970768
421,459.88,1,7.08563,25,15.066,1.56245,0.0374894,0.635932,0.246326,1.20881,0.201551,1.0469
422,455.231,1,7.1106,25.2142,14.4965,1.56245,0.0368195,0.640713,0.245091,1.22744,0.196437,0.933832
423,457.735,1,7.04825,25.2157,13.4927,1.56246,0.0370961,0.646509,0.255007,1.22007,0.206321,0.93149
424,460.613,1,6.97307,25.2084,14.7324,1.47968,0.0433578,0.660571,0.242116,1.12986,0.223106,1.02358
425,458.358,1,6.45625,25.1623,13.1963,1.5669,0.0379386,0.729533,0.243486,1.13071,0.232815,0.912172
426,454.399,1,6.70131,24.738,13.8935,1.5199,0.0373409,0.695883,0.243163,1.27909,0.2244,0.852788
427,452.242,1,6.94075,24.5239,14.068,1.43204,0.0415227,0.672288,0.249332,1.15857,0.218455,0.927938
428,461.977,1,6.68321,24.6611,13.7909,1.46873,0.0436394,0.700852,0.235515,1.18578,0.225595,1.04133
429,464.915,1,6.48303,24.2592,13.6395,1.54635,0.0406376,0.735813,0.235529,1.2342,0.230283,1.01428
430,475.253,1,6.58247,24.0563,15.1494,1.59246,0.0428285,0.702635,0.22931,1.24174,0.247955,1.07999
431,465.568,1,6.70747,24.3851,13.0332,1.50745,0.0417069,0.690191,0.238587,1.19608,0.256728,0.983704
432,469.002,1,6.64404,24.3927,12.8613,1.46403,0.0461868,0.70213,0.235286,1.15639,0.27118,0.996254
433,467.029,1,6.50831,24.5325,12.7484,1.54693,0.0452656,0.719557,0.244747,1.02711,0.248754,0.928096
434,469.464,1,6.44716,24.1259,11.5645,1.60241,0.0439424,0.745399,0.243457,1.03901,0.248365,0.943753
435,475.211,1,6.59936,23.9552,12.1273,1.66371,0.043847,0.726256,0.245771,1.13037,0.247869,0.900925
436,470.332,1,6.80148,24.8691,12.8444,1.54327,0.045167,0.686285,0.242198,1.15197,0.269524,0.892038
437,475.452,1,7.2422,24.8617,11.0939,1.54332,0.0483865,0.630429,0.253779,1.0961,0.270313,0.930339
438,467.014,1,7.24364,24.9971,11.5322,1.4381,0.0479599,0.621367,0.240546,1.02956,0.282036,0.985164
439,463.489,1,7.20594,24.8761,11.6881,1.55646,0.0415791,0.630647,0.247237,0.92188,0.276118,0.95964
440,458.067,1,6.6789,24.8396,11.6674,1.55638,0.0383655,0.714644,0.253689,1.06719,0.254502,0.878969
441,451.651,1,6.81324,24.752,12.9946,1.44333,0.0404125,0.684046,0.246184,1.07087,0.241939,0.91139
442,459.448,1,6.73847,24.6422,13.8728,1.56266,0.0430876,0.684693,0.241331,0.926245,0.243971,0.888465
443,465.15,1,6.63696,24.6106,13.7328,1.51022,0.0474883,0.703605,0.247128,1.06494,0.254083,0.810038
444,461.031,1,6.97437,24.7662,13.1808,1.57069,0.0420192,0.663927,0.254875,1.03492,0.253923,0.788709
445,458.563,1,6.6937,24.225,12.6343,1.53896,0.0417772,0.7037,0.25204,1.01145,0.244951,0.852038
446,455.342,1,7.00899,24.3009,12.0375,1.5389,0.0384697,0.662636,0.243142,1.00977,0.241147,0.93489
447,449.794,1,7.07804,24.2006,12.6204,1.5388,0.0355683,0.646596,0.248046,1.03552,0.243679,0.899704
448,451.043,1,7.07151,24.5481,13.0153,1.49431,0.0367363,0.656951,0.255077,1.03177,0.253941,0.902623
449,456.927,1,7.18059,24.2191,13.2698,1.52557,0.0385333,0.634657,0.239886,0.981083,0.262644,0.995836
450,458.848,1,7.17752,24.3646,13.4139,1.49141,0.0423858,0.631283,0.234848,1.05737,0.252369,0.956061
451,461.862,1,6.60107,24.4372,13.3285,1.54779,0.0405292,0.710858,0.237276,1.07724,0.260217,0.920936
452,459.329,1,7.00562,24.4274,13.4153,1.57549,0.0373556,0.662945,0.240671,1.10895,0.278065,0.821963
453,457.958,1,7.02367,23.8761,13.9415,1.60406,0.032808,0.662096,0.237989,1.17546,0.281888,0.838911
454,459.339,1,6.09029,23.5105,14.368,1.60406,0.0328902,0.797034,0.23407,1.14339,0.312618,0.826706
455,455.36,1,6.98822,24.0298,13.9112,1.68154,0.029218,0.656821,0.235376,1.00281,0.287548,0.837149
456,458.593,1,6.98396,23.742,13.4529,1.71936,0.0253043,0.657113,0.243515,1.00824,0.325546,0.826266
457,455.543,1,6.89195,23.3375,12.759,1.71935,0.0236535,0.674393,0.238228,1.05392,0.30456,0.808078
