iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
12229,538.132,2,5.1498,24.4023,12.6574,1.51438,0.0439643,8.81271,3.341,0.998121,0.26455,0.943328
12230,527.586,2,5.14968,24.4023,12.6574,1.51437,0.0439632,8.81284,3.34101,0.99811,0.264551,0.943322
12231,531.943,2,5.14961,24.4023,12.6573,1.51437,0.0439624,8.81291,3.34101,0.998103,0.264553,0.943317
12232,543.573,2,5.14952,24.4023,12.6572,1.51437,0.0439625,8.81301,3.34103,0.998102,0.264554,0.943311
12233,541.035,2,5.14961,24.4023,12.6571,1.51437,0.0439622,8.81292,3.34105,0.998111,0.264553,0.943313
12234,540.419,2,5.14966,24.4024,12.657,1.51437,0.0439617,8.81287,3.34108,0.998105,0.264553,0.943326
12235,541.317,2,5.14959,24.4024,12.6569,1.51437,0.0439614,8.81296,3.34109,0.998106,0.264553,0.943324
12236,542.124,2,5.14967,24.4024,12.6568,1.51438,0.0439611,8.81289,3.34112,0.998116,0.264547,0.943325
12237,545.642,2,5.14979,24.4024,12.6568,1.51438,0.043961,8.81278,3.34115,0.998136,0.264544,0.94333
12238,545.23,2,5.14979,24.4023,12.6567,1.51437,0.0439613,8.81276,3.34114,0.998145,0.264542,0.943337
12239,538.9,2,5.14993,24.4022,12.6568,1.51437,0.0439618,8.81261,3.34112,0.998148,0.26454,0.943331
12240,541.085,2,5.15,24.4021,12.6569,1.51437,0.0439614,8.81252,3.34111,0.998153,0.264539,0.943324
12241,535.712,2,5.1501,24.402,12.657,1.51436,0.0439615,8.81242,3.34111,0.99815,0.264541,0.943314
12242,535.12,2,5.15017,24.4018,12.6572,1.51436,0.043961,8.81235,3.34111,0.99815,0.26454,0.943315
12243,529.681,2,5.15014,24.4017,12.6572,1.51435,0.0439601,8.81236,3.34111,0.998158,0.26454,0.943307
12244,534.728,2,5.1501,24.4016,12.6573,1.51436,0.0439592,8.8124,3.34111,0.998148,0.264541,0.94331
12245,542.005,2,5.15006,24.4015,12.6574,1.51436,0.0439586,8.81245,3.34112,0.998147,0.264545,0.943307
12246,548.895,2,5.14989,24.4015,12.6574,1.51436,0.0439591,8.81263,3.34113,0.99814,0.264548,0.943315
12247,536.977,2,5.14991,24.4015,12.6575,1.51435,0.0439589,8.81259,3.34113,0.998131,0.264547,0.943327
12248,545.133,2,5.14994,24.4016,12.6575,1.51435,0.0439592,8.81256,3.34114,0.998124,0.264547,0.943343
12249,539.291,2,5.14994,24.4017,12.6576,1.51434,0.0439593,8.81255,3.34113,0.998128,0.264546,0.943343
12250,542.54,2,5.14997,24.4016,12.6577,1.51434,0.0439598,8.81253,3.34112,0.998116,0.264545,0.943332
12251,539.579,2,5.15003,24.4017,12.6578,1.51435,0.0439595,8.81247,3.3411,0.998115,0.264546,0.943326
12252,537.774,2,5.15003,24.4017,12.658,1.51435,0.0439592,8.81246,3.34109,0.998112,0.264546,0.943327
12253,542.78,2,5.14998,24.4017,12.6578,1.51434,0.0439596,8.81253,3.34111,0.99812,0.264544,0.943321
12254,538.89,2,5.14995,24.4017,12.6577,1.51433,0.0439599,8.81257,3.34113,0.998114,0.264543,0.943329
12255,543.55,2,5.14997,24.4017,12.6575,1.51432,0.0439607,8.81257,3.34116,0.998111,0.26454,0.943326
12256,542.598,2,5.15019,24.4018,12.6572,1.51433,0.0439598,8.81235,3.34118,0.998123,0.264537,0.943321
12257,532.692,2,5.15021,24.4017,12.6573,1.51433,0.043959,8.81234,3.3412,0.998128,0.264533,0.943319
12258,535.506,2,5.1503,24.4017,12.6573,1.51433,0.0439584,8.81224,3.3412,0.998137,0.264529,0.943323
12259,546.406,2,5.15029,24.4016,12.6573,1.51435,0.0439581,8.81226,3.34119,0.998144,0.264529,0.943317
12260,546.595,2,5.15042,24.4016,12.6575,1.51436,0.0439578,8.81214,3.34118,0.998168,0.26453,0.943311
12261,544.917,2,5.15062,24.4016,12.6575,1.51436,0.0439574,8.81196,3.34118,0.998181,0.264529,0.943315
12262,548.186,2,5.15067,24.4016,12.6575,1.51435,0.043958,8.8119,3.34117,0.9982,0.264529,0.943326
12263,540.274,2,5.15067,24.4016,12.6577,1.51434,0.043958,8.8119,3.34116,0.998204,0.264529,0.943333
12264,544.467,2,5.15053,24.4015,12.6576,1.51433,0.0439587,8.81204,3.34115,0.998211,0.264527,0.943336
12265,537.554,2,5.15053,24.4015,12.6576,1.51433,0.0439586,8.81205,3.34117,0.998224,0.264521,0.94333
12266,544.481,2,5.15064,24.4014,12.6578,1.51434,0.043958,8.81194,3.34118,0.998256,0.264515,0.943332
12267,541.064,2,5.15074,24.4013,12.658,1.51434,0.0439579,8.81187,3.3412,0.998279,0.26451,0.943336
12268,535.532,2,5.15095,24.4012,12.6581,1.51433,0.0439577,8.81167,3.34123,0.998281,0.264507,0.943331
12269,541.215,2,5.15095,24.401,12.6581,1.51432,0.0439582,8.81166,3.34123,0.998295,0.264504,0.943325
12270,532.955,2,5.15095,24.4008,12.6583,1.51431,0.0439581,8.81166,3.34121,0.9983,0.264502,0.943317
12271,543.855,2,5.15099,24.4008,12.6583,1.5143,0.0439588,8.81161,3.34121,0.998305,0.264502,0.943311
12272,542.257,2,5.15091,24.4008,12.6582,1.5143,0.0439587,8.81169,3.34119,0.9983,0.264501,0.943321
12273,537.578,2,5.15082,24.4007,12.6582,1.51431,0.0439584,8.81178,3.34118,0.998295,0.264499,0.943323
12274,543.005,2,5.15077,24.4006,12.6582,1.51432,0.0439584,8.81181,3.34117,0.998278,0.264496,0.943331
12275,544.27,2,5.15075,24.4006,12.6582,1.51432,0.0439583,8.81184,3.34117,0.998276,0.264493,0.943346
12276,544.949,2,5.15063,24.4005,12.6581,1.51433,0.0439579,8.81197,3.34119,0.998281,0.264489,0.94335
12277,538.911,2,5.15066,24.4004,12.6582,1.51432,0.0439584,8.81193,3.34119,0.998283,0.264488,0.943352
12278,548.161,2,5.15053,24.4004,12.6584,1.51432,0.0439585,8.81205,3.34117,0.998287,0.26449,0.94336
12279,548.518,2,5.15056,24.4005,12.6584,1.51433,0.0439587,8.81201,3.34116,0.998291,0.264492,0.943355
12280,544.87,2,5.15066,24.4005,12.6583,1.51434,0.0439583,8.81191,3.34116,0.998297,0.264492,0.943356
12281,558.085,2,5.15079,24.4006,12.6583,1.51435,0.043958,8.81179,3.34118,0.998323,0.264494,0.943361
12282,554.271,2,5.15094,24.4006,12.6583,1.51437,0.0439574,8.81164,3.34119,0.998348,0.264496,0.943358
12283,550.568,2,5.15108,24.4007,12.6582,1.51437,0.0439583,8.81152,3.3412,0.99836,0.264496,0.943348
12284,545.693,2,5.15116,24.4007,12.6584,1.51437,0.0439584,8.81145,3.34121,0.998385,0.264494,0.943338
12285,542.869,2,5.15135,24.4007,12.6585,1.51438,0.0439578,8.81125,3.34122,0.998402,0.264495,0.943322
12286,534.99,2,5.15134,24.4007,12.6585,1.51438,0.0439567,8.81128,3.34126,0.99842,0.264492,0.943313
12287,537.412,2,5.15141,24.4008,12.6587,1.51438,0.0439562,8.81122,3.34128,0.998431,0.264486,0.943316
12288,538.903,2,5.15142,24.4009,12.6588,1.51438,0.043956,8.81122,3.34129,0.998446,0.264482,0.943318
12289,543.843,2,5.1516,24.4008,12.6588,1.51438,0.0439562,8.81104,3.34131,0.998463,0.264479,0.943309
12290,533.781,2,5.15167,24.4009,12.6588,1.51437,0.0439559,8.81097,3.34131,0.998471,0.264475,0.943313
12291,544.885,2,5.1516,24.4008,12.6588,1.51437,0.0439558,8.81105,3.34131,0.99848,0.264475,0.943316
12292,547.033,2,5.15164,24.4008,12.6589,1.51438,0.0439554,8.811,3.3413,0.998478,0.264477,0.94332
12293,549.076,2,5.15176,24.4008,12.6588,1.51438,0.0439557,8.8109,3.3413,0.998491,0.264477,0.943327
12294,548.072,2,5.15179,24.4008,12.6587,1.51438,0.0439559,8.81086,3.3413,0.998486,0.26448,0.943342
12295,550.001,2,5.15172,24.4008,12.6589,1.51438,0.0439559,8.81092,3.34129,0.998495,0.264481,0.943379
12296,548.454,2,5.15174,24.4007,12.6588,1.51438,0.0439558,8.81089,3.34131,0.998497,0.264484,0.943389
12297,540.194,2,5.15174,24.4006,12.6587,1.51439,0.0439555,8.81089,3.34131,0.998486,0.264484,0.943383
12298,531.073,2,5.15177,24.4005,12.6587,1.51439,0.0439546,8.81088,3.34132,0.998481,0.264483,0.943374
12299,540.902,2,5.15171,24.4004,12.6587,1.51439,0.0439546,8.81093,3.34132,0.998475,0.264479,0.943379
12300,539.086,2,5.15183,24.4004,12.6587,1.5144,0.0439538,8.81082,3.34133,0.998462,0.264479,0.943371
12301,542.97,2,5.15181,24.4003,12.6588,1.5144,0.0439539,8.81085,3.34136,0.998449,0.264483,0.943368
12302,539.843,2,5.15171,24.4003,12.6588,1.5144,0.0439534,8.81096,3.34138,0.998449,0.264486,0.943375
12303,537.458,2,5.15163,24.4004,12.6589,1.51439,0.0439532,8.81104,3.34137,0.998452,0.264489,0.943371
12304,549.257,2,5.15153,24.4005,12.6589,1.51438,0.0439544,8.81113,3.34138,0.998458,0.264492,0.943353
12305,539.607,2,5.15156,24.4005,12.6589,1.51437,0.0439542,8.8111,3.34138,0.998473,0.264494,0.943339
12306,543.908,2,5.15166,24.4006,12.659,1.51437,0.0439547,8.811,3.34137,0.998471,0.264494,0.94334
12307,548.406,2,5.15166,24.4007,12.6591,1.51438,0.0439543,8.81099,3.34135,0.998471,0.264501,0.943334
12308,545.051,2,5.15178,24.4007,12.6589,1.51438,0.0439538,8.81088,3.34135,0.998477,0.264508,0.943334
12309,537.953,2,5.15188,24.4008,12.6587,1.51438,0.0439535,8.81078,3.34135,0.998471,0.264511,0.943325
12310,542.641,2,5.15184,24.4009,12.6585,1.51438,0.0439529,8.81081,3.34134,0.998471,0.264515,0.943348
12311,539.038,2,5.15179,24.4009,12.6586,1.51437,0.0439529,8.81086,3.34135,0.998467,0.264514,0.943356
12312,531.506,2,5.15184,24.401,12.6585,1.51437,0.0439524,8.81083,3.34135,0.998465,0.264512,0.943358
12313,537.857,2,5.15174,24.401,12.6586,1.51436,0.0439529,8.81094,3.34135,0.998459,0.264508,0.943352
12314,539.545,2,5.15186,24.4011,12.6586,1.51436,0.0439533,8.81082,3.34135,0.998443,0.264505,0.94335
12315,542.857,2,5.15196,24.401,12.6587,1.51436,0.0439535,8.81071,3.34136,0.998439,0.264505,0.943342
12316,543.571,2,5.15196,24.4011,12.6586,1.51436,0.0439534,8.81074,3.34136,0.99845,0.264505,0.943342
12317,536.711,2,5.15199,24.4012,12.6584,1.51437,0.0439529,8.81072,3.34136,0.998442,0.264505,0.943339
12318,542.414,2,5.152,24.4012,12.6585,1.51436,0.0439525,8.81073,3.34139,0.998454,0.264506,0.94334
12319,547.918,2,5.15213,24.4012,12.6584,1.51436,0.0439529,8.8106,3.34141,0.998458,0.264511,0.943331
12320,543.87,2,5.1522,24.4011,12.6586,1.51434,0.0439539,8.81053,3.3414,0.998459,0.26451,0.943332
12321,550.514,2,5.15218,24.4011,12.6589,1.51433,0.0439553,8.81053,3.3414,0.998461,0.26451,0.943342
12322,540.107,2,5.15218,24.4011,12.6591,1.51432,0.0439557,8.81053,3.3414,0.998459,0.264508,0.943341
12323,539.446,2,5.15212,24.4011,12.6592,1.51431,0.0439558,8.81059,3.3414,0.998474,0.264505,0.943338
12324,538.049,2,5.15206,24.4011,12.6594,1.51432,0.0439554,8.81065,3.3414,0.998469,0.264504,0.943337
12325,555.422,2,5.15192,24.4012,12.6594,1.51433,0.0439555,8.81079,3.34142,0.998478,0.264507,0.943339
12326,549.531,2,5.15179,24.4013,12.6597,1.51433,0.0439548,8.81092,3.34142,0.998492,0.264512,0.943357
12327,551.692,2,5.15169,24.4013,12.6598,1.51432,0.0439553,8.811,3.34141,0.998494,0.264516,0.943371
12328,553.479,2,5.15166,24.4014,12.6599,1.51432,0.043956,8.81103,3.34141,0.998498,0.26452,0.943376
12329,546.638,2,5.1517,24.4014,12.6601,1.51433,0.043956,8.81098,3.3414,0.998504,0.264523,0.943375
12330,551.034,2,5.15165,24.4014,12.6603,1.51434,0.0439563,8.81103,3.34141,0.998512,0.264522,0.943366
12331,555.893,2,5.15167,24.4014,12.6605,1.51433,0.0439572,8.81099,3.34142,0.998535,0.264522,0.943375
12332,557.594,2,5.15172,24.4014,12.6606,1.51435,0.0439576,8.81094,3.34143,0.998547,0.264522,0.943375
12333,544.575,2,5.15175,24.4014,12.6606,1.51435,0.0439573,8.81091,3.34143,0.99855,0.264522,0.943382
12334,554.239,2,5.15169,24.4013,12.6605,1.51436,0.0439577,8.81098,3.34142,0.998542,0.26452,0.943414
12335,541.714,2,5.15158,24.4013,12.6606,1.51436,0.0439576,8.81107,3.34142,0.998532,0.264517,0.943422
12336,544.292,2,5.15148,24.4013,12.6606,1.51437,0.0439579,8.81118,3.34142,0.998524,0.264514,0.943429
12337,541.266,2,5.15132,24.4014,12.6606,1.51436,0.0439579,8.81135,3.34144,0.998518,0.264512,0.943443
12338,548.349,2,5.15128,24.4014,12.6607,1.51437,0.0439585,8.8114,3.34146,0.998505,0.264509,0.943452
12339,540.528,2,5.15108,24.4015,12.6608,1.51438,0.0439576,8.81161,3.34148,0.998488,0.264507,0.943461
12340,536.349,2,5.15098,24.4014,12.6609,1.51437,0.0439575,8.81172,3.34149,0.998493,0.264503,0.943465
12341,541.278,2,5.15099,24.4015,12.661,1.51437,0.0439577,8.81171,3.3415,0.998505,0.2645,0.943459
12342,541.636,2,5.15099,24.4015,12.661,1.51435,0.0439585,8.81172,3.34151,0.998522,0.264496,0.94345
12343,540.279,2,5.15075,24.4015,12.661,1.51435,0.0439593,8.81197,3.34151,0.998519,0.264491,0.943434
12344,545.526,2,5.15076,24.4016,12.6609,1.51436,0.0439593,8.81196,3.3415,0.998533,0.264484,0.943428
12345,540.252,2,5.15077,24.4016,12.6608,1.51436,0.04396,8.81196,3.34149,0.998526,0.264478,0.943422
12346,547.358,2,5.15072,24.4017,12.6605,1.51436,0.0439607,8.81205,3.3415,0.998523,0.264477,0.943422
12347,545.87,2,5.1507,24.4018,12.6603,1.51436,0.0439611,8.81208,3.34152,0.998517,0.264477,0.943424
12348,546.937,2,5.1506,24.4019,12.6603,1.51437,0.0439614,8.81219,3.34151,0.99851,0.26448,0.943417
12349,551.105,2,5.15069,24.402,12.6603,1.51437,0.0439619,8.81211,3.34151,0.998514,0.264482,0.94342
12350,551.223,2,5.15062,24.402,12.6604,1.51438,0.0439619,8.81218,3.34154,0.998526,0.264486,0.943414
12351,545.83,2,5.15065,24.4021,12.6606,1.51438,0.0439619,8.81216,3.34154,0.998531,0.264486,0.943408
12352,540.58,2,5.15061,24.4022,12.6607,1.51437,0.043962,8.81221,3.34157,0.998529,0.264485,0.943414
12353,543.051,2,5.15062,24.4021,12.6607,1.51437,0.0439623,8.8122,3.34159,0.998521,0.264486,0.943422
12354,541.368,2,5.15072,24.4022,12.6607,1.51437,0.0439619,8.81208,3.34159,0.998519,0.264487,0.943418
12355,539.631,2,5.1509,24.4022,12.6607,1.51436,0.0439619,8.8119,3.34159,0.998512,0.264491,0.94342
12356,536.473,2,5.15099,24.4022,12.6607,1.51436,0.0439618,8.81181,3.34157,0.998509,0.264493,0.943412
12357,536.162,2,5.15094,24.4022,12.6605,1.51435,0.043962,8.81185,3.34155,0.9985,0.264494,0.943405
12358,533.49,2,5.1508,24.4023,12.6605,1.51434,0.0439619,8.81199,3.34155,0.998498,0.264495,0.943402
12359,538.765,2,5.15079,24.4023,12.6605,1.51435,0.0439612,8.81199,3.34155,0.998485,0.264497,0.943399
12360,537.61,2,5.15094,24.4024,12.6605,1.51435,0.0439614,8.81182,3.34155,0.99847,0.264498,0.943388
12361,541.843,2,5.15088,24.4024,12.6604,1.51435,0.0439614,8.81189,3.34155,0.998464,0.264498,0.943381
12362,541.864,2,5.15097,24.4026,12.6603,1.51435,0.043961,8.8118,3.34155,0.998461,0.2645,0.943387
12363,539.014,2,5.151,24.4027,12.6603,1.51435,0.0439607,8.81177,3.34155,0.998449,0.264503,0.943391
12364,541.224,2,5.15104,24.4028,12.6602,1.51435,0.043961,8.81174,3.34154,0.998439,0.264504,0.943402
12365,540.256,2,5.15106,24.4029,12.6601,1.51436,0.0439598,8.81171,3.34153,0.998444,0.264503,0.943403
12366,534.255,2,5.15108,24.4029,12.6601,1.51437,0.0439591,8.81169,3.34152,0.998433,0.264504,0.943395
12367,538.733,2,5.151,24.4029,12.6601,1.51437,0.0439588,8.81176,3.3415,0.998412,0.264507,0.943399
12368,543.897,2,5.1509,24.4029,12.6602,1.51437,0.043959,8.81186,3.34148,0.998409,0.264507,0.943407
12369,539.506,2,5.15096,24.403,12.6601,1.51437,0.0439591,8.8118,3.34147,0.998412,0.264506,0.943405
12370,541.94,2,5.151,24.4031,12.66,1.51437,0.0439586,8.81175,3.34146,0.998413,0.264508,0.943415
12371,537.689,2,5.1511,24.4032,12.66,1.51437,0.0439585,8.81165,3.34145,0.998407,0.264507,0.943415
12372,540.806,2,5.15107,24.4032,12.66,1.51436,0.0439591,8.81167,3.34144,0.998403,0.264505,0.94342
12373,543.102,2,5.15098,24.4033,12.6599,1.51437,0.0439587,8.81176,3.34143,0.998394,0.264501,0.943427
12374,554.39,2,5.15091,24.4033,12.6599,1.51438,0.0439597,8.81182,3.34142,0.998398,0.264497,0.943439
12375,548.239,2,5.15083,24.4033,12.66,1.51439,0.04396,8.81192,3.34143,0.998391,0.264491,0.943459
12376,549.577,2,5.15094,24.4032,12.66,1.51438,0.0439613,8.81179,3.34142,0.998391,0.264485,0.943463
12377,548.935,2,5.15106,24.4032,12.66,1.51439,0.0439613,8.81167,3.34143,0.998406,0.264483,0.943451
12378,540.765,2,5.15105,24.4031,12.66,1.51438,0.0439623,8.81168,3.34142,0.998408,0.264479,0.943448
12379,536.252,2,5.15111,24.4031,12.6601,1.51438,0.0439624,8.81162,3.34143,0.998397,0.264474,0.943436
12380,537.881,2,5.15107,24.403,12.6601,1.51439,0.0439617,8.81166,3.34143,0.998396,0.264474,0.943429
12381,541.152,2,5.15117,24.403,12.6601,1.51439,0.0439614,8.81157,3.34143,0.998402,0.264477,0.943424
12382,550.523,2,5.15124,24.403,12.6603,1.51439,0.0439622,8.81151,3.34145,0.99839,0.26448,0.943414
12383,542.257,2,5.15131,24.403,12.6604,1.5144,0.0439623,8.81143,3.34145,0.998387,0.264477,0.943407
12384,536.206,2,5.1514,24.403,12.6605,1.51439,0.0439626,8.81133,3.34146,0.998379,0.264474,0.943396
12385,532.341,2,5.15141,24.4031,12.6603,1.51439,0.0439622,8.81135,3.34148,0.99837,0.264472,0.943393
12386,551.479,2,5.15138,24.403,12.6604,1.51438,0.0439628,8.81137,3.34149,0.99838,0.264473,0.943398
12387,552.445,2,5.15135,24.403,12.6603,1.51438,0.0439634,8.8114,3.3415,0.998398,0.264473,0.943403
12388,538.634,2,5.15145,24.4031,12.6603,1.51438,0.0439635,8.8113,3.34151,0.998388,0.264471,0.943397
12389,533.077,2,5.15144,24.4032,12.6605,1.51436,0.0439636,8.81132,3.34151,0.998388,0.264472,0.943395
12390,544.775,2,5.15144,24.4032,12.6605,1.51437,0.0439628,8.81135,3.34152,0.998396,0.264475,0.94338
12391,555.148,2,5.15143,24.4033,12.6606,1.51436,0.0439635,8.81135,3.34153,0.998413,0.264483,0.943379
12392,551.437,2,5.15143,24.4033,12.6607,1.51437,0.0439632,8.81133,3.34155,0.998411,0.264489,0.943388
12393,543.186,2,5.15142,24.4033,12.6609,1.51437,0.0439631,8.81133,3.34154,0.998402,0.264493,0.943385
12394,550.593,2,5.15144,24.4033,12.661,1.51437,0.0439637,8.81129,3.34154,0.998409,0.264496,0.943389
12395,545.105,2,5.15139,24.4032,12.6609,1.51437,0.0439636,8.81134,3.34155,0.998426,0.264499,0.943379
12396,548.769,2,5.15127,24.4032,12.6608,1.51437,0.0439637,8.81146,3.34155,0.998442,0.2645,0.943379
12397,543.85,2,5.15121,24.4032,12.6609,1.51438,0.0439633,8.81153,3.34156,0.998438,0.264502,0.943371
12398,556.195,2,5.1511,24.4032,12.661,1.5144,0.0439639,8.81163,3.34155,0.998429,0.264503,0.943362
12399,547.082,2,5.15117,24.4033,12.661,1.51441,0.0439637,8.81156,3.34155,0.998437,0.264503,0.943359
12400,540.736,2,5.1512,24.4033,12.6609,1.51442,0.043963,8.81156,3.34159,0.998449,0.264499,0.943353
12401,535.605,2,5.15121,24.4033,12.6608,1.51441,0.0439629,8.81154,3.34161,0.998452,0.264494,0.943347
12402,535.847,2,5.15125,24.4033,12.6606,1.51439,0.0439635,8.81152,3.34162,0.998446,0.264489,0.94336
12403,535.852,2,5.15128,24.4033,12.6606,1.51438,0.0439632,8.8115,3.34163,0.998451,0.264485,0.943373
12404,542.963,2,5.15135,24.4033,12.6606,1.51438,0.0439632,8.81141,3.34162,0.998464,0.264484,0.943383
12405,543.638,2,5.15118,24.4032,12.6607,1.51439,0.0439619,8.81161,3.34164,0.998479,0.264483,0.943393
12406,545.618,2,5.15127,24.4033,12.6606,1.51439,0.0439618,8.81152,3.34164,0.998486,0.264481,0.943416
12407,552.691,2,5.15124,24.4033,12.6604,1.51439,0.0439623,8.81156,3.34165,0.998498,0.264479,0.943436
12408,550.08,2,5.15126,24.4034,12.6601,1.5144,0.0439625,8.81155,3.34164,0.998498,0.264479,0.943444
12409,550.92,2,5.15129,24.4034,12.66,1.5144,0.0439624,8.81153,3.34166,0.99851,0.264481,0.943443
12410,545.294,2,5.15114,24.4033,12.6599,1.51442,0.0439615,8.81169,3.34165,0.998529,0.264482,0.943441
12411,535.972,2,5.15118,24.4033,12.6599,1.51441,0.0439611,8.81165,3.34166,0.998519,0.264482,0.943446
12412,540.167,2,5.15118,24.4033,12.6598,1.51441,0.0439609,8.81164,3.34165,0.998516,0.264484,0.943447
12413,546.516,2,5.15113,24.4035,12.6597,1.51441,0.0439613,8.81169,3.34163,0.998521,0.264485,0.94346
12414,538.243,2,5.15112,24.4035,12.6597,1.51439,0.0439615,8.8117,3.34162,0.998525,0.264487,0.943465
12415,546.266,2,5.15116,24.4036,12.6597,1.51439,0.0439618,8.81166,3.34159,0.998527,0.264489,0.943466
12416,547.706,2,5.15111,24.4036,12.6597,1.51439,0.0439619,8.81171,3.34159,0.99852,0.264491,0.943491
12417,550.578,2,5.15119,24.4036,12.6595,1.51439,0.0439621,8.81162,3.34157,0.998509,0.264492,0.943522
12418,536.59,2,5.15126,24.4036,12.6593,1.51438,0.0439624,8.81153,3.34157,0.998495,0.264491,0.943537
12419,539.301,2,5.15132,24.4037,12.6592,1.51436,0.043963,8.81146,3.34157,0.998479,0.264488,0.943556
12420,545.137,2,5.15124,24.4037,12.6592,1.51436,0.0439634,8.81155,3.34158,0.998483,0.264484,0.94358
12421,552.9,2,5.15129,24.4038,12.6591,1.51436,0.0439638,8.81152,3.34157,0.998489,0.264484,0.943607
12422,548.414,2,5.15124,24.4038,12.6592,1.51437,0.0439639,8.81156,3.34157,0.998489,0.264482,0.943613
12423,551.856,2,5.15124,24.4037,12.6592,1.51437,0.0439639,8.81156,3.34156,0.998505,0.26448,0.943624
12424,544.606,2,5.15137,24.4036,12.6592,1.51438,0.0439639,8.81144,3.34156,0.998509,0.264478,0.943627
12425,534.982,2,5.1514,24.4035,12.6592,1.51436,0.0439647,8.81141,3.34155,0.998509,0.264473,0.943624
12426,538.994,2,5.15135,24.4034,12.6591,1.51436,0.0439648,8.81145,3.34153,0.9985,0.26447,0.943621
12427,545.444,2,5.15132,24.4033,12.659,1.51437,0.0439652,8.81147,3.34154,0.998504,0.264468,0.943615
12428,538.62,2,5.15138,24.4033,12.659,1.51437,0.0439653,8.8114,3.34152,0.998511,0.264465,0.943605
12429,537.505,2,5.15151,24.4032,12.659,1.51437,0.0439652,8.81126,3.34151,0.998509,0.264465,0.943587
12430,534.528,2,5.15159,24.4032,12.6589,1.51436,0.0439649,8.81118,3.34151,0.9985,0.264466,0.943588
12431,541.174,2,5.1515,24.4031,12.6588,1.51436,0.0439651,8.81129,3.34153,0.998477,0.264467,0.943592
12432,544.585,2,5.15149,24.4031,12.6587,1.51435,0.0439661,8.8113,3.34151,0.99846,0.264466,0.943596
12433,548.403,2,5.15148,24.403,12.6588,1.51435,0.0439667,8.81128,3.3415,0.998458,0.264465,0.943597
12434,540.097,2,5.1515,24.403,12.6588,1.51436,0.0439668,8.81124,3.34149,0.998445,0.264463,0.943603
12435,549.027,2,5.15134,24.4029,12.6588,1.51435,0.0439677,8.81138,3.34148,0.998435,0.264461,0.943611
12436,547.384,2,5.15125,24.4028,12.6589,1.51437,0.0439673,8.81146,3.34148,0.998431,0.264463,0.943607
12437,533.892,2,5.15134,24.4027,12.659,1.51438,0.0439662,8.81138,3.34149,0.998425,0.264465,0.943589
12438,543.4,2,5.15139,24.4027,12.659,1.51439,0.0439662,8.81134,3.3415,0.998417,0.264465,0.943578
12439,548.05,2,5.15146,24.4027,12.6591,1.51439,0.0439669,8.81129,3.34152,0.998421,0.264465,0.943562
12440,540.792,2,5.15153,24.4026,12.6593,1.51438,0.0439674,8.81123,3.34153,0.99841,0.264463,0.943556
12441,531.922,2,5.1516,24.4025,12.6593,1.51438,0.0439675,8.81115,3.34152,0.998396,0.26446,0.943557
12442,529.3,2,5.15176,24.4025,12.6593,1.51438,0.043967,8.81099,3.34151,0.998388,0.264456,0.943548
12443,533.858,2,5.15178,24.4024,12.6595,1.51438,0.0439665,8.81095,3.34149,0.998399,0.264454,0.943539
12444,536.95,2,5.15176,24.4023,12.6596,1.51437,0.043967,8.81096,3.34148,0.998417,0.26445,0.943519
12445,538.671,2,5.15172,24.4023,12.6597,1.51437,0.0439671,8.81102,3.34149,0.998422,0.264446,0.943509
12446,538.466,2,5.15162,24.4023,12.6596,1.51436,0.0439671,8.81113,3.34149,0.998434,0.264441,0.943522
12447,537.827,2,5.15161,24.4022,12.6598,1.51434,0.0439671,8.81116,3.34149,0.998435,0.264436,0.94355
