parameter,value,mean
k12,0.6072321758621023,0.7559955965092805
k12,0.7307430916733901,0.7559955965092805
k12,0.6757353397948714,0.7559955965092805
k12,0.9690898340566885,0.7559955965092805
k12,0.8036009339709335,0.7559955965092805
k12,0.7885186464734054,0.7559955965092805
k12,0.5970861856579498,0.7559955965092805
k12,0.8891809619960964,0.7559955965092805
k12,0.7831608923663423,0.7559955965092805
k12,0.7013001765472553,0.7559955965092805
k12,0.9563379113938826,0.7559955965092805
k12,0.6454603757173336,0.7559955965092805
k12,0.6511494256133898,0.7559955965092805
k12,0.622009904774094,0.7559955965092805
k12,0.55823108476162,0.7559955965092805
k12,0.6395909587621688,0.7559955965092805
k12,0.7267038093007466,0.7559955965092805
k12,0.676189298691951,0.7559955965092805
k12,0.7435980567300574,0.7559955965092805
k12,0.8839935789927151,0.7559955965092805
k12,0.745028760356202,0.7559955965092805
k12,0.9329739752802335,0.7559955965092805
k12,0.6498111671941825,0.7559955965092805
k12,0.6213782164886016,0.7559955965092805
k12,0.7592081944693687,0.7559955965092805
k12,0.8017984769634235,0.7559955965092805
k12,0.7493777873341223,0.7559955965092805
k12,0.6607344287886441,0.7559955965092805
k12,0.7618694248864066,0.7559955965092805
k12,0.7720599486795903,0.7559955965092805
k12,0.6839362755293965,0.7559955965092805
k12,0.6172753052790504,0.7559955965092805
k12,0.8684221312251539,0.7559955965092805
k12,0.7273023959398301,0.7559955965092805
k12,0.7224974799074217,0.7559955965092805
k12,0.6050840805264528,0.7559955965092805
k12,0.8180157602688906,0.7559955965092805
k12,0.7602304268534275,0.7559955965092805
k12,0.661352314933603,0.7559955965092805
k12,0.6187428684506859,0.7559955965092805
k12,1.0789763940453336,0.7559955965092805
k12,0.643747984970644,0.7559955965092805
k12,1.1242549129960129,0.7559955965092805
k12,0.5277615727506876,0.7559955965092805
k12,0.5516595932783619,0.7559955965092805
k12,0.8702660837371025,0.7559955965092805
k12,0.955731246376987,0.7559955965092805
k12,0.8103408988017363,0.7559955965092805
k12,0.6890995187011305,0.7559955965092805
k12,0.7014861127660825,0.7559955965092805
k12,0.8323345686136734,0.7559955965092805
k12,0.7452902197116645,0.7559955965092805
k12,0.47763289001996434,0.7559955965092805
k12,0.8433733125744725,0.7559955965092805
k12,0.7451509276343147,0.7559955965092805
k12,0.7192248242915511,0.7559955965092805
k12,0.832504803375346,0.7559955965092805
k12,0.7677459077250031,0.7559955965092805
k12,0.73696463106845,0.7559955965092805
k12,0.8673342159282598,0.7559955965092805
k12,0.8683933002502705,0.7559955965092805
k12,0.6584664918738512,0.7559955965092805
k12,0.6989047724665429,0.7559955965092805
k12,0.8999288997194043,0.7559955965092805
k12,0.7437429306300741,0.7559955965092805
k12,0.7629107029282436,0.7559955965092805
k12,0.7647488971466938,0.7559955965092805
k12,0.5355689672908538,0.7559955965092805
k12,0.5201512451476447,0.7559955965092805
k12,0.47567706966178236,0.7559955965092805
k12,0.7068884364889846,0.7559955965092805
k12,0.8282318510786144,0.7559955965092805
k12,0.8452637532645786,0.7559955965092805
k12,0.8040387360731538,0.7559955965092805
k12,0.7174263111947606,0.7559955965092805
k12,0.6446003207215889,0.7559955965092805
k12,0.6429462408763862,0.7559955965092805
k12,0.8435214810816508,0.7559955965092805
k12,0.6019970521988998,0.7559955965092805
k12,0.7398204730860267,0.7559955965092805
k12,0.678850888501211,0.7559955965092805
k12,0.6826191375405909,0.7559955965092805
k12,0.7636573557314181,0.7559955965092805
k12,0.962793242907273,0.7559955965092805
k12,0.8354642664576086,0.7559955965092805
k12,0.9204395673405651,0.7559955965092805
k12,0.5978271855778713,0.7559955965092805
k12,0.7166086059512827,0.7559955965092805
k12,0.6568888059328905,0.7559955965092805
k12,0.6584645785170327,0.7559955965092805
k12,1.0009528142092363,0.7559955965092805
k12,0.7933431282247037,0.7559955965092805
k12,0.7982328884683356,0.7559955965092805
k12,0.6111738309910352,0.7559955965092805
k12,0.9968915634306479,0.7559955965092805
k12,0.7909876581187675,0.7559955965092805
k12,0.9181071821811264,0.7559955965092805
k12,0.8221017764314128,0.7559955965092805
k12,0.7500850416936473,0.7559955965092805
k12,0.8634388426568603,0.7559955965092805
k12,0.780997077840387,0.7559955965092805
k12,0.516025944296836,0.7559955965092805
k12,0.7653290618530836,0.7559955965092805
k12,0.6532807457186305,0.7559955965092805
k12,0.6682155246692095,0.7559955965092805
k12,0.8729184981244084,0.7559955965092805
k12,0.8095144382241841,0.7559955965092805
k12,0.788925978177175,0.7559955965092805
k12,0.8756407827713097,0.7559955965092805
k12,0.8063890640835967,0.7559955965092805
k12,0.5341824622717325,0.7559955965092805
k12,0.4444862548018202,0.7559955965092805
k12,0.5965487111604282,0.7559955965092805
k12,0.6008860935345262,0.7559955965092805
k12,0.9671898506266206,0.7559955965092805
k12,0.8349401819004948,0.7559955965092805
k12,0.9227955044403532,0.7559955965092805
k12,0.7331651875988733,0.7559955965092805
k12,0.6869332666782753,0.7559955965092805
k12,0.7028378237871146,0.7559955965092805
k12,0.5913732896901706,0.7559955965092805
k12,0.7198882868888724,0.7559955965092805
k12,0.6967588137858739,0.7559955965092805
k12,0.6651193104197075,0.7559955965092805
k12,0.6082894105283313,0.7559955965092805
k12,0.8002231886702234,0.7559955965092805
k12,0.9495678869208088,0.7559955965092805
k12,0.8169101504182538,0.7559955965092805
k12,0.7574473938853555,0.7559955965092805
k12,0.780728613268334,0.7559955965092805
k12,0.8686304106495804,0.7559955965092805
k12,0.7916667024048782,0.7559955965092805
k12,0.6319587958247948,0.7559955965092805
k12,0.8618447626042315,0.7559955965092805
k12,0.8324822000183163,0.7559955965092805
k12,0.7118883329334843,0.7559955965092805
k12,0.8289752839508784,0.7559955965092805
k12,0.8074325323925932,0.7559955965092805
k12,0.7801550087845792,0.7559955965092805
k12,0.9460284423138471,0.7559955965092805
k12,0.776407077075556,0.7559955965092805
k12,0.5593143133218554,0.7559955965092805
k12,1.174246209339317,0.7559955965092805
k12,0.5843042736906016,0.7559955965092805
k12,0.9955719036908542,0.7559955965092805
k12,0.6183405530906235,0.7559955965092805
k12,0.796946080706736,0.7559955965092805
k12,0.7003440174566141,0.7559955965092805
k12,0.7402525582959575,0.7559955965092805
k12,0.7508131907439096,0.7559955965092805
k12,0.9464805077100497,0.7559955965092805
k12,0.8026552079409752,0.7559955965092805
k12,0.8383788048320114,0.7559955965092805
k12,0.8404464802067756,0.7559955965092805
k12,0.790850794632725,0.7559955965092805
k12,0.5343269263630919,0.7559955965092805
k12,0.7045910973888978,0.7559955965092805
k12,0.8013698488705087,0.7559955965092805
k12,0.8381001951077902,0.7559955965092805
k12,0.638320313867796,0.7559955965092805
k12,0.6897570281320814,0.7559955965092805
k12,0.9116446086705807,0.7559955965092805
k12,0.7216356173080926,0.7559955965092805
k12,1.1925538266903175,0.7559955965092805
k12,0.8922913572793224,0.7559955965092805
k12,0.8854282652580919,0.7559955965092805
k12,0.7853255692345963,0.7559955965092805
k12,0.5915020010218446,0.7559955965092805
k12,0.7305520348265871,0.7559955965092805
k12,1.0024224308934304,0.7559955965092805
k12,0.6652058176084791,0.7559955965092805
k12,0.8669032404062433,0.7559955965092805
k12,0.902268680272548,0.7559955965092805
k12,0.6579385310814969,0.7559955965092805
k12,0.5696755044778721,0.7559955965092805
k12,0.7221426254131342,0.7559955965092805
k12,0.7599915747290185,0.7559955965092805
k12,0.8265155250432246,0.7559955965092805
k12,0.6977010365159981,0.7559955965092805
k12,0.5497711895785293,0.7559955965092805
k12,0.5487571609406666,0.7559955965092805
k12,0.8285423047154074,0.7559955965092805
k12,0.762003289892826,0.7559955965092805
k12,0.8440673915108537,0.7559955965092805
k12,0.6746807425374118,0.7559955965092805
k12,0.7352002583584294,0.7559955965092805
k12,0.8678145127414113,0.7559955965092805
k12,0.9775387024373384,0.7559955965092805
k12,0.7801164651546957,0.7559955965092805
k12,0.6164075495301273,0.7559955965092805
k12,0.5574754101806765,0.7559955965092805
k12,1.0489086022063696,0.7559955965092805
k12,0.8302774767522132,0.7559955965092805
k12,0.7043089380185884,0.7559955965092805
k12,0.9273190747976007,0.7559955965092805
k12,1.0404665571119465,0.7559955965092805
k12,0.7818933339686042,0.7559955965092805
k12,0.5970789440597107,0.7559955965092805
k12,1.0237949261736758,0.7559955965092805
k12,0.6746603699393395,0.7559955965092805
k12,0.8764903189850912,0.7559955965092805
k12,0.7372194677153378,0.7559955965092805
k12,0.5630559716762784,0.7559955965092805
k12,0.8139430527681064,0.7559955965092805
k12,0.6407577336343899,0.7559955965092805
k12,0.7224382036922741,0.7559955965092805
k12,0.8928577301737418,0.7559955965092805
k12,1.0256817434746308,0.7559955965092805
k12,0.6040328588042955,0.7559955965092805
k12,0.8842341339805353,0.7559955965092805
k12,0.758942380220827,0.7559955965092805
k12,0.6240987225723424,0.7559955965092805
k12,0.7558261877109693,0.7559955965092805
k12,0.7276501977098518,0.7559955965092805
k12,0.8083284566975338,0.7559955965092805
k12,0.6450449223087455,0.7559955965092805
k12,0.9041478694407334,0.7559955965092805
k12,0.9151057278533475,0.7559955965092805
k12,0.6931888490949117,0.7559955965092805
k12,0.7391361453588425,0.7559955965092805
k12,0.8183676147508604,0.7559955965092805
k12,0.7958584131270375,0.7559955965092805
k12,0.7832618005100114,0.7559955965092805
k12,0.5799026971616286,0.7559955965092805
k12,0.6583667042120043,0.7559955965092805
k12,0.7119107128979191,0.7559955965092805
k12,0.6639156282901232,0.7559955965092805
k12,0.5658079824270041,0.7559955965092805
k12,0.6262516796461642,0.7559955965092805
k12,0.7214443637129355,0.7559955965092805
k12,0.8772661906543948,0.7559955965092805
k12,0.7436716867167694,0.7559955965092805
k12,0.7701831677741449,0.7559955965092805
k12,0.7113947731607154,0.7559955965092805
k12,0.9524475236321505,0.7559955965092805
k12,0.7482854240351622,0.7559955965092805
k12,0.8807119493634964,0.7559955965092805
k12,0.957336035928553,0.7559955965092805
k12,0.5767998488884428,0.7559955965092805
k12,0.8300464444823105,0.7559955965092805
k12,0.6861811787880403,0.7559955965092805
k12,0.9833942692561746,0.7559955965092805
k12,0.7028052618095006,0.7559955965092805
k12,0.7534410084079334,0.7559955965092805
k12,0.908932344959929,0.7559955965092805
k12,0.7534080815174319,0.7559955965092805
k12,0.8780387819465487,0.7559955965092805
k12,0.7303927470380168,0.7559955965092805
k12,0.7588715565829521,0.7559955965092805
k12,0.7171418853640138,0.7559955965092805
k12,0.8823931035394162,0.7559955965092805
k12,0.580891165261949,0.7559955965092805
k12,0.7991766324689855,0.7559955965092805
k12,0.7747845979614344,0.7559955965092805
k12,0.8810980954864762,0.7559955965092805
k12,0.8214612478221497,0.7559955965092805
k12,0.7581812507972732,0.7559955965092805
k12,0.6761258474975396,0.7559955965092805
k12,0.8472965456094054,0.7559955965092805
k12,0.5055287057497585,0.7559955965092805
k12,0.6809436274842022,0.7559955965092805
k12,0.8021470702036214,0.7559955965092805
k12,0.5803376268434137,0.7559955965092805
k12,0.6203882337712041,0.7559955965092805
k12,0.773887158603909,0.7559955965092805
k12,0.9765215462724918,0.7559955965092805
k12,0.868582149745169,0.7559955965092805
k12,0.7355782246715621,0.7559955965092805
k12,0.7197527913948489,0.7559955965092805
k12,0.6182927690680736,0.7559955965092805
k12,0.6583526277042003,0.7559955965092805
k12,0.7236832042334643,0.7559955965092805
k12,0.8165148396872013,0.7559955965092805
k12,0.6228797370780234,0.7559955965092805
k12,0.8251039219764433,0.7559955965092805
k12,0.8602859985832286,0.7559955965092805
k12,0.6253672611911955,0.7559955965092805
k12,0.6343226391215154,0.7559955965092805
k12,0.46311943680620626,0.7559955965092805
k12,0.7708526031889624,0.7559955965092805
k12,0.58488376147676,0.7559955965092805
k12,0.9578676482844202,0.7559955965092805
k12,0.8284632187166903,0.7559955965092805
k12,0.8789021495785934,0.7559955965092805
k12,0.8966655809217265,0.7559955965092805
k12,0.6897083061911482,0.7559955965092805
k12,0.8971432199031235,0.7559955965092805
k12,0.8925175203174105,0.7559955965092805
k12,0.7170260605800507,0.7559955965092805
k12,0.760739112836468,0.7559955965092805
k12,0.8827947122129743,0.7559955965092805
k12,0.7907017951810731,0.7559955965092805
k12,0.6006785835106282,0.7559955965092805
k12,0.8624714397333598,0.7559955965092805
k12,0.7770510688431355,0.7559955965092805
k12,0.4917131800256331,0.7559955965092805
k12,1.0182937541215917,0.7559955965092805
k12,0.6235673434428797,0.7559955965092805
k12,0.6121684935020676,0.7559955965092805
k12,0.7880712514650267,0.7559955965092805
k12,0.8044518587327426,0.7559955965092805
k12,0.712016938817434,0.7559955965092805
k12,1.12860345201823,0.7559955965092805
k12,0.6125923399605995,0.7559955965092805
k12,0.5914804311674019,0.7559955965092805
k12,0.8074438744858428,0.7559955965092805
k12,0.9076606226829439,0.7559955965092805
k12,0.6910328406549784,0.7559955965092805
k12,0.883825463688933,0.7559955965092805
k12,0.6524545151442566,0.7559955965092805
k12,0.7510588729970813,0.7559955965092805
k12,0.7062543462169111,0.7559955965092805
k12,0.8086515998324115,0.7559955965092805
k12,0.7687014962749672,0.7559955965092805
k12,0.9347891361379199,0.7559955965092805
k12,0.9413244199654016,0.7559955965092805
k12,0.7748933427573507,0.7559955965092805
k12,0.5698288602143053,0.7559955965092805
k12,0.8455101079862676,0.7559955965092805
k12,0.5925732007844933,0.7559955965092805
k12,0.8421210329159446,0.7559955965092805
k12,0.9298323353962868,0.7559955965092805
k12,0.7583810569191883,0.7559955965092805
k12,0.5252956826202725,0.7559955965092805
k12,0.7670784531901413,0.7559955965092805
k12,0.6904055960358856,0.7559955965092805
k12,0.780632874311513,0.7559955965092805
k12,0.5886041159519741,0.7559955965092805
k12,0.6335651074448657,0.7559955965092805
k12,0.6765737414724435,0.7559955965092805
k12,0.7251084395388688,0.7559955965092805
k12,0.8957928377367229,0.7559955965092805
k12,0.9325214119190008,0.7559955965092805
k12,0.716718916489918,0.7559955965092805
k12,0.6414441683890783,0.7559955965092805
k12,0.8790286948622202,0.7559955965092805
k12,0.625133279556255,0.7559955965092805
k12,0.7198485182270817,0.7559955965092805
k12,0.7030566672394563,0.7559955965092805
k12,0.852492819818977,0.7559955965092805
k12,0.7268943030933762,0.7559955965092805
k12,0.8342696699968859,0.7559955965092805
k12,0.7393577463857919,0.7559955965092805
k12,0.9228038506131864,0.7559955965092805
k12,0.7252797403166225,0.7559955965092805
k12,0.8145617191031336,0.7559955965092805
k12,0.5223741229457853,0.7559955965092805
k12,0.6563254356904797,0.7559955965092805
k12,0.8203412188574524,0.7559955965092805
k12,0.6689118297206406,0.7559955965092805
k12,0.5794478643518862,0.7559955965092805
k12,0.66266743309094,0.7559955965092805
k12,0.7435186350547907,0.7559955965092805
k12,0.8568588657672047,0.7559955965092805
k12,0.8162339667271118,0.7559955965092805
k12,0.8297888852205914,0.7559955965092805
k12,0.8812820631996808,0.7559955965092805
k12,0.5825554613165975,0.7559955965092805
k12,0.6320089094501112,0.7559955965092805
k12,0.7955482625970225,0.7559955965092805
k12,0.6062175139599859,0.7559955965092805
k12,0.6381043059476667,0.7559955965092805
k12,0.700386472488561,0.7559955965092805
k12,0.7425172001034189,0.7559955965092805
k12,0.7809811209497433,0.7559955965092805
k12,0.8705349099542133,0.7559955965092805
k12,0.691983057764565,0.7559955965092805
k12,0.8081963114119225,0.7559955965092805
k12,0.6708536939784092,0.7559955965092805
k12,0.6428030951725737,0.7559955965092805
k12,0.7254370328833374,0.7559955965092805
k12,0.7248698396877213,0.7559955965092805
k12,0.9805898916059299,0.7559955965092805
k12,0.6881805599951196,0.7559955965092805
k12,0.6165747058888847,0.7559955965092805
k12,0.9667113936341104,0.7559955965092805
k12,0.5960286599952896,0.7559955965092805
k12,0.9928700353481641,0.7559955965092805
k12,0.8907061974381543,0.7559955965092805
k12,0.8741597118549109,0.7559955965092805
k12,0.6746643327083675,0.7559955965092805
k12,0.6430752766659921,0.7559955965092805
k12,0.7808168326435332,0.7559955965092805
k12,0.9438894602152368,0.7559955965092805
k12,0.7222607725987806,0.7559955965092805
k12,0.6544034411153438,0.7559955965092805
k12,0.6330184726990238,0.7559955965092805
k12,0.7503862144795389,0.7559955965092805
k12,0.6853158963177315,0.7559955965092805
k12,0.6158972280941367,0.7559955965092805
k12,0.8706820744809843,0.7559955965092805
k12,0.7270886372862686,0.7559955965092805
k12,0.7554577556234567,0.7559955965092805
k12,0.8021906794964445,0.7559955965092805
k12,0.7770480695339904,0.7559955965092805
k12,0.6299121070803304,0.7559955965092805
k12,0.8217369009479515,0.7559955965092805
k12,0.7424679515764671,0.7559955965092805
k12,0.7616065718555205,0.7559955965092805
k12,0.7314857616159663,0.7559955965092805
k12,0.7337367601339282,0.7559955965092805
k12,0.6075986470525573,0.7559955965092805
k12,1.0443563983481468,0.7559955965092805
k12,0.7481079091380244,0.7559955965092805
k12,0.46610927837039945,0.7559955965092805
k12,0.8418816614528052,0.7559955965092805
k12,0.6709318647530014,0.7559955965092805
k12,0.8480512280297764,0.7559955965092805
k12,0.6918918731857981,0.7559955965092805
k12,0.5978571242963748,0.7559955965092805
k12,0.6920806707023569,0.7559955965092805
k12,0.6536896531432616,0.7559955965092805
k12,0.6797299452620656,0.7559955965092805
k12,0.7532432701549849,0.7559955965092805
k12,0.8902128342787755,0.7559955965092805
k12,0.7258503984755509,0.7559955965092805
k12,0.7619158009814543,0.7559955965092805
k12,0.860049256677786,0.7559955965092805
k12,0.8358935546755857,0.7559955965092805
k12,0.6757486727976895,0.7559955965092805
k12,0.5926272244096652,0.7559955965092805
k12,0.6583512730767737,0.7559955965092805
k12,0.7605843199626307,0.7559955965092805
k12,0.7766796130066873,0.7559955965092805
k12,0.7543354682470133,0.7559955965092805
k12,0.6871083627252009,0.7559955965092805
k12,0.6416366656401316,0.7559955965092805
k12,0.9527297146499943,0.7559955965092805
k12,0.700775262140119,0.7559955965092805
k12,0.7173656189200027,0.7559955965092805
k12,0.7569942870582068,0.7559955965092805
k12,0.8999779855292213,0.7559955965092805
k12,0.6079180883156229,0.7559955965092805
k12,0.817497875575888,0.7559955965092805
k12,0.5789740345061188,0.7559955965092805
k12,0.7830378636239771,0.7559955965092805
k12,0.6085254940868222,0.7559955965092805
k12,0.8058883253547269,0.7559955965092805
k12,0.915042922314144,0.7559955965092805
k12,0.537210840289558,0.7559955965092805
k12,0.7575438371623807,0.7559955965092805
k12,0.9371120000007637,0.7559955965092805
k12,0.922948518171818,0.7559955965092805
k12,0.6622768662849744,0.7559955965092805
k12,0.8474519610279254,0.7559955965092805
k12,0.6420701290100354,0.7559955965092805
k12,0.7266033159526633,0.7559955965092805
k12,0.8062501327222665,0.7559955965092805
k12,0.7895550787543939,0.7559955965092805
k12,0.8478882135491123,0.7559955965092805
k12,0.7109334604337112,0.7559955965092805
k12,0.7525814623294929,0.7559955965092805
k12,0.5252314920676309,0.7559955965092805
k12,0.8388258451243563,0.7559955965092805
k12,0.8360175929926996,0.7559955965092805
k12,0.7002747636334529,0.7559955965092805
k12,0.676960418961277,0.7559955965092805
k12,0.8456619714860014,0.7559955965092805
k12,0.8037569951241912,0.7559955965092805
k12,0.7498836876059264,0.7559955965092805
k12,0.9728890996429648,0.7559955965092805
k12,0.7502100613792858,0.7559955965092805
k12,0.7238065667035544,0.7559955965092805
k12,0.9867805085280708,0.7559955965092805
k12,0.6730906400821282,0.7559955965092805
k12,0.7373486410617621,0.7559955965092805
k12,0.8440301844559707,0.7559955965092805
k12,0.8089238417573338,0.7559955965092805
k12,0.8145155821782069,0.7559955965092805
k12,0.6985356617005147,0.7559955965092805
k12,0.7358206373539271,0.7559955965092805
k12,0.7288751507343255,0.7559955965092805
k12,0.7298311991048559,0.7559955965092805
k12,0.7969582002789218,0.7559955965092805
k12,0.7276629943082392,0.7559955965092805
k12,0.8022822986649585,0.7559955965092805
k12,0.6339131731873331,0.7559955965092805
k12,0.7402584848324062,0.7559955965092805
k12,0.6857368758611593,0.7559955965092805
k12,0.8611259425194048,0.7559955965092805
k12,0.8762337907460356,0.7559955965092805
k12,0.6200600443702046,0.7559955965092805
k12,0.8731668033897524,0.7559955965092805
k12,0.7426633753820554,0.7559955965092805
k12,0.7194516243598068,0.7559955965092805
k12,0.7820712661315794,0.7559955965092805
k12,0.7641880195000589,0.7559955965092805
k12,0.7983181482692062,0.7559955965092805
k12,0.5743951653526853,0.7559955965092805
k12,0.91160442341958,0.7559955965092805
k12,0.8667752030076524,0.7559955965092805
k12,0.5116657294364829,0.7559955965092805
k12,0.7385486866168111,0.7559955965092805
k12,1.1163930377791964,0.7559955965092805
k12,1.2149877152503115,0.7559955965092805
k12,0.700523975161864,0.7559955965092805
k12,0.8405714635458822,0.7559955965092805
k12,0.9387579764609544,0.7559955965092805
k12,0.8536479664581537,0.7559955965092805
k12,0.8656545609469039,0.7559955965092805
k12,0.7687981682376539,0.7559955965092805
k12,0.7970456016391607,0.7559955965092805
k12,0.5955340196371118,0.7559955965092805
k12,0.6398649772378919,0.7559955965092805
k12,0.8733504411922299,0.7559955965092805
k12,0.8121100426429042,0.7559955965092805
k12,0.7414960986766164,0.7559955965092805
k12,0.9862064007786849,0.7559955965092805
k12,0.6992110696613923,0.7559955965092805
k12,0.6093438896122895,0.7559955965092805
k12,0.7550028396687499,0.7559955965092805
k12,0.8305804599772179,0.7559955965092805
k12,0.7108614437485808,0.7559955965092805
k12,0.8114255304988338,0.7559955965092805
k12,0.6335759196707866,0.7559955965092805
k12,0.6396670770677709,0.7559955965092805
k12,0.5635619926431625,0.7559955965092805
k12,0.8801908991385792,0.7559955965092805
k12,0.7969696367166211,0.7559955965092805
k12,1.0732879747654247,0.7559955965092805
k12,0.7583322956759789,0.7559955965092805
k12,0.9500406293509635,0.7559955965092805
k12,0.757516935928026,0.7559955965092805
k12,0.8959444784668331,0.7559955965092805
k12,0.6050687428192023,0.7559955965092805
k12,0.7120435464171024,0.7559955965092805
k12,0.9179320854893662,0.7559955965092805
k12,0.7881386570732011,0.7559955965092805
k12,0.8718498852611545,0.7559955965092805
k12,0.8461761468905861,0.7559955965092805
k12,0.571912799302607,0.7559955965092805
k12,0.7190244728140115,0.7559955965092805
k12,0.6089249021838354,0.7559955965092805
k12,0.9265028888243217,0.7559955965092805
k12,0.7609145681164473,0.7559955965092805
k12,0.4223286302150709,0.7559955965092805
k12,0.7616677230331554,0.7559955965092805
k12,0.7537416772711053,0.7559955965092805
k12,0.8394458824449809,0.7559955965092805
k12,0.7221770661366754,0.7559955965092805
k12,0.5592627771470162,0.7559955965092805
k12,0.6683173581590448,0.7559955965092805
k12,0.9318057566706894,0.7559955965092805
k12,0.5986413343019023,0.7559955965092805
k12,0.8896464111867889,0.7559955965092805
k12,0.6970396623616867,0.7559955965092805
k12,0.811740785791004,0.7559955965092805
k12,0.7199939993133307,0.7559955965092805
k12,0.7504767938336616,0.7559955965092805
k12,0.6539105272215279,0.7559955965092805
k12,0.8959580146317195,0.7559955965092805
k12,0.6933425479548254,0.7559955965092805
k12,0.8922050821492331,0.7559955965092805
k12,0.6685687352504064,0.7559955965092805
k12,0.35885491200791636,0.7559955965092805
k12,0.6995288541458133,0.7559955965092805
k12,0.6601767341189421,0.7559955965092805
k12,0.6384606482062507,0.7559955965092805
k12,0.8866590806296422,0.7559955965092805
k12,0.8215643014961894,0.7559955965092805
k12,0.7354761220064551,0.7559955965092805
k12,0.6661981470525121,0.7559955965092805
k12,0.7045993373606131,0.7559955965092805
k12,0.5818896896400363,0.7559955965092805
k12,0.8631725140639884,0.7559955965092805
k12,0.8908205284911904,0.7559955965092805
k12,0.6230533621075915,0.7559955965092805
k12,0.7298888412674261,0.7559955965092805
k12,0.7734554105961161,0.7559955965092805
k12,0.595487982091155,0.7559955965092805
k12,0.6893825060792429,0.7559955965092805
k12,0.7377054361302312,0.7559955965092805
k12,0.7324845649569615,0.7559955965092805
k12,0.657469773456473,0.7559955965092805
k12,0.6596335300352115,0.7559955965092805
k12,0.7831618463936175,0.7559955965092805
k12,0.7900557961768186,0.7559955965092805
k12,0.5532199892995546,0.7559955965092805
k12,0.7535819822834435,0.7559955965092805
k12,0.7401239043710038,0.7559955965092805
k12,0.6045226461319215,0.7559955965092805
k12,0.8136269707777516,0.7559955965092805
k12,0.794316557645085,0.7559955965092805
k12,0.6906851762178923,0.7559955965092805
k12,0.7043444582529108,0.7559955965092805
k12,0.5606596849490432,0.7559955965092805
k12,0.8232874076986533,0.7559955965092805
k12,0.6801707765952436,0.7559955965092805
k12,0.82414541144503906,0.7559955965092805
k12,0.6643802470757751,0.7559955965092805
k12,0.7484316203809316,0.7559955965092805
k12,0.725300196308189,0.7559955965092805
k12,0.6866560547835272,0.7559955965092805
k12,0.7318379257842104,0.7559955965092805
k12,1.0154739616504818,0.7559955965092805
k12,0.685342469878286,0.7559955965092805
k12,0.8236568972728023,0.7559955965092805
k12,0.7429985206755474,0.7559955965092805
k12,0.6682780022658691,0.7559955965092805
k12,0.6914473945098867,0.7559955965092805
k12,0.6651032194716566,0.7559955965092805
k12,0.6584549348227738,0.7559955965092805
k12,0.6187104207007488,0.7559955965092805
k12,0.77863980527106,0.7559955965092805
k12,0.5216841065373568,0.7559955965092805
k12,0.6176524298204736,0.7559955965092805
k12,0.9184835722529732,0.7559955965092805
k12,0.8106741440576813,0.7559955965092805
k12,0.7629384977601239,0.7559955965092805
k12,0.9775331982259464,0.7559955965092805
k12,0.7239255756761585,0.7559955965092805
k12,0.568033871854048,0.7559955965092805
k12,0.797733460095976,0.7559955965092805
k12,0.7678179105492329,0.7559955965092805
k12,0.9714248446359051,0.7559955965092805
k12,0.6684198886129082,0.7559955965092805
k12,0.800779614598756,0.7559955965092805
k12,0.599297588410328,0.7559955965092805
k12,0.8626719334598253,0.7559955965092805
k12,0.9396849279211585,0.7559955965092805
k12,0.756164781718973,0.7559955965092805
k12,0.8282269548580006,0.7559955965092805
k12,0.836073847635505,0.7559955965092805
k12,0.7516044837970212,0.7559955965092805
k12,0.701132342588293,0.7559955965092805
k12,0.8510000051016641,0.7559955965092805
k12,0.6638484534277761,0.7559955965092805
k12,0.4726985927980713,0.7559955965092805
k12,0.689462784233081,0.7559955965092805
k12,0.6730400171115841,0.7559955965092805
k12,0.7447177868926734,0.7559955965092805
k12,0.5954760936769068,0.7559955965092805
k12,0.6939016407579555,0.7559955965092805
k12,0.7799162074305174,0.7559955965092805
k12,0.8501277797577063,0.7559955965092805
k12,0.9211423616383658,0.7559955965092805
k12,0.6748122497585736,0.7559955965092805
k12,0.9959876218605273,0.7559955965092805
k12,0.9428011924569413,0.7559955965092805
k12,0.8061709685361427,0.7559955965092805
k12,0.7184444506080154,0.7559955965092805
k12,0.6015885043447778,0.7559955965092805
k12,0.7090054783302373,0.7559955965092805
k12,0.642499104230935,0.7559955965092805
k12,0.7069966109882333,0.7559955965092805
k12,0.7145869367767917,0.7559955965092805
k12,0.9234949429380136,0.7559955965092805
k12,0.6968944449501963,0.7559955965092805
k12,1.0046111437308396,0.7559955965092805
k12,0.8578217661557028,0.7559955965092805
k12,0.641969594676672,0.7559955965092805
k12,0.8859664231385821,0.7559955965092805
k12,0.8065247003213607,0.7559955965092805
k12,0.6401010208596388,0.7559955965092805
k12,0.8281857825012933,0.7559955965092805
k12,1.0770568551280055,0.7559955965092805
k12,0.7447644857573115,0.7559955965092805
k12,0.6902666502077883,0.7559955965092805
k12,0.6197157472430956,0.7559955965092805
k12,0.5771811016181683,0.7559955965092805
k12,0.6360947071582763,0.7559955965092805
k12,0.678051235541687,0.7559955965092805
k12,0.6641064504657794,0.7559955965092805
k12,0.632051437890257,0.7559955965092805
k12,0.7404188570225392,0.7559955965092805
k12,0.6950783266624854,0.7559955965092805
k12,0.7969168714727924,0.7559955965092805
k12,0.8119378048190035,0.7559955965092805
k12,0.7218697565992884,0.7559955965092805
