iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1272,453.631,2,22.2903,24.5845,13.0578,1.42091,0.0504808,1.07723,-0.482436,1.27479,-3.61527,0.187719,1.06135,0.239836,0.898932
1273,460.922,2,22.2909,24.5851,13.0572,1.42098,0.0504781,1.07738,-0.482461,1.27686,-3.61572,0.187726,1.06154,0.239847,0.898852
1274,462.277,2,22.2908,24.5855,13.0563,1.42107,0.0504794,1.07748,-0.482465,1.27858,-3.61594,0.187722,1.06165,0.239818,0.898877
1275,455.71,2,22.2911,24.5858,13.0571,1.42103,0.0504827,1.07756,-0.482484,1.28034,-3.61602,0.187719,1.06179,0.239781,0.898869
1276,460.593,2,22.2913,24.5862,13.0562,1.42097,0.0504891,1.07759,-0.482489,1.27969,-3.61708,0.187713,1.06202,0.239744,0.89889
1277,465.832,2,22.2919,24.5864,13.0563,1.42097,0.0504928,1.07768,-0.482514,1.28024,-3.61705,0.187719,1.06239,0.239708,0.898908
1278,462.498,2,22.2919,24.587,13.0555,1.42084,0.0504983,1.07763,-0.482509,1.28083,-3.61673,0.187723,1.06283,0.23967,0.899002
1279,459.662,2,22.2911,24.5875,13.0566,1.42093,0.0504923,1.07769,-0.482475,1.27989,-3.61669,0.187729,1.06307,0.239634,0.899109
1280,463.246,2,22.2904,24.5877,13.0587,1.42093,0.0504986,1.07776,-0.482454,1.27937,-3.61622,0.187722,1.06316,0.239616,0.899209
1281,461.938,2,22.2905,24.5879,13.061,1.42099,0.0504969,1.07787,-0.48246,1.27971,-3.61625,0.187727,1.06335,0.239587,0.899339
1282,458,2,22.2897,24.5887,13.0631,1.42109,0.0504929,1.07793,-0.482437,1.27995,-3.61574,0.187733,1.06332,0.239571,0.899419
1283,454.212,2,22.2899,24.5896,13.0649,1.42109,0.0504915,1.0779,-0.482454,1.27959,-3.61554,0.187735,1.06339,0.23957,0.899373
1284,459.535,2,22.2899,24.5905,13.0673,1.42099,0.0504998,1.0779,-0.482449,1.28039,-3.61567,0.187738,1.06347,0.239569,0.899317
1285,457.978,2,22.291,24.5912,13.0687,1.42105,0.0504945,1.07799,-0.482488,1.28213,-3.61608,0.187745,1.06358,0.239589,0.899306
1286,460.215,2,22.291,24.5916,13.0698,1.42105,0.0504983,1.07801,-0.482478,1.28224,-3.61545,0.18775,1.06355,0.239618,0.899233
1287,458.868,2,22.2915,24.5908,13.0707,1.4211,0.0504955,1.07796,-0.482493,1.28225,-3.61488,0.187749,1.06353,0.239652,0.899275
1288,465.389,2,22.2909,24.5915,13.0697,1.4211,0.0504973,1.07787,-0.482477,1.28269,-3.61355,0.187749,1.06352,0.23972,0.899363
1289,453.83,2,22.2903,24.5917,13.0695,1.4211,0.0504917,1.07778,-0.482459,1.28193,-3.6134,0.187749,1.06353,0.239746,0.899422
1290,462.584,2,22.2905,24.5916,13.0698,1.42126,0.0504876,1.07778,-0.482466,1.28202,-3.61156,0.187746,1.06359,0.239755,0.89941
1291,467.617,2,22.2903,24.5912,13.0703,1.42133,0.0504921,1.07784,-0.48246,1.28274,-3.61049,0.187741,1.06373,0.239766,0.899378
1292,461.123,2,22.2906,24.5909,13.0695,1.42143,0.0504917,1.07784,-0.482467,1.28194,-3.60945,0.187734,1.06386,0.239761,0.899324
1293,456.253,2,22.2897,24.5903,13.0699,1.42149,0.0504904,1.07783,-0.482445,1.28241,-3.60908,0.187742,1.06389,0.239758,0.899201
1294,457.324,2,22.2891,24.5894,13.0715,1.42152,0.0504899,1.0778,-0.482428,1.28272,-3.60865,0.187744,1.06405,0.239727,0.899182
1295,457.933,2,22.2899,24.5889,13.0716,1.42152,0.050494,1.07779,-0.482466,1.28251,-3.60861,0.187755,1.06407,0.239687,0.899211
1296,454.588,2,22.2898,24.5882,13.0721,1.42157,0.0504941,1.07783,-0.48247,1.28262,-3.60857,0.187751,1.0641,0.239671,0.899117
1297,452.498,2,22.2893,24.5874,13.073,1.42162,0.0504916,1.07767,-0.482451,1.28258,-3.60927,0.187743,1.06418,0.239645,0.899067
1298,451.478,2,22.289,24.5854,13.0733,1.42148,0.0504965,1.07766,-0.482435,1.28304,-3.60982,0.187742,1.06427,0.239624,0.899007
1299,449.114,2,22.2889,24.583,13.0743,1.42142,0.0504943,1.07776,-0.482436,1.28316,-3.61004,0.187738,1.06433,0.239639,0.898907
1300,457.097,2,22.2894,24.5822,13.0753,1.42146,0.0504958,1.07781,-0.482456,1.28417,-3.60998,0.187736,1.0644,0.239604,0.898887
1301,457.047,2,22.2889,24.5814,13.0756,1.42156,0.0504934,1.07782,-0.482444,1.28399,-3.60956,0.18772,1.0646,0.239568,0.898859
1302,449.972,2,22.2884,24.581,13.0757,1.42159,0.0504868,1.07784,-0.482415,1.28377,-3.60988,0.187721,1.06467,0.239546,0.898883
1303,449.6,2,22.288,24.5809,13.0748,1.42146,0.0504843,1.07785,-0.482395,1.28278,-3.61038,0.187722,1.06495,0.239511,0.898937
1304,455.231,2,22.2882,24.5816,13.0727,1.4216,0.0504757,1.07781,-0.482401,1.28317,-3.6104,0.187719,1.06511,0.239461,0.899035
1305,460.884,2,22.2876,24.5816,13.071,1.42156,0.0504821,1.0778,-0.482369,1.28203,-3.61052,0.187719,1.06525,0.239405,0.899127
1306,443.201,2,22.2886,24.5816,13.071,1.42143,0.0504823,1.07781,-0.482403,1.2815,-3.61107,0.187719,1.06522,0.239337,0.899255
1307,460.382,2,22.2891,24.5815,13.0714,1.42148,0.050485,1.07773,-0.482421,1.28058,-3.61149,0.18772,1.06525,0.239316,0.899244
1308,450.723,2,22.2892,24.5816,13.0708,1.42153,0.0504795,1.07767,-0.482421,1.27907,-3.6104,0.187715,1.06521,0.239312,0.899262
1309,448.493,2,22.2894,24.582,13.0694,1.42158,0.050475,1.0776,-0.482423,1.2788,-3.60915,0.187719,1.06513,0.239306,0.899164
1310,456.286,2,22.2896,24.5823,13.068,1.42158,0.0504727,1.07758,-0.48243,1.27938,-3.60917,0.187718,1.0653,0.239279,0.899275
1311,456.192,2,22.2903,24.5824,13.0656,1.42164,0.0504695,1.07768,-0.482462,1.27864,-3.60867,0.187719,1.06545,0.239255,0.899252
1312,461.228,2,22.2902,24.5818,13.0646,1.42175,0.0504704,1.07775,-0.482462,1.27806,-3.60843,0.187715,1.06546,0.239231,0.899249
1313,458.778,2,22.2896,24.5805,13.0647,1.42175,0.0504721,1.07771,-0.482447,1.27788,-3.6072,0.187707,1.06548,0.239223,0.899335
1314,460.836,2,22.2889,24.5794,13.0658,1.42185,0.0504715,1.07765,-0.482429,1.27792,-3.60681,0.187711,1.0655,0.239226,0.899277
1315,445.647,2,22.289,24.5788,13.065,1.42169,0.0504764,1.07759,-0.482429,1.27731,-3.60742,0.187708,1.06552,0.239201,0.89915
1316,459.864,2,22.2892,24.5782,13.0646,1.42164,0.0504844,1.07761,-0.482427,1.27768,-3.60731,0.187713,1.06557,0.239161,0.899159
1317,456.792,2,22.2894,24.5775,13.0633,1.42168,0.050485,1.07759,-0.482429,1.27733,-3.60697,0.187722,1.06547,0.239136,0.899243
1318,453.977,2,22.29,24.577,13.0632,1.42161,0.0504859,1.07767,-0.482452,1.27717,-3.60733,0.187743,1.06553,0.239104,0.89926
1319,461.032,2,22.2902,24.5761,13.0629,1.42163,0.0504889,1.07778,-0.482456,1.27659,-3.60737,0.187748,1.0656,0.2391,0.899225
1320,455.456,2,22.2905,24.5751,13.0613,1.42163,0.0504857,1.07779,-0.482456,1.27721,-3.60688,0.187761,1.0657,0.239103,0.899199
1321,450.978,2,22.2911,24.5749,13.06,1.42165,0.0504824,1.07778,-0.482479,1.27631,-3.60611,0.187768,1.06571,0.239091,0.899154
1322,448.55,2,22.2905,24.5749,13.0598,1.42162,0.0504833,1.07787,-0.482447,1.27528,-3.60561,0.187756,1.06574,0.239068,0.89906
1323,452.84,2,22.2909,24.575,13.0585,1.42149,0.0504905,1.07787,-0.482455,1.27478,-3.60551,0.187753,1.06575,0.239048,0.89903
1324,443.793,2,22.2908,24.5747,13.059,1.42137,0.0504874,1.07782,-0.482462,1.27552,-3.60502,0.187747,1.06568,0.239067,0.899014
1325,455.657,2,22.2909,24.5735,13.0594,1.42137,0.050491,1.07781,-0.482465,1.27578,-3.60402,0.187739,1.06571,0.239061,0.898975
1326,459.301,2,22.2912,24.572,13.0602,1.42133,0.0504936,1.0778,-0.482481,1.27658,-3.60462,0.187744,1.06582,0.239069,0.898938
1327,460.847,2,22.2911,24.5707,13.0611,1.42133,0.0504944,1.07784,-0.482478,1.27465,-3.605,0.187758,1.06583,0.2391,0.8989
1328,459.083,2,22.2915,24.5696,13.0601,1.42133,0.0504963,1.0779,-0.482491,1.27467,-3.6053,0.187772,1.06568,0.239121,0.898927
1329,449.728,2,22.2913,24.5688,13.0608,1.42133,0.0504943,1.07792,-0.482484,1.27378,-3.60522,0.187766,1.0656,0.23911,0.89897
1330,448.208,2,22.2911,24.5689,13.0615,1.42128,0.0504928,1.07784,-0.482478,1.27301,-3.60457,0.187762,1.06548,0.239111,0.899006
1331,454.577,2,22.2915,24.5694,13.0588,1.42124,0.0504968,1.07789,-0.48249,1.27272,-3.60387,0.187753,1.0654,0.239117,0.899008
1332,453.095,2,22.2916,24.57,13.0578,1.42105,0.0505043,1.07792,-0.482495,1.27139,-3.60386,0.187749,1.06524,0.239114,0.89919
1333,457.909,2,22.2913,24.57,13.058,1.42101,0.0505047,1.07794,-0.482485,1.27117,-3.60434,0.187743,1.06523,0.239121,0.899358
1334,456.431,2,22.291,24.5699,13.0587,1.42097,0.0505063,1.07794,-0.482473,1.2712,-3.60457,0.187742,1.06525,0.239137,0.899354
1335,452.154,2,22.291,24.5705,13.058,1.42101,0.0505015,1.07792,-0.482478,1.2712,-3.60468,0.18773,1.06526,0.239129,0.899408
1336,456.733,2,22.2915,24.5705,13.057,1.42106,0.0505003,1.07787,-0.482495,1.27005,-3.60409,0.187729,1.06517,0.239132,0.899489
1337,441.75,2,22.2919,24.5709,13.0566,1.42107,0.0504914,1.07787,-0.482511,1.26935,-3.60273,0.18772,1.06503,0.239158,0.899385
1338,449.018,2,22.2924,24.5708,13.0548,1.42131,0.0504726,1.07793,-0.482534,1.26687,-3.6007,0.187721,1.0649,0.239188,0.899262
1339,458.363,2,22.2929,24.5706,13.0552,1.42139,0.0504695,1.078,-0.482553,1.2648,-3.60023,0.187731,1.06482,0.239234,0.89915
1340,453.992,2,22.2926,24.5702,13.0549,1.42142,0.0504651,1.07798,-0.482542,1.26334,-3.59943,0.187735,1.06468,0.239279,0.899146
1341,457.124,2,22.2922,24.5695,13.0551,1.42149,0.0504614,1.0779,-0.482534,1.26309,-3.59804,0.187733,1.06458,0.239341,0.899057
1342,457.044,2,22.2917,24.5694,13.0538,1.42156,0.0504565,1.07779,-0.482523,1.26333,-3.59669,0.187735,1.06456,0.239393,0.898966
1343,455.437,2,22.2918,24.5695,13.0519,1.42158,0.0504528,1.07771,-0.482528,1.26258,-3.59583,0.187732,1.06443,0.239468,0.898921
1344,462.607,2,22.291,24.5703,13.0502,1.42175,0.0504476,1.07761,-0.482497,1.26212,-3.59565,0.187724,1.06431,0.239546,0.898849
1345,457.068,2,22.2915,24.5712,13.0493,1.42175,0.0504461,1.07756,-0.482505,1.26147,-3.59626,0.187721,1.06435,0.23959,0.89881
1346,455.613,2,22.2914,24.572,13.049,1.42161,0.0504512,1.07756,-0.482486,1.26114,-3.59743,0.187721,1.06429,0.239601,0.898914
1347,464.372,2,22.2916,24.5731,13.0499,1.42161,0.0504542,1.07756,-0.482503,1.26065,-3.59646,0.187714,1.06434,0.239644,0.898958
1348,458.105,2,22.2915,24.5732,13.049,1.42171,0.050448,1.0775,-0.4825,1.25969,-3.59678,0.187706,1.06423,0.239709,0.898977
1349,456.092,2,22.2916,24.5739,13.0482,1.4218,0.0504406,1.07754,-0.4825,1.25804,-3.5976,0.187701,1.06423,0.239758,0.898945
1350,460.08,2,22.2918,24.5742,13.0458,1.42188,0.0504371,1.07755,-0.482506,1.25607,-3.59785,0.187696,1.06424,0.239799,0.898917
1351,469.177,2,22.2919,24.5745,13.045,1.42192,0.0504424,1.07759,-0.482505,1.25497,-3.59919,0.187691,1.06427,0.239837,0.898926
1352,458.173,2,22.2923,24.5746,13.0456,1.42191,0.0504475,1.07749,-0.482527,1.25621,-3.60069,0.187686,1.06422,0.239833,0.898918
1353,463.043,2,22.2928,24.5748,13.047,1.42191,0.0504532,1.07759,-0.482537,1.25778,-3.60198,0.187687,1.06418,0.239848,0.89895
1354,459.099,2,22.2935,24.5746,13.0481,1.42196,0.050453,1.07776,-0.482567,1.25796,-3.60242,0.187682,1.06419,0.239882,0.898862
1355,466.554,2,22.2944,24.5747,13.0485,1.422,0.0504578,1.07794,-0.482592,1.25769,-3.60308,0.187675,1.06434,0.239885,0.898868
1356,457.29,2,22.2944,24.5748,13.0486,1.422,0.0504625,1.078,-0.482589,1.25751,-3.60364,0.187671,1.06429,0.23989,0.898794
1357,459.46,2,22.2952,24.5758,13.0481,1.422,0.0504674,1.07795,-0.482612,1.25803,-3.60469,0.187673,1.06436,0.239892,0.898689
1358,457.061,2,22.2962,24.5764,13.047,1.422,0.0504694,1.07811,-0.482652,1.25732,-3.60528,0.187669,1.0643,0.239876,0.898797
1359,450.291,2,22.2966,24.5769,13.0456,1.42196,0.0504707,1.07826,-0.482671,1.25564,-3.60544,0.187665,1.06419,0.239857,0.898813
1360,446.923,2,22.2961,24.5773,13.045,1.42196,0.0504676,1.07822,-0.482652,1.25384,-3.60537,0.187657,1.06423,0.239838,0.898741
1361,458.977,2,22.2963,24.5785,13.0433,1.42203,0.0504651,1.07823,-0.482655,1.25279,-3.6045,0.18766,1.06435,0.23983,0.898746
1362,453.325,2,22.2963,24.5791,13.041,1.42202,0.0504634,1.07816,-0.482652,1.25262,-3.60449,0.187661,1.06442,0.239805,0.8988
1363,465.896,2,22.2967,24.5804,13.0407,1.42186,0.0504723,1.0781,-0.482656,1.25281,-3.60478,0.187663,1.06459,0.239824,0.898919
1364,461.901,2,22.2977,24.5818,13.0393,1.42181,0.0504765,1.07815,-0.482691,1.25369,-3.60445,0.187663,1.06471,0.239839,0.898927
1365,465.819,2,22.298,24.5824,13.038,1.42188,0.0504791,1.07811,-0.482699,1.25507,-3.60456,0.187662,1.06473,0.239849,0.898959
1366,463.248,2,22.2983,24.5828,13.0372,1.42198,0.0504804,1.07807,-0.482703,1.25529,-3.60476,0.187669,1.06475,0.239839,0.898956
1367,454.832,2,22.2985,24.583,13.0385,1.42204,0.0504763,1.07807,-0.482711,1.25502,-3.60461,0.187668,1.06482,0.239817,0.898997
1368,452.196,2,22.2992,24.5833,13.039,1.42211,0.0504711,1.07822,-0.48275,1.25344,-3.60471,0.187666,1.06477,0.239805,0.899016
1369,461.525,2,22.2997,24.5831,13.0397,1.4222,0.0504627,1.07817,-0.482758,1.25402,-3.60538,0.18767,1.06493,0.239825,0.899125
1370,458.741,2,22.3005,24.5833,13.0387,1.42225,0.0504635,1.07815,-0.482787,1.25465,-3.6053,0.187685,1.06489,0.239812,0.899096
1371,463.687,2,22.3018,24.5832,13.038,1.42238,0.0504632,1.07818,-0.482823,1.25523,-3.60581,0.187707,1.06484,0.239803,0.899051
1372,456.478,2,22.3023,24.5829,13.0384,1.42245,0.0504636,1.07819,-0.482836,1.25601,-3.60588,0.187705,1.06487,0.23978,0.89899
1373,464.198,2,22.3024,24.5832,13.0387,1.42247,0.0504713,1.07812,-0.482839,1.25625,-3.60637,0.187693,1.065,0.23974,0.899002
1374,464.561,2,22.3023,24.5844,13.0381,1.42258,0.0504706,1.0781,-0.482829,1.25591,-3.60679,0.187685,1.06505,0.239734,0.899124
1375,464.14,2,22.3025,24.5854,13.0386,1.42268,0.050472,1.07812,-0.482837,1.25582,-3.60716,0.187672,1.06509,0.239716,0.899232
1376,452.4,2,22.3028,24.5864,13.0391,1.42257,0.0504734,1.07813,-0.482849,1.25567,-3.60768,0.187674,1.06513,0.239717,0.899248
1377,452.416,2,22.3032,24.5872,13.0394,1.42253,0.050469,1.07826,-0.482863,1.25522,-3.60817,0.187674,1.06518,0.239726,0.899344
1378,459.153,2,22.304,24.5878,13.04,1.42253,0.0504681,1.0783,-0.48289,1.25461,-3.60832,0.187681,1.06515,0.239744,0.899441
1379,460.444,2,22.3044,24.5882,13.0394,1.4226,0.0504662,1.07824,-0.482914,1.2535,-3.60876,0.187674,1.06518,0.239752,0.89951
1380,470.697,2,22.3052,24.5882,13.0385,1.42271,0.0504695,1.07825,-0.482945,1.25384,-3.60958,0.187677,1.06524,0.239752,0.899548
1381,463.615,2,22.3061,24.5888,13.0371,1.42274,0.0504698,1.07823,-0.48297,1.25281,-3.6092,0.187686,1.0653,0.239789,0.899513
1382,451.534,2,22.3061,24.5897,13.0359,1.42272,0.0504656,1.07819,-0.482966,1.25333,-3.60844,0.187687,1.06531,0.239824,0.89946
1383,450.511,2,22.3057,24.5909,13.0344,1.4226,0.0504642,1.07819,-0.482946,1.25357,-3.60766,0.18769,1.06528,0.239869,0.899457
1384,457.289,2,22.3053,24.5917,13.0328,1.42255,0.0504646,1.07823,-0.482925,1.25283,-3.60778,0.187694,1.06537,0.239899,0.899418
1385,452.854,2,22.3056,24.5925,13.0317,1.42255,0.0504624,1.07822,-0.482928,1.25233,-3.60808,0.187692,1.06548,0.239892,0.899355
1386,462.49,2,22.3054,24.5931,13.0312,1.42254,0.0504669,1.07825,-0.482922,1.25216,-3.60855,0.187685,1.06558,0.239884,0.899403
1387,459.59,2,22.305,24.5938,13.03,1.42267,0.0504618,1.07839,-0.48291,1.25247,-3.60885,0.187684,1.06556,0.239894,0.899411
1388,455.485,2,22.3046,24.5943,13.0306,1.42269,0.0504573,1.0785,-0.482895,1.25232,-3.60969,0.18769,1.0656,0.239906,0.899433
1389,455.229,2,22.3045,24.595,13.0304,1.4226,0.0504618,1.07854,-0.48289,1.25251,-3.61022,0.187692,1.06561,0.239913,0.899372
1390,458.601,2,22.3046,24.5961,13.0298,1.42268,0.0504605,1.07863,-0.482898,1.25262,-3.60973,0.187686,1.0655,0.239936,0.899371
1391,457.878,2,22.3048,24.5973,13.029,1.42272,0.0504595,1.07864,-0.482902,1.25194,-3.60954,0.187687,1.06551,0.239964,0.899297
1392,465.446,2,22.3045,24.598,13.0284,1.42279,0.0504588,1.0787,-0.482892,1.25216,-3.60973,0.187693,1.06565,0.239973,0.899298
1393,454.51,2,22.3043,24.5983,13.0285,1.42289,0.0504495,1.0787,-0.482885,1.25226,-3.60919,0.187698,1.06571,0.23999,0.89926
1394,465.212,2,22.3049,24.5983,13.0283,1.42284,0.0504546,1.07877,-0.482904,1.252,-3.60929,0.187715,1.06568,0.239999,0.899375
1395,460.31,2,22.3047,24.5981,13.0277,1.42281,0.0504573,1.07883,-0.482894,1.25133,-3.60932,0.187713,1.06575,0.240005,0.899416
1396,451.812,2,22.3048,24.5978,13.0286,1.42275,0.0504558,1.07892,-0.482905,1.25006,-3.60958,0.187719,1.06572,0.240017,0.899427
1397,464.943,2,22.3047,24.5976,13.03,1.42278,0.0504589,1.07893,-0.4829,1.25018,-3.61112,0.187718,1.06568,0.240047,0.899476
1398,451.888,2,22.3046,24.5977,13.0315,1.42281,0.0504538,1.07896,-0.482897,1.2504,-3.61196,0.187716,1.06554,0.24007,0.89955
1399,450.334,2,22.305,24.5973,13.0332,1.42277,0.0504488,1.079,-0.48292,1.24948,-3.61265,0.187715,1.06555,0.240103,0.899539
1400,447.53,2,22.3059,24.5964,13.0353,1.42269,0.0504465,1.07898,-0.482952,1.24996,-3.61352,0.187711,1.06566,0.240093,0.899531
1401,449.002,2,22.3063,24.5955,13.0365,1.42259,0.0504488,1.07908,-0.482968,1.2518,-3.61393,0.18771,1.06572,0.240058,0.899528
1402,455.545,2,22.3068,24.5941,13.037,1.42264,0.0504465,1.07914,-0.482987,1.25305,-3.61418,0.187708,1.0658,0.240037,0.899534
1403,447.891,2,22.3077,24.5932,13.0381,1.42269,0.050436,1.07912,-0.483022,1.25355,-3.61417,0.187701,1.06591,0.240026,0.899556
1404,450.11,2,22.3082,24.5925,13.0385,1.42269,0.050433,1.07921,-0.483045,1.25319,-3.61413,0.187698,1.066,0.240009,0.899522
1405,453.299,2,22.308,24.5914,13.039,1.42276,0.0504298,1.0792,-0.483039,1.25277,-3.61362,0.187689,1.06605,0.239983,0.899516
1406,455.568,2,22.3075,24.5901,13.0418,1.42276,0.0504307,1.07923,-0.483023,1.25176,-3.61338,0.187697,1.06616,0.239949,0.899453
1407,461.113,2,22.3078,24.5896,13.0443,1.42283,0.0504308,1.07923,-0.483031,1.25091,-3.61258,0.187704,1.0662,0.239942,0.899438
1408,450.754,2,22.3079,24.5889,13.0456,1.42286,0.0504268,1.07919,-0.483041,1.25054,-3.61209,0.187708,1.06626,0.239918,0.899393
1409,459.969,2,22.3086,24.5886,13.045,1.42289,0.0504291,1.07922,-0.483072,1.24947,-3.6121,0.187702,1.06623,0.239915,0.899445
1410,459.282,2,22.3083,24.5881,13.0464,1.42291,0.0504326,1.07918,-0.483061,1.24879,-3.61167,0.187699,1.06617,0.239913,0.899443
1411,456.162,2,22.3084,24.5878,13.0471,1.423,0.0504255,1.07919,-0.483066,1.2491,-3.6111,0.187698,1.06612,0.239938,0.899491
1412,449.535,2,22.308,24.5878,13.0463,1.42297,0.0504239,1.07915,-0.483052,1.24933,-3.61056,0.1877,1.06601,0.239934,0.89955
1413,460.995,2,22.3077,24.587,13.0458,1.42294,0.0504234,1.07912,-0.483043,1.24955,-3.61052,0.187711,1.06602,0.239941,0.899729
1414,450.772,2,22.3079,24.5866,13.0465,1.42293,0.0504195,1.07917,-0.483055,1.25011,-3.61123,0.187715,1.06596,0.23993,0.89984
1415,452.488,2,22.3084,24.5865,13.0474,1.4229,0.0504201,1.07919,-0.48308,1.25035,-3.61101,0.187723,1.06596,0.239907,0.899816
1416,451.45,2,22.3085,24.5859,13.0478,1.42285,0.0504223,1.07921,-0.483091,1.25145,-3.61041,0.187712,1.06602,0.239895,0.899726
1417,458.028,2,22.3086,24.586,13.0479,1.42287,0.0504236,1.0792,-0.483098,1.2528,-3.61048,0.187702,1.06617,0.23986,0.899761
1418,454.655,2,22.3092,24.5853,13.0464,1.42291,0.0504223,1.07911,-0.483119,1.2534,-3.60981,0.187703,1.06603,0.239854,0.899805
1419,455.604,2,22.3098,24.5847,13.0459,1.42304,0.0504201,1.07905,-0.483143,1.25356,-3.60961,0.187695,1.06585,0.239842,0.899834
1420,451.566,2,22.3102,24.5848,13.0442,1.42316,0.0504107,1.07904,-0.483166,1.25424,-3.61076,0.187689,1.0658,0.239846,0.899846
1421,454.576,2,22.3104,24.5848,13.0433,1.42312,0.0504099,1.07892,-0.483171,1.25421,-3.61217,0.187687,1.06577,0.239856,0.899946
1422,457.682,2,22.3105,24.5848,13.0413,1.42302,0.0504163,1.07893,-0.483172,1.25413,-3.61239,0.187681,1.06573,0.239855,0.900034
1423,455.381,2,22.3105,24.5845,13.0403,1.42292,0.0504182,1.07895,-0.483169,1.256,-3.61302,0.187674,1.06585,0.239855,0.900108
1424,456.88,2,22.3103,24.5842,13.0394,1.42292,0.0504167,1.07898,-0.483156,1.25631,-3.61294,0.187665,1.06577,0.239859,0.90031
1425,464.028,2,22.3105,24.5845,13.0386,1.42292,0.0504212,1.07899,-0.483163,1.25488,-3.61351,0.187653,1.06573,0.239854,0.900517
1426,457.805,2,22.3107,24.5845,13.0373,1.42294,0.0504236,1.07907,-0.483174,1.25391,-3.61377,0.187651,1.06567,0.239819,0.900608
1427,463.686,2,22.3103,24.5842,13.0365,1.42312,0.0504195,1.07912,-0.483168,1.25346,-3.61413,0.187635,1.06568,0.239789,0.900787
1428,468.428,2,22.3108,24.5839,13.0352,1.42305,0.0504312,1.07915,-0.483183,1.25221,-3.6152,0.187625,1.06567,0.239767,0.900969
1429,452.91,2,22.3111,24.584,13.0366,1.423,0.050432,1.07925,-0.483195,1.25224,-3.61561,0.187626,1.06569,0.239745,0.901044
1430,466.553,2,22.3112,24.5851,13.0377,1.42294,0.0504376,1.07931,-0.483205,1.25221,-3.61585,0.187621,1.06597,0.239722,0.90115
1431,462.131,2,22.312,24.5855,13.038,1.42294,0.0504386,1.07928,-0.483235,1.25194,-3.61675,0.18762,1.0661,0.239719,0.901242
1432,454.188,2,22.3118,24.5853,13.0392,1.42292,0.0504373,1.07932,-0.483235,1.2523,-3.61693,0.187616,1.06624,0.23972,0.901175
1433,457.319,2,22.3113,24.5853,13.04,1.42285,0.0504424,1.07934,-0.48321,1.25279,-3.6169,0.187619,1.06634,0.239724,0.901066
