iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1265,466.921,2,20.5477,24.7224,12.5676,1.46376,0.0495379,-0.409237,-3.28335,0.223819,1.00953,0.255486,0.865464
1266,476.392,2,20.5475,24.722,12.5664,1.46379,0.0495434,-0.409236,-3.28336,0.223835,1.0095,0.255473,0.865694
1267,457.794,2,20.5472,24.7209,12.5669,1.46377,0.0495423,-0.409232,-3.28241,0.223824,1.00949,0.255448,0.865764
1268,462.227,2,20.5466,24.7201,12.5678,1.46381,0.0495408,-0.409207,-3.28241,0.223819,1.00956,0.255431,0.865768
1269,472.961,2,20.547,24.7189,12.5665,1.46377,0.0495478,-0.409231,-3.28195,0.223817,1.00966,0.255441,0.86586
1270,471.702,2,20.5471,24.7173,12.5661,1.46377,0.0495549,-0.409244,-3.28102,0.223829,1.0097,0.255417,0.865934
1271,453.7,2,20.547,24.7162,12.565,1.46362,0.0495575,-0.409238,-3.27989,0.22382,1.0097,0.255401,0.86592
1272,458.724,2,20.547,24.7147,12.5647,1.46359,0.0495587,-0.409244,-3.28014,0.22382,1.00971,0.255413,0.865773
1273,470.366,2,20.5466,24.7138,12.5661,1.46364,0.0495572,-0.409228,-3.2801,0.223828,1.00992,0.255445,0.865723
1274,467.274,2,20.5461,24.7132,12.5654,1.46372,0.049557,-0.409219,-3.27881,0.223817,1.01001,0.255435,0.865739
1275,465.763,2,20.5458,24.7125,12.5661,1.46378,0.0495589,-0.409212,-3.27827,0.223829,1.01006,0.255416,0.865656
1276,467.767,2,20.5453,24.712,12.5662,1.46388,0.0495594,-0.409188,-3.27813,0.22383,1.01009,0.255393,0.865707
1277,465.373,2,20.5454,24.7107,12.5672,1.46385,0.0495655,-0.409197,-3.27693,0.223827,1.01022,0.255346,0.865685
1278,465.775,2,20.5456,24.7096,12.5677,1.46374,0.0495695,-0.409207,-3.2761,0.223822,1.01062,0.255303,0.865714
1279,472.87,2,20.5452,24.709,12.5684,1.46379,0.0495741,-0.409187,-3.27536,0.223823,1.01094,0.255248,0.865727
1280,470.946,2,20.544,24.7086,12.5685,1.46379,0.049578,-0.409136,-3.27574,0.223817,1.0111,0.25524,0.865863
1281,467.313,2,20.5435,24.7079,12.5684,1.46388,0.0495724,-0.409102,-3.27617,0.223826,1.01122,0.255223,0.866006
1282,467.383,2,20.5433,24.7083,12.5694,1.46395,0.0495739,-0.409095,-3.27608,0.223835,1.01127,0.255207,0.865976
1283,461.08,2,20.5436,24.7089,12.5715,1.46401,0.0495685,-0.409113,-3.2766,0.223835,1.01141,0.2552,0.865913
1284,468.435,2,20.5439,24.7101,12.573,1.464,0.0495724,-0.409118,-3.27734,0.223837,1.01165,0.255191,0.86586
1285,465.736,2,20.5448,24.7107,12.5736,1.464,0.0495694,-0.409156,-3.27786,0.223846,1.01183,0.25522,0.865839
1286,468.27,2,20.545,24.711,12.5749,1.46385,0.0495775,-0.409165,-3.27819,0.223844,1.01179,0.255263,0.865941
1287,471.572,2,20.5454,24.7107,12.576,1.46393,0.0495727,-0.409184,-3.27857,0.223848,1.01191,0.255308,0.866034
1288,472.053,2,20.5447,24.7099,12.5766,1.46393,0.0495777,-0.409164,-3.27779,0.22384,1.01192,0.255341,0.866134
1289,457.244,2,20.5446,24.7093,12.5768,1.46397,0.0495701,-0.409153,-3.27752,0.223838,1.01183,0.255364,0.866175
1290,461.674,2,20.5448,24.7091,12.5772,1.46401,0.049568,-0.409153,-3.27652,0.223841,1.01182,0.255363,0.866197
1291,475.954,2,20.5453,24.7085,12.5779,1.46409,0.0495675,-0.409174,-3.27598,0.223841,1.01205,0.255375,0.86632
1292,470.159,2,20.5457,24.7075,12.5775,1.46412,0.0495703,-0.409188,-3.27529,0.223835,1.01207,0.255403,0.866359
1293,466.339,2,20.5447,24.7062,12.5781,1.46426,0.0495626,-0.40916,-3.27446,0.223833,1.012,0.255447,0.866384
1294,466.276,2,20.5447,24.7051,12.5802,1.46437,0.0495592,-0.409163,-3.2736,0.223824,1.01211,0.255426,0.866467
1295,455.844,2,20.5447,24.7047,12.5818,1.46437,0.0495573,-0.409163,-3.27322,0.223829,1.01216,0.25539,0.866432
1296,459.957,2,20.5437,24.7035,12.5839,1.4643,0.0495612,-0.409128,-3.27289,0.223826,1.01228,0.255362,0.866338
1297,451.919,2,20.5438,24.7027,12.5855,1.46421,0.0495583,-0.409134,-3.27274,0.223814,1.01243,0.255337,0.866319
1298,457.867,2,20.5439,24.7015,12.5853,1.46414,0.0495601,-0.409142,-3.27236,0.223805,1.01254,0.255298,0.86632
1299,460.673,2,20.5442,24.7001,12.5848,1.46427,0.0495493,-0.409154,-3.2728,0.2238,1.01273,0.255278,0.86631
1300,465.763,2,20.5444,24.6993,12.5858,1.4643,0.049554,-0.409175,-3.27275,0.22379,1.01285,0.255252,0.866224
1301,455.172,2,20.5435,24.6988,12.5867,1.4643,0.0495535,-0.409147,-3.27251,0.223768,1.01289,0.255211,0.866164
1302,456.404,2,20.5427,24.6991,12.5864,1.4643,0.0495546,-0.40911,-3.27291,0.223762,1.0128,0.255175,0.866177
1303,463.761,2,20.5424,24.6994,12.5853,1.46427,0.0495573,-0.409092,-3.27374,0.223756,1.01269,0.255154,0.866399
1304,459.182,2,20.5428,24.6998,12.5841,1.46432,0.0495538,-0.409112,-3.27367,0.223761,1.01267,0.25512,0.866437
1305,461.368,2,20.5419,24.6999,12.5822,1.46427,0.049556,-0.409076,-3.27368,0.223763,1.01266,0.255096,0.866514
1306,460.47,2,20.5431,24.6991,12.5819,1.46412,0.0495644,-0.40912,-3.27433,0.223766,1.01266,0.255061,0.866526
1307,468.016,2,20.5437,24.6988,12.5813,1.46418,0.0495671,-0.409138,-3.27457,0.223766,1.01266,0.255059,0.866514
1308,467.325,2,20.5434,24.6989,12.582,1.46427,0.049565,-0.409125,-3.27384,0.223759,1.01269,0.25507,0.866557
1309,469.512,2,20.5444,24.6993,12.5809,1.46439,0.0495704,-0.409167,-3.27337,0.223767,1.01249,0.255069,0.866484
1310,470.021,2,20.5443,24.6995,12.5802,1.46443,0.0495739,-0.409163,-3.27358,0.223761,1.01263,0.255045,0.866517
1311,464.402,2,20.5446,24.7002,12.5785,1.46449,0.0495729,-0.409178,-3.2736,0.223762,1.01272,0.255019,0.866553
1312,466.809,2,20.5444,24.6999,12.5776,1.46456,0.0495735,-0.409163,-3.27402,0.223769,1.01268,0.255011,0.866569
1313,467.703,2,20.5449,24.6993,12.5773,1.46456,0.0495772,-0.409188,-3.27421,0.223766,1.01275,0.255018,0.866577
1314,459.853,2,20.5449,24.6992,12.5777,1.46456,0.0495746,-0.409195,-3.27386,0.223762,1.01284,0.255027,0.866485
1315,463.947,2,20.5455,24.6989,12.5777,1.46452,0.0495799,-0.409206,-3.27354,0.223766,1.0128,0.255037,0.866414
1316,463.709,2,20.5452,24.6991,12.5779,1.46464,0.0495766,-0.409181,-3.27257,0.223772,1.01269,0.255039,0.866443
1317,465.131,2,20.5449,24.6991,12.5767,1.46474,0.0495785,-0.409155,-3.27125,0.223771,1.0125,0.255026,0.866474
1318,461.754,2,20.5449,24.6991,12.5758,1.46462,0.0495813,-0.40915,-3.27122,0.223786,1.01257,0.255024,0.866498
1319,470.463,2,20.5448,24.6991,12.5744,1.46466,0.0495844,-0.409146,-3.27122,0.223794,1.01257,0.255029,0.866527
1320,468.181,2,20.5453,24.699,12.5727,1.46466,0.0495855,-0.409155,-3.27064,0.223811,1.01263,0.255032,0.866586
1321,472.077,2,20.5459,24.6994,12.5712,1.46477,0.04958,-0.409181,-3.26959,0.22382,1.01281,0.255044,0.866682
1322,459.054,2,20.5457,24.6997,12.5703,1.46477,0.0495809,-0.409169,-3.2695,0.22382,1.01287,0.255019,0.866621
1323,465.164,2,20.5459,24.6993,12.5694,1.46484,0.0495801,-0.409172,-3.26956,0.22382,1.01294,0.255012,0.866601
1324,468.915,2,20.5456,24.6984,12.5694,1.46486,0.0495855,-0.409169,-3.26988,0.223809,1.01298,0.25503,0.866488
1325,466.238,2,20.5464,24.6971,12.5682,1.4649,0.049588,-0.409207,-3.27002,0.223804,1.01295,0.255043,0.86646
1326,466.321,2,20.5473,24.6961,12.5674,1.4649,0.0495893,-0.409243,-3.27139,0.223814,1.01292,0.255046,0.866539
1327,464.592,2,20.5469,24.6953,12.5667,1.46483,0.0495946,-0.40923,-3.27274,0.223825,1.01293,0.255048,0.866477
1328,469.054,2,20.5471,24.694,12.5664,1.46495,0.0495951,-0.409233,-3.27425,0.223845,1.01287,0.255025,0.866475
1329,458.216,2,20.5468,24.693,12.5689,1.46487,0.0496034,-0.409218,-3.27389,0.223841,1.01275,0.254953,0.866518
1330,467.681,2,20.546,24.6925,12.5691,1.4649,0.0496073,-0.409192,-3.27311,0.223836,1.01282,0.254912,0.866583
1331,458.626,2,20.5456,24.6925,12.5685,1.46487,0.049606,-0.409171,-3.27283,0.223832,1.01293,0.254899,0.866558
1332,450.466,2,20.5452,24.6924,12.5691,1.46478,0.049608,-0.409152,-3.27257,0.223825,1.0129,0.254867,0.866453
1333,457.721,2,20.5453,24.692,12.5694,1.46469,0.0496126,-0.409164,-3.27337,0.223817,1.01286,0.25485,0.866412
1334,464.02,2,20.545,24.6916,12.5701,1.46478,0.0496131,-0.409147,-3.27332,0.223826,1.01294,0.25481,0.866317
1335,467.739,2,20.5448,24.6914,12.5682,1.46491,0.049611,-0.409139,-3.27259,0.223823,1.01297,0.254803,0.86631
1336,465.434,2,20.5454,24.6911,12.5666,1.46501,0.0496108,-0.409157,-3.27202,0.223816,1.01299,0.254786,0.866314
1337,467.408,2,20.546,24.6909,12.5669,1.46513,0.0496101,-0.409186,-3.27109,0.223815,1.01297,0.254791,0.866271
1338,471.767,2,20.5458,24.6898,12.5667,1.46527,0.04961,-0.409179,-3.26957,0.223818,1.01303,0.254797,0.866214
1339,474.296,2,20.5456,24.689,12.5696,1.46535,0.0496101,-0.409177,-3.2689,0.223811,1.01325,0.254828,0.866189
1340,463.431,2,20.5447,24.6887,12.5702,1.46535,0.0496099,-0.409141,-3.26865,0.223809,1.01318,0.254823,0.866309
1341,466.241,2,20.5448,24.6887,12.5716,1.4655,0.0496042,-0.409139,-3.26714,0.223803,1.0132,0.25484,0.866311
1342,467.725,2,20.5456,24.6888,12.5706,1.4655,0.0496045,-0.409173,-3.26642,0.223805,1.01328,0.254865,0.866368
1343,466.159,2,20.5457,24.689,12.569,1.4655,0.0496069,-0.40918,-3.26481,0.223796,1.01322,0.254891,0.866428
1344,466.481,2,20.5449,24.6893,12.5694,1.46549,0.0496106,-0.409152,-3.26355,0.223785,1.01316,0.254914,0.86645
1345,461.937,2,20.545,24.6888,12.5691,1.46549,0.0496076,-0.409152,-3.26321,0.223783,1.01313,0.254935,0.866541
1346,466.43,2,20.5448,24.6878,12.5689,1.46537,0.0496175,-0.409133,-3.26296,0.223778,1.01309,0.254926,0.866627
1347,468.385,2,20.5449,24.6867,12.57,1.46537,0.0496215,-0.409134,-3.26195,0.223774,1.01314,0.254918,0.86669
1348,459.002,2,20.5449,24.6854,12.5701,1.46541,0.0496146,-0.409138,-3.26175,0.22376,1.01312,0.254946,0.86675
1349,459.371,2,20.5452,24.6842,12.5711,1.46543,0.0496106,-0.409146,-3.26214,0.223763,1.01305,0.254961,0.866758
1350,463.792,2,20.5447,24.6825,12.5713,1.4654,0.049611,-0.409129,-3.26166,0.223754,1.01311,0.255001,0.866724
1351,465.791,2,20.5449,24.6809,12.5704,1.4654,0.049615,-0.409138,-3.26194,0.223755,1.01306,0.255022,0.866634
1352,452.818,2,20.545,24.6796,12.5709,1.46544,0.0496079,-0.409147,-3.26213,0.223748,1.01303,0.255003,0.866619
1353,459.778,2,20.5447,24.6788,12.5721,1.46532,0.0496117,-0.409134,-3.26255,0.223752,1.01305,0.254988,0.866646
1354,460.711,2,20.5447,24.6777,12.5726,1.4652,0.0496129,-0.409139,-3.262,0.223748,1.01328,0.254988,0.866616
1355,464.315,2,20.5451,24.6776,12.5734,1.4652,0.0496134,-0.409149,-3.26136,0.223755,1.01342,0.254983,0.866581
1356,461.385,2,20.5452,24.6775,12.5743,1.46511,0.0496166,-0.409148,-3.26048,0.22375,1.01362,0.254992,0.866447
1357,471.029,2,20.5457,24.6781,12.5743,1.46502,0.0496264,-0.409154,-3.26097,0.223762,1.01386,0.25498,0.86635
1358,458.336,2,20.546,24.6784,12.5741,1.46502,0.0496247,-0.409168,-3.26109,0.223768,1.01392,0.254965,0.866311
1359,451.293,2,20.5462,24.6786,12.5732,1.46488,0.0496223,-0.409172,-3.26116,0.223777,1.01387,0.254969,0.866318
1360,451.748,2,20.5462,24.6787,12.5725,1.4648,0.0496192,-0.409174,-3.26086,0.223768,1.01396,0.254955,0.86627
1361,460.179,2,20.5459,24.6788,12.5711,1.4648,0.049619,-0.409155,-3.26166,0.223769,1.01394,0.25496,0.866247
1362,462.782,2,20.5456,24.6787,12.5696,1.46471,0.049626,-0.409145,-3.26306,0.223764,1.0138,0.25495,0.866349
1363,464.521,2,20.5457,24.6794,12.5685,1.4646,0.04963,-0.409145,-3.26465,0.223763,1.01385,0.254951,0.866447
1364,454.548,2,20.5462,24.6795,12.5681,1.4646,0.0496271,-0.409164,-3.26464,0.223764,1.01385,0.254933,0.866412
1365,462.423,2,20.5461,24.6788,12.5687,1.46469,0.0496249,-0.409158,-3.26432,0.223766,1.01376,0.25492,0.866449
1366,462.074,2,20.5463,24.6778,12.5697,1.46482,0.0496225,-0.409168,-3.26395,0.223766,1.01371,0.254887,0.866401
1367,460.139,2,20.5466,24.6767,12.5718,1.46482,0.0496235,-0.409179,-3.2641,0.22376,1.01365,0.254851,0.866495
1368,456.89,2,20.5464,24.6763,12.5733,1.46477,0.0496237,-0.409175,-3.26464,0.223763,1.01363,0.254832,0.866496
1369,466.998,2,20.5463,24.6755,12.5757,1.46477,0.0496198,-0.409174,-3.26576,0.223755,1.0138,0.254853,0.866654
1370,466.032,2,20.5467,24.6741,12.5779,1.46476,0.0496245,-0.409196,-3.26597,0.22375,1.01383,0.254851,0.866585
1371,461.419,2,20.5478,24.6737,12.5797,1.46489,0.0496183,-0.409241,-3.26684,0.223765,1.0138,0.254845,0.866527
1372,457.945,2,20.5473,24.6731,12.5795,1.46489,0.0496205,-0.409222,-3.26716,0.223763,1.01375,0.254812,0.866433
1373,463.763,2,20.5475,24.6735,12.5794,1.4651,0.0496123,-0.409234,-3.26839,0.223765,1.01379,0.254777,0.866372
1374,465.985,2,20.5474,24.6745,12.5782,1.46519,0.0496075,-0.409231,-3.26915,0.223762,1.01394,0.254772,0.866407
1375,461.674,2,20.5479,24.6752,12.5776,1.46514,0.0496067,-0.409238,-3.2705,0.223765,1.01408,0.254749,0.8665
1376,462.89,2,20.5475,24.6755,12.58,1.4651,0.0496098,-0.40922,-3.27045,0.223771,1.0141,0.254749,0.866444
1377,460.829,2,20.5468,24.6759,12.5818,1.46517,0.0496044,-0.409193,-3.27053,0.223776,1.01406,0.254764,0.866422
1378,464.143,2,20.5471,24.6761,12.5817,1.46514,0.0496061,-0.409203,-3.27061,0.223783,1.01405,0.254781,0.866421
1379,468.479,2,20.5476,24.6757,12.5815,1.46518,0.0496034,-0.409229,-3.27055,0.223779,1.01425,0.254799,0.866427
1380,469.279,2,20.5479,24.6753,12.5817,1.46518,0.0496067,-0.409235,-3.27044,0.223781,1.01435,0.254806,0.866435
1381,461.536,2,20.5484,24.6754,12.5813,1.46514,0.0496069,-0.40925,-3.27012,0.223788,1.01435,0.254839,0.866354
1382,461.705,2,20.5485,24.6753,12.5807,1.46514,0.0496039,-0.409255,-3.26956,0.223797,1.01452,0.254834,0.86633
1383,454.081,2,20.5485,24.6754,12.5801,1.46507,0.0495991,-0.409254,-3.26925,0.223804,1.01455,0.254848,0.866317
1384,460.715,2,20.5491,24.6752,12.5796,1.46507,0.0495962,-0.409268,-3.26964,0.223821,1.01451,0.254861,0.86631
1385,451.588,2,20.5491,24.6745,12.5794,1.4651,0.0495832,-0.409262,-3.26946,0.223837,1.01455,0.254845,0.866332
1386,457.461,2,20.5489,24.6741,12.5799,1.4651,0.049581,-0.409249,-3.2697,0.223848,1.0145,0.254815,0.866385
1387,460.755,2,20.5486,24.6738,12.5797,1.46515,0.0495769,-0.409236,-3.26992,0.223856,1.01449,0.254807,0.866402
1388,465.995,2,20.5479,24.6738,12.5797,1.46533,0.0495681,-0.409204,-3.27073,0.223864,1.01454,0.254808,0.866373
1389,463.095,2,20.548,24.6741,12.5794,1.46549,0.0495586,-0.409197,-3.27097,0.223879,1.01464,0.254805,0.866284
1390,452.415,2,20.5483,24.675,12.5783,1.46553,0.0495501,-0.409205,-3.27069,0.223884,1.01454,0.254794,0.866305
1391,462.262,2,20.5483,24.6754,12.5777,1.46553,0.0495534,-0.4092,-3.27008,0.223889,1.01445,0.254784,0.866272
1392,463.546,2,20.5478,24.6752,12.5765,1.46548,0.0495566,-0.409175,-3.27014,0.223903,1.01445,0.254757,0.866307
1393,451.931,2,20.5475,24.6753,12.5749,1.46552,0.0495493,-0.409156,-3.26981,0.223914,1.0144,0.254739,0.866249
1394,457.597,2,20.5476,24.6752,12.574,1.46547,0.04955,-0.409162,-3.26966,0.223925,1.01445,0.254692,0.86625
1395,458.494,2,20.5471,24.6749,12.5722,1.4654,0.0495506,-0.409138,-3.26977,0.223938,1.01446,0.254667,0.866277
1396,459.407,2,20.547,24.6746,12.5718,1.4654,0.049549,-0.409135,-3.27051,0.223956,1.01442,0.254662,0.866242
1397,463.124,2,20.5469,24.675,12.573,1.4654,0.0495508,-0.409132,-3.27197,0.223961,1.01439,0.254658,0.866249
1398,463.579,2,20.5464,24.6753,12.5733,1.46535,0.0495543,-0.409122,-3.27324,0.22396,1.01437,0.254661,0.86629
1399,455.402,2,20.5465,24.6752,12.5747,1.46529,0.049553,-0.409122,-3.27401,0.22396,1.01442,0.254651,0.866244
1400,454.591,2,20.5472,24.675,12.5761,1.46518,0.0495539,-0.40915,-3.27449,0.223953,1.01464,0.254615,0.866181
1401,451.911,2,20.5474,24.6744,12.5775,1.46499,0.0495569,-0.409166,-3.2752,0.223945,1.01471,0.254599,0.866139
1402,454.717,2,20.5474,24.674,12.5784,1.46499,0.049554,-0.409167,-3.2757,0.223939,1.01467,0.254598,0.866102
1403,454.599,2,20.548,24.674,12.5792,1.46501,0.0495462,-0.409195,-3.27577,0.223928,1.01477,0.254606,0.866053
1404,459.127,2,20.5482,24.6747,12.5789,1.46501,0.0495444,-0.409208,-3.27579,0.223928,1.01475,0.254613,0.866017
1405,457.836,2,20.5481,24.6751,12.5769,1.46501,0.0495437,-0.409202,-3.27506,0.223926,1.01466,0.254601,0.866035
1406,460.124,2,20.5475,24.6752,12.5764,1.46507,0.049543,-0.409178,-3.27476,0.223919,1.01457,0.254593,0.866006
1407,469.638,2,20.5485,24.6757,12.5756,1.46524,0.0495397,-0.409209,-3.2747,0.223922,1.01449,0.254612,0.865995
1408,456.773,2,20.5484,24.6763,12.5748,1.4651,0.049541,-0.409205,-3.275,0.223934,1.01439,0.254633,0.866042
1409,468.043,2,20.5491,24.6772,12.5735,1.46516,0.0495388,-0.409233,-3.27578,0.22394,1.01428,0.254691,0.866069
1410,467.864,2,20.5492,24.6778,12.5738,1.46517,0.049543,-0.409233,-3.27651,0.223943,1.01411,0.254753,0.865998
1411,462.372,2,20.5486,24.6786,12.5724,1.46517,0.0495422,-0.409198,-3.27705,0.223937,1.01402,0.254823,0.865936
1412,459.844,2,20.5482,24.6788,12.5713,1.46517,0.0495431,-0.409184,-3.27745,0.223942,1.01385,0.254866,0.865813
1413,462.398,2,20.5479,24.6783,12.5699,1.46514,0.0495447,-0.409173,-3.27799,0.223955,1.01383,0.254891,0.865681
1414,453.731,2,20.5474,24.678,12.5708,1.46514,0.0495397,-0.409158,-3.27852,0.223963,1.01384,0.254899,0.865581
1415,462.506,2,20.5482,24.6782,12.5696,1.46519,0.0495372,-0.409197,-3.27893,0.223966,1.01382,0.25491,0.865545
1416,464.643,2,20.5484,24.6786,12.5679,1.46513,0.0495425,-0.409214,-3.2795,0.223969,1.01391,0.2549,0.865468
1417,468.402,2,20.5486,24.6787,12.5675,1.46512,0.0495478,-0.409232,-3.28044,0.223965,1.01395,0.254888,0.865471
1418,463.943,2,20.5491,24.679,12.5672,1.46525,0.0495423,-0.40925,-3.28034,0.223956,1.01385,0.254886,0.865587
1419,456.024,2,20.5495,24.6789,12.5677,1.4654,0.0495334,-0.40926,-3.28027,0.223951,1.01366,0.254871,0.865637
1420,462.553,2,20.5495,24.6792,12.5666,1.4654,0.0495326,-0.409255,-3.28068,0.223948,1.01362,0.254889,0.865674
1421,470.09,2,20.5493,24.6791,12.5665,1.46544,0.0495328,-0.409248,-3.2825,0.223947,1.01365,0.254898,0.865772
1422,462.422,2,20.5488,24.6792,12.5655,1.46549,0.0495282,-0.409227,-3.28376,0.223951,1.01371,0.254878,0.865868
1423,465.524,2,20.5484,24.6787,12.5647,1.46546,0.0495305,-0.409212,-3.28416,0.223946,1.01378,0.25488,0.865899
1424,463.044,2,20.5481,24.6777,12.5645,1.46551,0.0495274,-0.409197,-3.28385,0.223944,1.01384,0.254863,0.865951
1425,462.109,2,20.5481,24.6772,12.5649,1.46554,0.0495232,-0.409199,-3.28334,0.223938,1.01387,0.254855,0.86609
1426,467.208,2,20.5479,24.6765,12.5658,1.46559,0.0495261,-0.4092,-3.28358,0.223938,1.01373,0.25483,0.866226
1427,465.21,2,20.5478,24.6758,12.5653,1.46567,0.0495271,-0.4092,-3.28429,0.223923,1.01362,0.254835,0.86626
1428,460.169,2,20.5483,24.6749,12.5643,1.46557,0.0495311,-0.409226,-3.28535,0.223914,1.01358,0.254839,0.866301
1429,466.736,2,20.5484,24.6741,12.5647,1.46553,0.0495341,-0.409236,-3.28596,0.223914,1.01358,0.254866,0.866295
1430,475.023,2,20.5483,24.6748,12.5654,1.46549,0.0495399,-0.409232,-3.28587,0.223913,1.01372,0.254873,0.866411
1431,466.093,2,20.5481,24.6749,12.5659,1.46542,0.0495414,-0.409226,-3.28669,0.223911,1.0138,0.254876,0.866564
1432,466.084,2,20.5482,24.6751,12.565,1.46545,0.04954,-0.409237,-3.28789,0.223905,1.01377,0.254904,0.866637
1433,458.987,2,20.5479,24.6751,12.5637,1.46538,0.0495402,-0.409221,-3.28872,0.22392,1.01374,0.254908,0.866627
1434,461.847,2,20.5485,24.6752,12.563,1.46539,0.0495432,-0.409248,-3.28932,0.223922,1.01369,0.254904,0.866542
1435,479.155,2,20.5489,24.6755,12.5622,1.4655,0.0495451,-0.409261,-3.28887,0.223929,1.0139,0.254918,0.866476
1436,468.626,2,20.5494,24.6764,12.5604,1.46553,0.0495455,-0.409282,-3.28897,0.223929,1.014,0.254919,0.866526
1437,461.305,2,20.5494,24.6767,12.5591,1.46546,0.049547,-0.409283,-3.28888,0.223929,1.01403,0.254916,0.866571
1438,466.13,2,20.5494,24.6764,12.559,1.46541,0.0495511,-0.409275,-3.28868,0.223933,1.01409,0.254911,0.866574
1439,472.41,2,20.5489,24.6761,12.5597,1.4654,0.0495582,-0.409257,-3.28889,0.223931,1.01404,0.254935,0.866574
1440,466.497,2,20.549,24.6761,12.5587,1.4654,0.0495577,-0.409257,-3.28862,0.22393,1.01405,0.254957,0.866652
1441,475.787,2,20.5493,24.6758,12.5575,1.46549,0.0495554,-0.409274,-3.28811,0.223927,1.01426,0.254988,0.866708
1442,462.368,2,20.5494,24.6758,12.5583,1.4656,0.0495439,-0.409276,-3.28771,0.223923,1.01437,0.254994,0.866781
