iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V1_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1226,447.042,1,22.293,22.7471,14.619,1.48103,0.0458774,1.07199,-0.476088,3.47924,-0.740528,-1.31394,0.181277,0.989475,0.291329,0.660016
1227,441.764,1,22.2666,22.9045,15.2617,1.43319,0.0476611,1.15145,-0.475796,3.3075,-0.620892,-1.74315,0.18019,1.01825,0.260777,0.649325
1228,440.542,1,23.1324,22.6933,14.9348,1.40179,0.0443682,1.09478,-0.512925,2.48805,-0.477984,-2.30578,0.182292,1.10849,0.265196,0.695839
1229,449.335,1,22.8178,22.7741,14.4595,1.45661,0.0464113,1.10548,-0.503932,2.0445,-0.500454,-2.75026,0.185243,1.03873,0.295996,0.681334
1230,454.55,1,22.4941,23.5213,13.8911,1.55969,0.042438,1.12147,-0.488936,1.46445,-0.386659,-2.81779,0.197552,1.10161,0.303306,0.644726
1231,453.883,1,22.28,23.9056,12.6981,1.55963,0.0405438,1.07579,-0.482885,1.27457,-0.394849,-2.74616,0.190418,1.11909,0.289097,0.743434
1232,454.105,1,23.0571,23.993,12.5659,1.52006,0.0452778,0.997429,-0.502728,2.26318,-0.490787,-2.83023,0.189572,1.04453,0.295225,0.70559
1233,456.525,1,22.4057,24.4979,12.7284,1.60936,0.0406114,1.16367,-0.486106,1.93763,-0.438107,-3.18341,0.188756,1.00175,0.30715,0.749389
1234,455.847,1,21.9773,24.2633,12.7168,1.56019,0.0448992,1.05747,-0.46866,1.92027,-0.416654,-2.51393,0.198314,1,0.268496,0.74411
1235,444.334,1,22.1247,24.3202,13.3289,1.43624,0.0458558,0.965975,-0.472134,1.42442,-0.227786,-2.36397,0.189082,0.992475,0.275345,0.693197
1236,440.707,1,22.7022,24.6136,13.1964,1.46103,0.041966,1.0474,-0.495128,0.224751,-0.0483087,-2.46359,0.184532,0.964364,0.267429,0.756475
1237,444.732,1,22.8361,24.9546,14.0432,1.42263,0.0467776,1.13082,-0.505394,0.0871691,-0.0925236,-3.00213,0.180484,0.997905,0.249977,0.798333
1238,448.419,1,22.6716,25.533,13.5359,1.42269,0.0482846,1.08074,-0.499686,0.315993,-0.163113,-3.45583,0.186218,1.03227,0.235595,0.809924
1239,447.87,1,22.1811,24.971,13.2061,1.42269,0.0476873,1.04045,-0.482827,0.208505,-0.0869508,-3.77555,0.189603,1.02401,0.238397,0.811165
1240,445.975,1,21.8193,25.1733,12.9351,1.46758,0.0451316,1.0563,-0.454256,0.422332,-0.0147791,-4.01948,0.185646,0.958273,0.256446,0.80659
1241,444.692,1,21.7064,24.3023,13.0095,1.50221,0.0426787,1.04784,-0.459918,-0.0773455,0.302622,-3.62672,0.184747,1.01694,0.241077,0.782321
1242,440.274,1,21.991,24.1691,13.7819,1.4272,0.0415065,1.11647,-0.471256,-0.333159,0.310174,-3.35851,0.195872,0.998634,0.243182,0.826334
1243,446.701,1,22.0592,24.6598,12.1755,1.45422,0.0466191,1.0986,-0.477933,-0.729737,0.195502,-4.07711,0.185702,0.968194,0.236569,0.827666
1244,462.324,1,22.1327,25.1512,13.072,1.5058,0.049623,1.08118,-0.476266,0.084197,0.12873,-3.73795,0.192322,1.06402,0.25364,0.882215
1245,466.894,1,22.2326,25.0234,12.6889,1.42082,0.0568283,1.01593,-0.485691,-0.915484,0.160612,-3.88558,0.191942,1.12526,0.230033,0.932903
1246,459.812,1,21.8924,24.33,13.3879,1.33413,0.0656409,1.0765,-0.453932,-0.232668,0.235238,-4.1236,0.179732,1.02807,0.229469,0.746912
1247,468.285,1,22.4914,24.7348,13.1642,1.49614,0.0612104,1.04032,-0.489487,0.895822,0.198978,-4.41483,0.187434,1.02505,0.241519,0.735147
1248,460.671,1,22.191,24.5016,12.1934,1.45635,0.0591598,1.03589,-0.485885,0.966425,0.178542,-3.70267,0.179498,1.00823,0.234009,0.733585
1249,445.316,1,22.2917,24.581,11.9855,1.44459,0.0515404,1.10596,-0.481331,-0.601532,0.290624,-2.7256,0.182242,0.806509,0.249941,0.758529
1250,437.091,1,22.2717,24.5927,11.3632,1.45234,0.046861,1.13453,-0.482963,0.555234,0.16938,-3.70736,0.178076,0.784199,0.248545,0.740663
1251,445.419,1,22.2606,24.4344,11.6978,1.45237,0.0486875,1.11042,-0.488074,0.563261,0.220208,-3.89129,0.185668,0.887073,0.249839,0.758466
1252,452.732,1,21.7511,24.9429,12.2724,1.50833,0.0468776,1.0397,-0.46995,0.235305,0.200637,-3.88118,0.182181,0.878416,0.28283,0.818086
1253,455.208,1,21.7003,25.1929,12.3752,1.4588,0.0514142,1.149,-0.458896,0.277978,0.256716,-3.97018,0.178867,0.834175,0.281772,0.89248
1254,464.438,1,21.5474,24.9856,12.5062,1.50575,0.053599,1.07368,-0.45564,1.19932,0.267127,-3.94945,0.193516,0.831447,0.289516,0.872311
1255,459.546,1,21.9487,25.0773,11.7206,1.54944,0.0500293,1.078,-0.473351,-0.196961,0.378123,-4.10929,0.185222,0.858675,0.268855,0.852067
1256,450.894,1,21.7705,25.4075,12.4611,1.47731,0.0461365,1.07558,-0.469618,-0.527964,0.136707,-4.26388,0.189533,0.972601,0.265452,0.796555
1257,451.875,1,22.2634,25.3812,12.2471,1.41883,0.0497297,1.13984,-0.477077,-0.803216,0.322689,-4.0597,0.188943,1.04788,0.26583,0.764033
1258,454.466,1,22.1945,24.73,11.9086,1.44909,0.0514683,1.10158,-0.466213,0.636084,0.229191,-4.25273,0.190357,1.03153,0.270483,0.71089
1259,458.945,1,22.1833,23.9279,13.0486,1.39408,0.0578705,1.16748,-0.47081,2.13468,0.173132,-3.53168,0.189497,0.967256,0.295768,0.679804
1260,464.271,1,22.4186,24.4473,12.7024,1.3596,0.0618844,1.17473,-0.479277,1.72037,0.186764,-3.56331,0.193205,0.968778,0.313183,0.686874
1261,457.173,1,21.616,23.3342,14.2597,1.23805,0.065178,0.991753,-0.44803,0.326189,-0.0147802,-3.26338,0.186918,0.944037,0.280254,0.730724
1262,455.896,1,21.7721,23.1786,13.6005,1.33565,0.0617559,1.06815,-0.457451,0.601017,0.0113306,-3.01837,0.181269,0.918388,0.247838,0.779053
1263,458.553,1,22.9472,24.0467,13.5398,1.43534,0.0557715,1.11595,-0.506371,1.79656,-0.147279,-3.53944,0.180169,0.951837,0.237858,0.894591
1264,454.018,1,22.1363,24.4388,11.7932,1.43249,0.0513293,1.018,-0.468432,1.68602,0.0473954,-3.28911,0.186149,0.930534,0.240547,0.935809
1265,458.357,1,22.5237,24.972,10.7935,1.57577,0.0446663,1.12587,-0.48814,2.13402,-0.146727,-3.35269,0.185985,0.949426,0.245577,0.971336
1266,465.32,1,22.2937,24.6674,10.6662,1.57581,0.0466576,1.10535,-0.478703,1.80478,0.129821,-4.22739,0.195951,1.03099,0.26316,0.921276
1267,457.106,1,22.0242,24.7041,10.6387,1.41787,0.0507468,1.04396,-0.47204,1.70209,0.113999,-4.49361,0.186857,1.04514,0.246562,0.930343
1268,457.192,1,22.0516,24.9625,10.6859,1.4037,0.0536831,1.09262,-0.472071,0.761436,0.291456,-5.18212,0.182004,1.08777,0.241512,0.851669
1269,455.427,1,21.647,24.4459,10.7124,1.47424,0.0486975,1.04759,-0.458972,0.770485,0.130779,-4.34,0.18748,1.06779,0.227116,0.892292
1270,468.798,1,22.0461,23.8872,11.4011,1.5866,0.0491833,1.04277,-0.476462,1.59303,0.13167,-3.2639,0.195889,1.12276,0.236059,0.906066
1271,454.52,1,22.8632,24.3559,11.5866,1.56823,0.0448809,1.07903,-0.503874,1.77227,0.118786,-3.65744,0.184066,1.12612,0.226202,0.803976
1272,455.261,1,22.2084,24.309,11.7926,1.56826,0.0468564,1.11854,-0.487347,2.70678,0.120008,-4.0932,0.176443,1.14305,0.218049,0.804069
1273,465.508,1,21.7181,24.655,12.5959,1.51978,0.0523558,1.08384,-0.463537,3.20646,0.242067,-4.1455,0.185662,1.19676,0.24199,0.80833
1274,468.903,1,22.0485,24.5019,11.9412,1.46643,0.0555074,1.16455,-0.482056,1.95739,0.072852,-3.73988,0.189137,1.23313,0.227099,0.872995
1275,469.057,1,22.9225,24.5443,13.3044,1.58833,0.0518297,1.17403,-0.506143,1.72975,-0.135199,-3.84033,0.191054,1.11884,0.226522,0.878036
1276,460.88,1,22.6178,24.7278,12.3005,1.42293,0.0584842,1.10526,-0.491897,1.29552,-0.198139,-3.00331,0.176387,1.1599,0.205794,0.860714
1277,473.226,1,22.5179,23.7431,12.9973,1.4553,0.0603611,1.14331,-0.493435,2.1413,-0.263047,-2.63262,0.188812,1.24964,0.202484,0.949021
1278,465.333,1,22.6224,24.2828,12.1863,1.3752,0.05928,1.00793,-0.493157,1.90514,-0.361371,-2.60141,0.194417,1.3212,0.181636,0.955688
1279,466.3,1,21.7035,24.5035,12.5792,1.40954,0.0593606,1.07917,-0.467059,0.70042,-0.127078,-3.17204,0.183253,1.25241,0.174323,1.03415
1280,473.513,1,21.0056,24.8087,12.2636,1.36933,0.0654236,1.04708,-0.440628,1.42722,-0.0802315,-4.43505,0.180789,1.18293,0.187644,1.0779
1281,468.089,1,21.5644,24.4952,13.0527,1.43051,0.0579889,1.07065,-0.457823,0.60348,0.127004,-3.86377,0.189219,1.21074,0.189653,1.02514
1282,461.543,1,21.7207,24.803,13.7984,1.37063,0.0604126,1.13641,-0.459763,1.15616,-0.115798,-3.40392,0.186909,1.09527,0.189071,0.964912
1283,460.153,1,22.6463,24.5554,15.0361,1.32015,0.0624316,1.08998,-0.498228,2.19968,-0.243903,-4.05498,0.185885,1.09473,0.199157,0.908002
1284,459.829,1,22.4906,25.1392,15.2932,1.32018,0.0634215,1.0426,-0.488844,3.45688,-0.22298,-3.83845,0.19132,1.11264,0.196993,0.837259
1285,463.565,1,22.9726,24.4697,15.4711,1.38819,0.0589184,1.11725,-0.507072,2.5114,-0.360517,-3.39798,0.19327,1.20332,0.210717,0.848405
1286,455.282,1,22.3136,24.3001,15.5546,1.33924,0.057341,1.11922,-0.480343,2.29456,-0.442709,-3.51987,0.188637,1.1323,0.207557,0.873414
1287,459.2,1,23.098,23.3551,14.3585,1.4244,0.0511093,1.11711,-0.50988,2.26778,-0.372209,-3.53936,0.18625,1.27808,0.219982,0.908167
1288,464.745,1,22.1149,23.053,14.7603,1.47479,0.0540583,1.02428,-0.47609,2.71738,-0.403537,-3.24366,0.183997,1.19353,0.211559,0.938302
1289,453.752,1,21.7944,22.8958,14.5104,1.43823,0.0452943,0.99582,-0.464941,1.99716,-0.412781,-3.40647,0.185889,1.20527,0.219946,1.01803
1290,457.424,1,22.0502,22.9217,13.7729,1.50208,0.0466619,1.02368,-0.473865,2.12897,-0.543855,-2.27081,0.180754,1.24867,0.203062,0.987417
1291,470.935,1,22.499,22.3089,13.6252,1.53912,0.0495674,1.02907,-0.492083,2.8355,-0.742452,-2.21872,0.183221,1.36991,0.206427,1.08673
1292,460.474,1,22.6055,22.4365,13.6412,1.50426,0.0465803,0.980284,-0.495421,2.41228,-0.749024,-1.83314,0.18947,1.33399,0.199664,0.988521
1293,458.527,1,21.8266,22.3181,14.9188,1.60211,0.0441753,1.01063,-0.476373,2.43694,-0.620743,-2.58079,0.185859,1.20156,0.197017,0.912849
1294,454.849,1,21.9574,22.3185,14.8847,1.5717,0.0442745,1.01064,-0.470299,2.30072,-0.893011,-2.54316,0.1827,1.13287,0.197166,0.949335
1295,447.527,1,22.2776,22.7166,13.9012,1.44186,0.0480041,1.0533,-0.485055,2.82675,-0.78532,-2.31247,0.191776,1.07886,0.190144,0.89595
1296,447.133,1,21.4885,22.5419,13.39,1.44191,0.0490313,1.02829,-0.457378,2.8759,-0.53089,-1.9466,0.184845,1.10324,0.181239,0.905089
1297,438.778,1,21.5853,23.0616,14.1202,1.38468,0.0500541,0.978004,-0.453049,2.2506,-0.805455,-2.30903,0.186609,1.05828,0.166515,0.857727
1298,446.552,1,21.7854,22.7095,13.4411,1.41342,0.052805,0.969654,-0.465725,3.27223,-0.606887,-2.18876,0.176429,1.0851,0.168581,0.905535
1299,444.683,1,22.3688,22.3592,14.0938,1.3827,0.0522913,1.03856,-0.490583,2.7017,-0.619376,-2.79604,0.179475,1.08352,0.179478,0.868126
1300,447.993,1,22.6119,22.9633,14.3253,1.39524,0.0520097,1.03684,-0.501982,2.14961,-0.405584,-2.60537,0.188034,1.11291,0.190973,0.833205
1301,443.992,1,21.475,22.7712,13.932,1.46303,0.0482831,1.04033,-0.449476,2.17352,-0.408959,-2.29777,0.176573,1.10751,0.174822,0.866319
1302,443.156,1,21.9704,22.8381,13.1016,1.46293,0.0456471,1.04632,-0.461667,1.98553,-0.496384,-2.67544,0.185531,1.04657,0.187454,0.903279
1303,444.29,1,22.1666,23.1945,12.8098,1.42584,0.0486458,0.976211,-0.470818,2.63831,-0.143919,-2.46092,0.185361,1.07095,0.18352,0.887234
1304,446.688,1,22.9079,23.595,12.0209,1.51999,0.0484227,1.03575,-0.503098,2.44979,-0.302526,-2.25475,0.190015,0.993199,0.175272,0.841043
1305,447.302,1,21.9706,23.209,12.1327,1.37881,0.0561503,1.09188,-0.4629,1.51178,-0.356361,-2.80318,0.190329,0.992167,0.167611,0.886417
1306,451.04,1,23.0041,23.0994,12.7245,1.37885,0.0573262,1.07153,-0.511379,1.64418,-0.222324,-3.10241,0.191414,0.977501,0.166939,0.948321
1307,452.089,1,22.5556,23.1331,13.5648,1.3791,0.0557279,1.05878,-0.489688,1.89523,-0.318801,-2.79743,0.193947,0.967068,0.195912,0.911893
1308,446.435,1,22.242,23.3626,13.663,1.37904,0.0524062,1.03493,-0.478441,1.58344,-0.264783,-1.71779,0.192374,1.02353,0.196283,0.866093
1309,444.683,1,22.2838,23.4391,13.9344,1.37909,0.0532625,1.04774,-0.486124,1.85693,-0.284415,-2.44575,0.186378,1.00903,0.19588,0.793605
1310,446.825,1,22.3407,23.5102,14.4761,1.41921,0.0503545,1.11159,-0.484155,2.91839,-0.404046,-2.87694,0.174927,1.08165,0.194301,0.897233
1311,446.239,1,22.4725,23.6523,12.9595,1.53967,0.0440501,1.15289,-0.492865,2.24361,-0.362575,-2.35165,0.178032,1.10976,0.194393,0.82766
1312,450.296,1,22.1322,23.44,13.492,1.52734,0.0459152,1.05169,-0.477339,1.88729,-0.476989,-2.5745,0.184218,1.02623,0.196784,0.924118
1313,454.357,1,21.9032,23.1884,12.765,1.4673,0.050464,1.05585,-0.470204,2.34083,-0.411325,-2.6152,0.180892,1.05203,0.197031,0.986072
1314,452.489,1,21.7785,23.4213,12.5659,1.37352,0.0539105,1.00401,-0.465477,2.098,-0.549764,-2.62304,0.188287,0.9837,0.209014,0.953466
1315,446.528,1,22.6035,23.7815,13.1898,1.35137,0.0507573,1.02287,-0.486477,1.49103,-0.280789,-3.28962,0.187373,1.00749,0.212725,0.952267
1316,441.483,1,22.5508,24.1123,12.911,1.32035,0.0485993,1.02423,-0.488687,2.05861,-0.161019,-2.72069,0.187182,1.02639,0.210755,0.967426
1317,443.352,1,22.4643,24.0089,13.3416,1.29274,0.0508786,1.06803,-0.486792,1.48209,-0.257505,-3.41203,0.190913,1.00325,0.21049,0.977141
1318,451.296,1,23.0181,24.0149,13.9667,1.38464,0.0493589,1.11376,-0.50847,1.79259,-0.346332,-3.50225,0.200624,1.21397,0.177325,1.01493
1319,449.333,1,22.7138,24.1391,13.0247,1.33153,0.0512993,1.07511,-0.495357,0.808204,-0.197638,-3.52481,0.194453,1.15563,0.181337,1.05274
1320,446.326,1,22.3852,24.1728,12.3143,1.33149,0.0494406,1.08027,-0.478968,2.31396,-0.0613122,-3.15873,0.196481,1.20569,0.183456,0.992834
1321,447.363,1,22.8874,24.3919,13.192,1.43087,0.042617,1.04875,-0.503183,2.36295,-0.0621871,-2.60502,0.197521,1.24623,0.206095,0.92988
1322,439.718,1,21.8299,24.1953,14.0906,1.40106,0.0427267,1.12399,-0.466675,1.86976,-0.195085,-2.759,0.184427,1.17533,0.206055,0.878069
1323,440.718,1,22.1784,23.7466,13.1169,1.50631,0.0373112,1.02039,-0.475485,1.79895,-0.323236,-2.45071,0.184504,1.12826,0.209067,0.915173
1324,437.892,1,22.2215,23.7028,13.75,1.43265,0.0412886,1.05352,-0.487306,2.21365,-0.378197,-2.61812,0.180767,1.00594,0.227054,0.883159
1325,440.179,1,22.411,23.3192,13.4783,1.47825,0.0407304,1.05807,-0.486816,1.73933,-0.168024,-2.62112,0.178769,1.0769,0.21511,0.86814
1326,442.736,1,22.6876,22.8936,13.3805,1.54114,0.036807,1.14706,-0.505119,1.63616,-0.0336324,-2.79451,0.187382,1.02608,0.228394,0.888609
1327,446.123,1,22.1917,22.8159,13.6785,1.4319,0.047074,1.1451,-0.484255,0.107026,0.286719,-2.93902,0.192067,1.01905,0.229049,0.796644
1328,453.862,1,22.603,22.8349,13.0892,1.49139,0.0486601,1.14108,-0.492644,0.0297434,0.18206,-3.03647,0.191998,0.918141,0.238737,0.887991
1329,453.421,1,21.9941,23.3252,14.2321,1.48432,0.0522347,1.09084,-0.476596,-0.713128,0.283228,-2.61371,0.179819,0.951392,0.212372,0.870297
1330,460.755,1,21.5562,23.3723,13.421,1.53081,0.0506344,1.08385,-0.460615,-0.58992,0.320127,-2.60814,0.192286,1.03744,0.22029,0.878158
1331,459.991,1,22.4772,23.5132,12.4473,1.50128,0.0530598,1.11737,-0.494857,-0.898271,0.291741,-2.47068,0.191206,1.11371,0.201381,0.838205
1332,455.928,1,21.9254,23.4647,12.2307,1.50127,0.0521233,1.1005,-0.46837,-1.86953,0.271926,-2.80199,0.189765,1.10181,0.194904,0.810485
1333,458.928,1,22.3447,23.5109,12.6529,1.45924,0.0541849,1.06363,-0.493472,-0.374548,0.266193,-2.77152,0.183519,1.08657,0.211487,0.872032
1334,453.597,1,22.2568,23.3188,13.6387,1.5372,0.0471,1.12516,-0.48496,-0.382878,0.375678,-2.38538,0.186246,1.25932,0.214282,0.707611
1335,447.022,1,22.2818,23.835,12.4577,1.56489,0.0390873,1.08151,-0.480809,0.856427,0.321283,-2.78423,0.183231,1.2564,0.214299,0.782452
1336,447.501,1,22.3089,23.7504,12.5005,1.61242,0.0364352,1.02898,-0.482004,0.650051,-0.030392,-2.36589,0.182371,1.22509,0.200801,0.86289
1337,449.697,1,22.7603,23.4216,12.7014,1.68041,0.0339053,1.08453,-0.506147,0.660252,-0.128442,-2.54311,0.188253,1.14098,0.205541,0.870498
1338,442.411,1,22.5767,23.0408,11.9684,1.66363,0.0296128,1.16571,-0.496818,-0.574777,-0.161936,-1.37959,0.186862,1.22124,0.198179,0.839763
1339,445.199,1,22.6834,23.141,14.0436,1.55296,0.0359828,1.08193,-0.499059,-1.18434,-0.0970656,-1.74007,0.191017,1.27164,0.216911,0.820551
1340,442.863,1,22.6098,22.8418,13.1776,1.55296,0.0363262,1.04506,-0.490141,-0.715027,0.0017038,-2.06307,0.190418,1.17984,0.200201,0.883337
1341,438.203,1,22.1003,23.2962,13.6277,1.55296,0.0360212,0.936103,-0.472717,-1.4439,0.0394519,-1.98435,0.190391,1.06431,0.196035,0.857901
1342,434.612,1,22.195,23.5665,13.1584,1.57628,0.03248,1.07121,-0.489251,-0.297641,0.0364919,-2.30109,0.189979,1.09494,0.195358,0.812772
1343,437.274,1,22.4931,23.0876,13.4756,1.63507,0.0334192,1.07007,-0.493962,-0.730325,-0.0439682,-1.85994,0.18462,1.02985,0.195467,0.789888
1344,440.545,1,22.1602,23.6009,15.128,1.7829,0.0214162,0.94203,-0.490884,-0.940064,-0.00192313,-2.40575,0.184994,1.10217,0.213684,0.798741
1345,438.77,1,22.2526,23.4052,13.8715,1.61443,0.0274914,0.996001,-0.48499,-0.097241,-0.282152,-2.23286,0.186189,1.19821,0.235668,0.814813
1346,442.125,1,21.9371,23.1391,13.8411,1.63083,0.0296209,1.06095,-0.466717,0.779052,-0.176974,-2.93713,0.193481,1.10678,0.237182,0.814265
1347,444.33,1,22.1242,23.4651,14.423,1.58538,0.0347653,1.01349,-0.481579,0.653012,-0.253058,-2.3151,0.18335,1.13808,0.241995,0.803625
1348,445.009,1,21.8833,23.8071,13.0166,1.53885,0.0383299,0.995212,-0.471588,0.124009,-0.162373,-2.54887,0.182248,0.946539,0.268101,0.8582
1349,448.242,1,22.3924,23.588,13.5174,1.49487,0.039065,1.10452,-0.48772,0.0746686,-0.080777,-3.13583,0.187243,0.969206,0.293518,0.906731
1350,440.025,1,22.042,23.3603,13.0176,1.50882,0.0335007,1.10278,-0.47585,0.238637,-0.0718449,-2.93065,0.177201,0.998523,0.302254,0.861615
1351,446.276,1,22.4668,23.3353,12.7751,1.52213,0.037132,1.07844,-0.490452,0.784134,-0.00126564,-3.79362,0.185035,1.02232,0.287131,0.846761
1352,447.995,1,22.6097,23.4278,13.6352,1.52419,0.0414084,1.0218,-0.498642,1.5378,0.09754,-3.6695,0.182049,1.00984,0.274567,0.79166
1353,450.084,1,22.3665,23.4473,14.8987,1.46953,0.0452483,1.17125,-0.481142,1.0485,0.107217,-3.3081,0.183172,1.02368,0.264754,0.830072
1354,452.672,1,22.6363,23.3144,14.6577,1.476,0.0432167,1.17525,-0.494935,-0.0294577,0.408858,-3.63651,0.181104,1.21984,0.257801,0.850525
1355,453.505,1,23.1448,24.1026,15.1528,1.36301,0.0494535,1.22695,-0.506731,-0.742327,0.398217,-4.17011,0.182172,1.38612,0.235944,0.843855
1356,457.164,1,22.8069,24.5065,15.1845,1.34607,0.0521541,1.10766,-0.496318,-0.567439,0.37251,-3.80047,0.18697,1.41608,0.223706,0.876339
1357,461.545,1,22.3535,25.1748,14.1013,1.29882,0.0608297,1.10452,-0.472861,-0.356608,0.324342,-4.5838,0.182836,1.47766,0.203675,0.818687
1358,457.016,1,22.5215,24.7744,13.257,1.35908,0.0570579,1.13084,-0.489547,-1.17363,0.462835,-4.6674,0.186485,1.29577,0.181103,0.894791
1359,444.044,1,22.3047,24.7718,13.5028,1.29073,0.0541342,1.18036,-0.484071,-2.92894,0.544481,-4.95112,0.184562,1.18808,0.180177,0.877364
1360,444.313,1,22.3559,24.6626,12.3043,1.38397,0.0536625,1.14619,-0.484038,-1.45197,0.595674,-4.6204,0.183841,1.03486,0.170441,0.869791
1361,445.173,1,22.1406,24.4714,11.3484,1.45227,0.0481486,1.17942,-0.468596,-1.00055,0.43994,-4.03674,0.191908,1.10905,0.175533,0.854309
1362,444.987,1,22.3205,24.2092,11.2655,1.39383,0.0519195,1.08796,-0.475406,-1.00338,0.497559,-4.85573,0.188881,1.05919,0.168736,0.909705
1363,450.052,1,22.7264,24.6643,11.2656,1.30566,0.0578831,1.16705,-0.494627,-2.43481,0.555039,-4.92436,0.185249,1.09792,0.181887,0.920431
1364,449.071,1,22.5934,24.898,11.4274,1.33778,0.0564746,1.08363,-0.490335,-1.54821,0.415729,-5.09133,0.189688,1.11147,0.190164,0.811004
1365,447.992,1,22.2457,24.3687,12.729,1.38231,0.0580646,1.11331,-0.475239,-0.440046,0.335524,-5.0038,0.181531,1.08761,0.170889,0.771762
1366,449.499,1,22.2466,23.9015,12.7484,1.44871,0.0558477,1.02522,-0.480678,0.347854,0.498888,-5.19237,0.179554,1.11668,0.177652,0.726163
1367,446.869,1,22.7393,23.9635,13.4325,1.40302,0.0541513,1.11304,-0.495461,-1.02141,0.495552,-5.44554,0.186004,1.10741,0.177737,0.793461
1368,449.749,1,22.685,24.2017,13.0721,1.36689,0.0565984,1.21365,-0.491523,-1.68579,0.598667,-5.35049,0.186944,1.08956,0.190612,0.801
1369,455.653,1,22.3931,24.1345,13.4722,1.36688,0.056008,1.09234,-0.477006,-1.58316,0.500557,-5.48042,0.179967,1.27922,0.196676,0.86853
1370,453.43,1,23.2589,24.1814,12.5086,1.51492,0.0518058,1.10012,-0.520761,-0.646036,0.481449,-5.38385,0.192587,1.15884,0.186431,0.722635
1371,458.537,1,23.8348,24.5177,12.3271,1.5495,0.0499473,1.18118,-0.529359,0.149252,0.462513,-5.35413,0.202426,1.2515,0.184508,0.773739
1372,462.028,1,22.0047,24.6014,12.1731,1.477,0.0582402,1.15124,-0.468034,0.804954,0.485625,-5.75989,0.183949,1.30818,0.189434,0.725386
1373,458.185,1,22.3268,24.9682,11.3647,1.3773,0.0603273,1.09657,-0.480021,0.139927,0.674932,-6.52358,0.192094,1.35648,0.170846,0.748218
1374,465.838,1,21.9157,25.6072,11.3174,1.37736,0.0621856,1.12306,-0.458157,-1.11142,0.700052,-7.32102,0.181945,1.50203,0.179779,0.818812
1375,462.5,1,22.3583,25.7198,12.3799,1.37789,0.0578006,1.06936,-0.481422,-3.0224,0.706927,-7.42327,0.183818,1.62871,0.161671,0.898043
1376,458.27,1,22.2294,25.3442,13.7168,1.25436,0.0628888,1.11285,-0.478302,-1.93878,0.663054,-5.79566,0.1911,1.60019,0.160657,0.803439
1377,463.976,1,22.3291,25.4503,15.53,1.33883,0.0605554,1.171,-0.485607,-1.41684,0.578008,-6.01896,0.189378,1.5847,0.167199,0.869236
1378,467.629,1,22.497,25.6237,16.048,1.36643,0.0606578,1.13382,-0.491413,-1.33638,0.560127,-5.91441,0.196951,1.64566,0.170722,0.829367
1379,472.628,1,22.804,25.7296,14.3878,1.32103,0.0627317,1.22256,-0.502307,-2.84542,0.490095,-5.17596,0.183433,1.90315,0.175206,0.89566
1380,478.701,1,22.7863,24.7895,14.1162,1.4317,0.0645107,1.15922,-0.496038,-0.948421,0.649271,-5.96406,0.190292,1.96396,0.169282,0.764729
1381,473.008,1,22.4895,25.5526,13.058,1.34475,0.0635633,1.10902,-0.480376,-2.79641,0.715489,-5.51824,0.200624,1.85918,0.209311,0.661577
1382,465.75,1,22.632,25.1559,12.8844,1.34469,0.0590898,1.10791,-0.490185,-1.31365,0.60432,-5.66738,0.192041,1.87506,0.186044,0.719492
1383,465.563,1,22.3795,24.9189,12.5719,1.42281,0.0512937,1.13217,-0.480701,-2.46094,0.656892,-6.75814,0.198386,1.89502,0.202944,0.753427
1384,458.59,1,22.5871,24.9198,12.4513,1.43007,0.0471883,1.15833,-0.483812,-2.72154,0.719791,-6.12862,0.201316,1.84787,0.194778,0.765081
1385,452.485,1,22.4876,25.2765,12.8945,1.40108,0.0492796,1.08595,-0.479654,-2.68736,0.959371,-6.2027,0.194055,1.89776,0.167635,0.722868
1386,460.052,1,22.7297,25.2984,11.7237,1.4062,0.0531103,1.18826,-0.49637,-2.54604,1.0004,-6.70601,0.190395,1.80925,0.180339,0.746897
1387,463.784,1,22.7429,24.759,12.2132,1.42744,0.0541355,1.19001,-0.497573,-3.54904,1.09879,-7.0576,0.188978,1.78429,0.186998,0.750066
1388,458.536,1,22.3469,24.8297,11.6559,1.44663,0.0518335,1.23683,-0.482572,-4.74552,1.05489,-7.27158,0.195887,1.83438,0.175421,0.659418
1389,459.774,1,22.7785,25.0903,11.2586,1.44672,0.0549843,1.23654,-0.493436,-4.90722,0.974889,-6.49326,0.197239,1.81256,0.155274,0.663919
1390,462.654,1,23.2405,25.4618,11.7923,1.47911,0.0556402,1.19688,-0.519593,-4.01618,0.883908,-6.08067,0.193027,1.77038,0.151361,0.720357
