iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
10358,463.83,2,13.4071,24.4851,12.7403,1.52691,0.0430717,-0.334847,0.238627,1.00015,0.266166,0.927875
10359,468.805,2,13.4071,24.4852,12.7404,1.52691,0.0430718,-0.334851,0.238626,1.00017,0.266169,0.92789
10360,474.39,2,13.4071,24.4851,12.7406,1.52692,0.0430727,-0.334853,0.238624,1.00018,0.266167,0.927892
10361,457.957,2,13.4071,24.4852,12.7406,1.52692,0.0430721,-0.334857,0.238624,1.00018,0.266172,0.927881
10362,461.52,2,13.4071,24.4852,12.7407,1.52693,0.0430721,-0.334859,0.238624,1.00016,0.266171,0.927881
10363,457.696,2,13.4071,24.4852,12.7406,1.52693,0.0430714,-0.334863,0.238626,1.00015,0.26617,0.927876
10364,464.74,2,13.4071,24.4852,12.7404,1.52696,0.0430699,-0.334865,0.238626,1.00013,0.26617,0.927891
10365,456.812,2,13.4071,24.4852,12.7405,1.52696,0.0430693,-0.334869,0.238625,1.00012,0.266171,0.927894
10366,458.38,2,13.4071,24.4852,12.7402,1.52697,0.0430687,-0.334871,0.238626,1.0001,0.266172,0.927889
10367,454.284,2,13.4071,24.4852,12.7402,1.52697,0.0430685,-0.33487,0.238626,1.00008,0.266168,0.927887
10368,457.494,2,13.4071,24.4852,12.7401,1.52698,0.0430672,-0.33487,0.238627,1.00008,0.266164,0.927897
10369,461.964,2,13.4071,24.4852,12.7402,1.52698,0.0430669,-0.334871,0.238627,1.00007,0.266164,0.927902
10370,460.333,2,13.4071,24.4852,12.7401,1.52699,0.043067,-0.334869,0.238628,1.00005,0.266162,0.927884
10371,457.185,2,13.4071,24.4852,12.7401,1.52699,0.0430668,-0.334871,0.23863,1.00005,0.266159,0.927873
10372,450.689,2,13.4071,24.4852,12.7401,1.52699,0.0430662,-0.334872,0.23863,1.00004,0.266154,0.927863
10373,460.065,2,13.4071,24.4852,12.7402,1.52699,0.0430658,-0.334878,0.238631,1.00002,0.266151,0.927872
10374,459.584,2,13.4072,24.4852,12.74,1.527,0.0430657,-0.334884,0.238631,1.00002,0.266147,0.927855
10375,461.441,2,13.4072,24.4852,12.7401,1.52701,0.043066,-0.334885,0.238629,1.00002,0.266142,0.927837
10376,462.198,2,13.4072,24.4852,12.7401,1.527,0.043067,-0.334881,0.238629,1.00002,0.266138,0.92785
10377,459.642,2,13.4072,24.4851,12.7401,1.527,0.0430669,-0.334877,0.238629,1.00002,0.266133,0.927858
10378,469.09,2,13.4072,24.4851,12.74,1.52701,0.0430668,-0.334879,0.238628,1.00001,0.266134,0.927875
10379,477.163,2,13.4071,24.4851,12.7401,1.52702,0.0430681,-0.334876,0.238628,1.00001,0.266136,0.927873
10380,471.824,2,13.4071,24.4849,12.74,1.52704,0.0430681,-0.334871,0.238626,1.00001,0.266139,0.927866
10381,462.116,2,13.4071,24.485,12.74,1.52704,0.0430678,-0.334869,0.238626,1.00001,0.266139,0.927866
10382,463.119,2,13.4071,24.4851,12.7398,1.52704,0.043068,-0.334868,0.238626,1.00001,0.266138,0.927875
10383,461.486,2,13.4072,24.4851,12.7395,1.52704,0.0430683,-0.334869,0.238624,1.00001,0.266136,0.927887
10384,473.64,2,13.4072,24.4853,12.7394,1.52702,0.0430695,-0.334869,0.238625,1.00004,0.266131,0.927921
10385,481.281,2,13.4071,24.4854,12.7393,1.52703,0.0430703,-0.334874,0.238626,1.00005,0.266132,0.927944
10386,474.147,2,13.4071,24.4856,12.7391,1.52701,0.0430718,-0.334876,0.238626,1.00006,0.266134,0.927965
10387,472.823,2,13.4071,24.4857,12.7387,1.527,0.0430733,-0.334873,0.238624,1.00006,0.266137,0.927986
10388,470.305,2,13.4071,24.4859,12.7386,1.52699,0.0430739,-0.334871,0.238623,1.00006,0.266139,0.928019
10389,465.872,2,13.4071,24.486,12.7386,1.52699,0.0430741,-0.334866,0.238622,1.00007,0.266141,0.928022
10390,458.081,2,13.4071,24.486,12.7384,1.52698,0.0430741,-0.334872,0.238623,1.00006,0.266144,0.928012
10391,460.248,2,13.4071,24.486,12.7383,1.52697,0.0430747,-0.334876,0.238621,1.00005,0.266144,0.927992
10392,456.838,2,13.4071,24.486,12.7383,1.52697,0.0430744,-0.334877,0.238621,1.00006,0.266145,0.927981
10393,460.221,2,13.4071,24.486,12.7382,1.52696,0.0430751,-0.334879,0.238622,1.00003,0.266144,0.927976
10394,451.477,2,13.4071,24.4861,12.738,1.52696,0.0430743,-0.334873,0.238622,0.999995,0.266144,0.927971
10395,456.439,2,13.4071,24.4861,12.7379,1.52697,0.0430739,-0.334869,0.238623,0.999974,0.266141,0.927961
10396,459.121,2,13.4071,24.4861,12.7378,1.52698,0.0430733,-0.33487,0.238624,0.999967,0.266137,0.927961
10397,472.821,2,13.4071,24.486,12.7377,1.52699,0.0430742,-0.334867,0.238625,0.999983,0.266134,0.927948
10398,472.401,2,13.4071,24.4859,12.7378,1.527,0.0430748,-0.334867,0.238627,1,0.266131,0.927937
10399,451.434,2,13.4071,24.4858,12.738,1.52699,0.0430743,-0.334868,0.238628,1,0.266127,0.927926
10400,465.199,2,13.4071,24.4855,12.7384,1.52701,0.0430741,-0.334866,0.238628,1.00001,0.266124,0.927911
10401,454.843,2,13.4071,24.4853,12.7386,1.52701,0.043074,-0.334868,0.238627,1.00001,0.266119,0.9279
10402,462.051,2,13.4071,24.4851,12.7389,1.52703,0.0430731,-0.334867,0.238626,1.00002,0.266115,0.927897
10403,455.427,2,13.4071,24.4851,12.739,1.52702,0.0430727,-0.334869,0.238625,1.00001,0.266117,0.927891
10404,450.075,2,13.4071,24.4851,12.7391,1.52701,0.043072,-0.33487,0.238623,0.999996,0.266115,0.927892
10405,454.253,2,13.4071,24.4852,12.739,1.52701,0.0430713,-0.334867,0.238621,1.00002,0.266112,0.927878
10406,454.868,2,13.407,24.4852,12.739,1.52701,0.0430705,-0.334863,0.238621,1.00001,0.26611,0.927881
10407,453.567,2,13.407,24.4851,12.739,1.52702,0.0430702,-0.334862,0.238622,0.999978,0.266107,0.927862
10408,458.71,2,13.407,24.4851,12.7391,1.52701,0.043071,-0.334865,0.238622,0.999962,0.266104,0.927847
10409,458.373,2,13.407,24.4852,12.7392,1.52701,0.043071,-0.334872,0.238621,0.999941,0.266104,0.927851
10410,462.704,2,13.407,24.4852,12.7392,1.527,0.0430717,-0.334872,0.238622,0.999917,0.266106,0.92786
10411,464.765,2,13.407,24.4852,12.7392,1.527,0.0430712,-0.334871,0.238622,0.999901,0.26611,0.927881
10412,460.663,2,13.407,24.4852,12.7391,1.527,0.0430709,-0.334868,0.238621,0.999903,0.266114,0.927891
10413,460.875,2,13.407,24.4852,12.7389,1.52698,0.0430716,-0.334867,0.238619,0.999896,0.266115,0.9279
10414,461.557,2,13.407,24.4854,12.7389,1.52698,0.0430722,-0.334863,0.238618,0.999883,0.26611,0.927901
10415,456.823,2,13.407,24.4854,12.739,1.52697,0.0430725,-0.334865,0.238617,0.999873,0.266107,0.927894
10416,459.248,2,13.407,24.4854,12.7389,1.52698,0.0430723,-0.334868,0.238615,0.999877,0.266102,0.927896
10417,473.382,2,13.407,24.4853,12.7391,1.52698,0.0430734,-0.334871,0.238615,0.999882,0.266101,0.927903
10418,465.437,2,13.407,24.4852,12.7391,1.52699,0.0430732,-0.334871,0.238614,0.999892,0.2661,0.927901
10419,467.447,2,13.407,24.4852,12.739,1.527,0.0430727,-0.334871,0.238615,0.9999,0.266097,0.927921
10420,464.726,2,13.407,24.4852,12.739,1.527,0.0430727,-0.334879,0.238615,0.999925,0.266094,0.927917
10421,469.309,2,13.4071,24.4851,12.739,1.52701,0.0430727,-0.334885,0.238616,0.999961,0.266091,0.927914
10422,469.42,2,13.4071,24.485,12.7391,1.52702,0.043073,-0.334887,0.238617,0.999985,0.266085,0.92791
10423,462.379,2,13.4071,24.4851,12.739,1.52701,0.0430735,-0.33489,0.238618,0.999993,0.266079,0.927907
10424,465.33,2,13.4071,24.4851,12.7389,1.527,0.0430743,-0.334887,0.238618,1.00001,0.266073,0.927914
10425,466.217,2,13.4071,24.4851,12.7392,1.527,0.0430742,-0.334886,0.23862,1.00002,0.266067,0.927946
10426,468.13,2,13.4071,24.485,12.7392,1.52701,0.0430744,-0.334885,0.238619,1,0.266061,0.927986
10427,459.844,2,13.407,24.4849,12.7393,1.52699,0.0430755,-0.334887,0.238619,1,0.266056,0.927999
10428,464.923,2,13.4071,24.4847,12.7394,1.52697,0.0430765,-0.334885,0.238619,1.00001,0.266052,0.928006
10429,458.966,2,13.4071,24.4847,12.7396,1.52697,0.0430769,-0.33488,0.238618,1.00001,0.266045,0.928002
10430,457.154,2,13.407,24.4846,12.7397,1.52697,0.0430772,-0.334876,0.238617,1.00002,0.26604,0.927987
10431,459.113,2,13.407,24.4846,12.7398,1.52697,0.0430774,-0.334878,0.238618,1.00002,0.266035,0.927963
10432,463.42,2,13.407,24.4846,12.7398,1.52697,0.043078,-0.334877,0.238618,1.00003,0.266034,0.927943
10433,459.023,2,13.407,24.4846,12.7398,1.52696,0.0430779,-0.33488,0.238618,1.00004,0.266032,0.92794
10434,457.26,2,13.4071,24.4845,12.7398,1.52696,0.0430776,-0.334881,0.238618,1.00006,0.26603,0.927926
10435,455.562,2,13.4071,24.4845,12.7398,1.52694,0.0430778,-0.334884,0.238619,1.00006,0.266027,0.92792
10436,452.673,2,13.4071,24.4844,12.7401,1.52695,0.0430757,-0.334884,0.23862,1.00007,0.266027,0.927919
10437,453.028,2,13.4071,24.4844,12.7402,1.52693,0.043075,-0.334884,0.238619,1.00008,0.266024,0.927939
10438,458.04,2,13.4071,24.4844,12.7402,1.52693,0.0430747,-0.334886,0.238619,1.00008,0.26602,0.927941
10439,459.613,2,13.4071,24.4845,12.74,1.52691,0.0430748,-0.334881,0.23862,1.00008,0.266018,0.927958
10440,463.924,2,13.407,24.4847,12.7399,1.5269,0.0430751,-0.334882,0.238621,1.0001,0.266016,0.92796
10441,465.006,2,13.4071,24.4846,12.7399,1.52688,0.0430763,-0.334887,0.238622,1.00012,0.266015,0.927952
10442,474.064,2,13.4071,24.4846,12.7401,1.5269,0.0430763,-0.334893,0.238622,1.00012,0.266018,0.927961
10443,461.137,2,13.407,24.4847,12.7402,1.5269,0.0430758,-0.334894,0.238622,1.00012,0.266022,0.927958
10444,462.868,2,13.407,24.4849,12.74,1.5269,0.0430749,-0.334896,0.238624,1.00012,0.266026,0.927969
10445,466.351,2,13.407,24.4849,12.74,1.52689,0.0430757,-0.334891,0.238626,1.0001,0.26603,0.927965
10446,467.423,2,13.407,24.4848,12.7399,1.52689,0.0430761,-0.334889,0.238628,1.00009,0.266038,0.927964
10447,463.437,2,13.407,24.4847,12.7397,1.52688,0.0430766,-0.334886,0.238628,1.00008,0.266041,0.927959
10448,459.894,2,13.407,24.4847,12.7395,1.52687,0.0430772,-0.334881,0.23863,1.00005,0.266047,0.927959
10449,455.454,2,13.407,24.4847,12.7396,1.52684,0.0430774,-0.33488,0.23863,1.00004,0.266051,0.927953
10450,455.89,2,13.407,24.4847,12.7396,1.52684,0.0430769,-0.33488,0.238632,1.00003,0.266053,0.927954
10451,470.124,2,13.407,24.4848,12.7396,1.52684,0.0430772,-0.334877,0.238634,1.00004,0.266057,0.927957
10452,464.621,2,13.407,24.4848,12.7394,1.52685,0.0430771,-0.334874,0.238632,1.00002,0.26606,0.927957
10453,464.028,2,13.407,24.4849,12.7394,1.52686,0.043077,-0.334873,0.238633,0.999996,0.266065,0.927944
10454,465.206,2,13.407,24.4849,12.739,1.52689,0.0430758,-0.334876,0.238632,0.999969,0.266068,0.927948
10455,458.911,2,13.407,24.4849,12.7388,1.52692,0.0430739,-0.334874,0.238633,0.99994,0.266069,0.927943
10456,461.742,2,13.407,24.4848,12.7386,1.52694,0.0430726,-0.334877,0.238632,0.999917,0.266071,0.927954
10457,462.069,2,13.407,24.4848,12.7385,1.52694,0.0430725,-0.334881,0.23863,0.999897,0.266074,0.927972
10458,463.447,2,13.407,24.4848,12.7384,1.52694,0.043073,-0.334882,0.238628,0.999887,0.266076,0.927968
10459,458.167,2,13.407,24.4849,12.7383,1.52695,0.0430723,-0.334882,0.238628,0.999873,0.266082,0.927956
10460,461.744,2,13.407,24.485,12.7384,1.52695,0.0430719,-0.334883,0.238629,0.999864,0.266085,0.927966
10461,467.76,2,13.407,24.485,12.7384,1.52695,0.0430719,-0.334881,0.238629,0.999883,0.266087,0.927978
10462,469.804,2,13.407,24.4851,12.7381,1.52697,0.0430712,-0.334883,0.23863,0.999877,0.266089,0.927992
10463,483.374,2,13.407,24.4852,12.7376,1.52699,0.0430718,-0.334887,0.238631,0.999886,0.266093,0.927999
10464,474.971,2,13.407,24.4852,12.7372,1.527,0.0430726,-0.334892,0.238632,0.999882,0.266095,0.928
10465,462.917,2,13.407,24.4851,12.7371,1.52702,0.0430719,-0.334887,0.238629,0.999869,0.2661,0.927992
10466,465.914,2,13.407,24.4851,12.737,1.52701,0.0430723,-0.334886,0.238628,0.999861,0.266107,0.927997
10467,465.167,2,13.407,24.485,12.7369,1.52701,0.0430725,-0.334887,0.238628,0.999856,0.266113,0.927992
10468,461.71,2,13.407,24.4849,12.7368,1.52701,0.0430727,-0.334889,0.238628,0.999847,0.266115,0.927985
10469,462.752,2,13.407,24.485,12.7364,1.52701,0.0430724,-0.334892,0.238628,0.999841,0.266117,0.927995
10470,466.423,2,13.407,24.4851,12.7362,1.52703,0.043072,-0.334888,0.238627,0.999838,0.266117,0.927986
10471,475.233,2,13.407,24.4851,12.7361,1.52705,0.0430723,-0.334891,0.238628,0.999834,0.26612,0.927984
10472,464.343,2,13.407,24.4851,12.736,1.52707,0.0430709,-0.334897,0.238629,0.999834,0.266123,0.927998
10473,469.36,2,13.407,24.4851,12.736,1.52708,0.0430702,-0.3349,0.238628,0.999842,0.266128,0.928011
10474,466.236,2,13.407,24.485,12.7361,1.52709,0.0430699,-0.334906,0.238629,0.999856,0.266129,0.927998
10475,465.353,2,13.407,24.485,12.7359,1.52711,0.0430696,-0.334902,0.238629,0.999857,0.266128,0.927988
10476,468.15,2,13.407,24.485,12.7359,1.52713,0.0430692,-0.334898,0.238628,0.999859,0.26613,0.927973
10477,468.708,2,13.4069,24.485,12.736,1.52716,0.0430685,-0.334894,0.238629,0.999847,0.266135,0.927969
10478,463.94,2,13.4069,24.4851,12.736,1.52717,0.043068,-0.334891,0.238628,0.999851,0.266132,0.927983
10479,461.095,2,13.4069,24.4851,12.736,1.52718,0.0430669,-0.334886,0.238627,0.999855,0.266133,0.927987
10480,462.388,2,13.407,24.4851,12.7361,1.52717,0.0430668,-0.334885,0.238627,0.999858,0.26614,0.927992
10481,466.946,2,13.407,24.4849,12.7363,1.52716,0.0430669,-0.334884,0.238627,0.999862,0.266147,0.927993
10482,458.277,2,13.4069,24.4849,12.7365,1.52714,0.0430666,-0.334884,0.238627,0.999889,0.26615,0.927994
10483,463.142,2,13.4069,24.4848,12.7368,1.52713,0.0430665,-0.334885,0.238629,0.999933,0.266149,0.927979
10484,467.419,2,13.4069,24.4847,12.737,1.52714,0.0430664,-0.334889,0.23863,0.999967,0.266149,0.927959
10485,462.063,2,13.4069,24.4847,12.7374,1.52714,0.0430661,-0.334894,0.238629,0.999995,0.26615,0.927945
10486,458.621,2,13.4069,24.4847,12.7376,1.52713,0.0430656,-0.334892,0.238628,1.00003,0.266154,0.927927
10487,474.125,2,13.4069,24.4846,12.7378,1.52712,0.0430665,-0.334895,0.238627,1.00006,0.266158,0.927932
10488,467.299,2,13.4069,24.4845,12.7378,1.52711,0.0430665,-0.334897,0.238627,1.00008,0.266162,0.927951
10489,469.674,2,13.4069,24.4846,12.7381,1.52711,0.0430667,-0.334895,0.238626,1.00009,0.266162,0.927987
10490,466.329,2,13.4069,24.4847,12.7383,1.52711,0.0430664,-0.334895,0.238626,1.00008,0.266163,0.928016
10491,463.969,2,13.4069,24.4849,12.7383,1.52711,0.0430665,-0.334896,0.238628,1.00007,0.266166,0.928022
10492,457.561,2,13.4069,24.4851,12.7381,1.52709,0.043067,-0.334895,0.238629,1.00006,0.266167,0.928011
10493,458.524,2,13.4069,24.4852,12.738,1.5271,0.0430672,-0.334899,0.238628,1.00005,0.266165,0.927985
10494,465.447,2,13.4069,24.4853,12.7377,1.52709,0.0430687,-0.334897,0.238629,1.00005,0.266163,0.927966
10495,456.821,2,13.4069,24.4854,12.7376,1.52709,0.0430678,-0.334896,0.238631,1.00003,0.266166,0.927954
10496,463.62,2,13.407,24.4854,12.7375,1.52709,0.0430676,-0.334901,0.238633,1.00003,0.266166,0.92797
10497,463.656,2,13.407,24.4855,12.7372,1.52708,0.0430681,-0.334901,0.238633,1.00003,0.266167,0.927974
10498,467.48,2,13.407,24.4856,12.737,1.52707,0.0430687,-0.3349,0.238634,1.00002,0.266171,0.927981
10499,460.787,2,13.407,24.4857,12.7368,1.52707,0.0430692,-0.334894,0.238635,1.00002,0.266171,0.927966
10500,458.372,2,13.407,24.4858,12.7368,1.52708,0.0430687,-0.334894,0.238634,1.00001,0.266171,0.927952
10501,459.757,2,13.407,24.4858,12.7366,1.5271,0.0430676,-0.334896,0.238633,0.999989,0.266175,0.927934
10502,455.088,2,13.4071,24.4859,12.7366,1.52712,0.0430659,-0.3349,0.238633,0.999966,0.266178,0.927919
10503,456.41,2,13.407,24.4859,12.7367,1.52713,0.0430647,-0.3349,0.238632,0.999948,0.266186,0.927897
10504,474.763,2,13.4071,24.4857,12.7368,1.52714,0.0430651,-0.334898,0.238634,0.999939,0.266197,0.927881
10505,470.867,2,13.407,24.4855,12.7367,1.52717,0.0430647,-0.334894,0.238632,0.999947,0.266199,0.927868
10506,471.218,2,13.407,24.4854,12.7367,1.52718,0.0430647,-0.334894,0.238632,0.99996,0.266205,0.927868
10507,470.541,2,13.407,24.4854,12.7365,1.52719,0.0430647,-0.334895,0.238632,0.999952,0.26621,0.92787
10508,460.811,2,13.407,24.4853,12.7362,1.52721,0.0430629,-0.334888,0.238631,0.99995,0.266211,0.92787
10509,470.666,2,13.407,24.4853,12.736,1.52724,0.0430624,-0.334889,0.238634,0.999942,0.266212,0.927873
10510,463.718,2,13.407,24.4853,12.7358,1.52723,0.0430629,-0.334888,0.238634,0.999944,0.266206,0.927883
10511,450.919,2,13.407,24.4854,12.7356,1.52721,0.0430631,-0.334887,0.238635,0.999926,0.266199,0.927891
10512,454.546,2,13.407,24.4855,12.7357,1.5272,0.0430637,-0.334888,0.238634,0.999909,0.266191,0.927896
10513,472.839,2,13.407,24.4855,12.7356,1.52721,0.0430651,-0.334888,0.238635,0.999925,0.266181,0.927892
10514,467.485,2,13.407,24.4855,12.7355,1.52722,0.0430653,-0.33489,0.238636,0.999924,0.266175,0.927895
10515,463.245,2,13.407,24.4854,12.7356,1.52723,0.0430656,-0.334888,0.238636,0.999929,0.266172,0.927879
10516,456.466,2,13.407,24.4855,12.7357,1.52723,0.0430649,-0.334887,0.238637,0.999927,0.266168,0.92788
10517,454.095,2,13.407,24.4854,12.7358,1.5272,0.0430659,-0.33489,0.238637,0.999915,0.266163,0.927875
10518,458.181,2,13.407,24.4855,12.7358,1.52718,0.0430671,-0.33489,0.238636,0.999901,0.266161,0.927875
10519,468.752,2,13.407,24.4856,12.7362,1.52719,0.0430677,-0.334887,0.238636,0.999901,0.266157,0.927879
10520,465.631,2,13.407,24.4856,12.7365,1.5272,0.0430671,-0.334888,0.238634,0.999897,0.266158,0.927883
10521,463.939,2,13.407,24.4856,12.7368,1.5272,0.0430669,-0.334886,0.238633,0.999897,0.26616,0.927895
10522,460.047,2,13.407,24.4855,12.737,1.5272,0.0430663,-0.33489,0.238632,0.999913,0.266163,0.927892
10523,455.646,2,13.407,24.4853,12.7373,1.52719,0.0430662,-0.334892,0.238631,0.999908,0.266166,0.927882
10524,461.772,2,13.407,24.4851,12.7375,1.52718,0.0430667,-0.334892,0.238632,0.999906,0.26617,0.927876
10525,466.849,2,13.407,24.485,12.7377,1.52718,0.0430674,-0.334887,0.238631,0.999903,0.266173,0.927866
10526,459.022,2,13.4071,24.4848,12.7377,1.52717,0.0430669,-0.334883,0.238632,0.99992,0.266176,0.92785
10527,457.735,2,13.4071,24.4848,12.7378,1.52717,0.0430661,-0.334883,0.238632,0.999926,0.266179,0.927843
10528,459.349,2,13.4071,24.4846,12.7381,1.52717,0.043066,-0.334881,0.238632,0.999918,0.266176,0.92784
10529,456.118,2,13.4071,24.4844,12.7382,1.5272,0.0430649,-0.334881,0.238631,0.999913,0.266172,0.927817
10530,457.778,2,13.4071,24.4843,12.7383,1.52721,0.0430634,-0.33488,0.238631,0.999921,0.266171,0.927809
10531,462.508,2,13.407,24.4842,12.7384,1.52721,0.0430635,-0.334887,0.238631,0.999918,0.26617,0.92781
10532,460.234,2,13.407,24.4841,12.7383,1.52722,0.0430629,-0.334888,0.238629,0.999926,0.26617,0.927811
10533,461.582,2,13.407,24.484,12.7381,1.52722,0.0430629,-0.334884,0.238628,0.999926,0.266165,0.92782
10534,466.556,2,13.4071,24.484,12.7379,1.52724,0.0430623,-0.334883,0.238629,0.999918,0.266163,0.927829
10535,462.739,2,13.4071,24.4839,12.7378,1.52724,0.043062,-0.334887,0.238629,0.999908,0.266164,0.927844
10536,469.765,2,13.407,24.4839,12.7376,1.52725,0.0430622,-0.334885,0.238627,0.999917,0.266166,0.927853
10537,462.291,2,13.407,24.4839,12.7376,1.52723,0.0430625,-0.334885,0.238626,0.999921,0.266167,0.927865
10538,464.437,2,13.407,24.4839,12.7374,1.52725,0.0430621,-0.33488,0.238625,0.999919,0.266168,0.927843
10539,462.214,2,13.407,24.4839,12.7374,1.52727,0.0430618,-0.334879,0.238625,0.999915,0.266166,0.927841
10540,468.592,2,13.407,24.4839,12.7372,1.52727,0.0430621,-0.334882,0.238624,0.999904,0.266169,0.927851
10541,473.986,2,13.407,24.4839,12.737,1.52729,0.0430621,-0.334883,0.238624,0.999903,0.266172,0.927866
10542,472.79,2,13.407,24.4839,12.7369,1.52731,0.0430623,-0.334883,0.238622,0.999903,0.266173,0.927862
10543,465.599,2,13.407,24.4839,12.7368,1.52732,0.0430627,-0.334881,0.238622,0.999885,0.266175,0.927855
10544,448.314,2,13.407,24.4838,12.7368,1.52731,0.0430616,-0.334882,0.238622,0.999856,0.266179,0.927847
10545,462.83,2,13.407,24.4838,12.7366,1.52734,0.0430601,-0.334889,0.238621,0.999824,0.266181,0.927849
10546,463.401,2,13.407,24.4838,12.7365,1.52736,0.04306,-0.334892,0.23862,0.999789,0.266184,0.927852
10547,453.332,2,13.407,24.4838,12.7365,1.52734,0.04306,-0.33489,0.238619,0.999775,0.266186,0.927846
10548,454.031,2,13.407,24.4838,12.7366,1.52734,0.0430596,-0.33489,0.238618,0.999754,0.266189,0.927834
10549,467.169,2,13.407,24.4838,12.7367,1.52737,0.0430593,-0.334889,0.238616,0.999731,0.266192,0.927823
10550,462.2,2,13.407,24.484,12.7365,1.52737,0.0430595,-0.334891,0.238616,0.999713,0.266193,0.927823
10551,462.802,2,13.407,24.4841,12.7364,1.52737,0.0430597,-0.334894,0.238616,0.999693,0.266196,0.927818
10552,453.65,2,13.407,24.4843,12.7363,1.52737,0.0430592,-0.334896,0.238616,0.999672,0.266199,0.927811
10553,465.868,2,13.407,24.4844,12.7363,1.52737,0.0430597,-0.334896,0.238616,0.99965,0.266203,0.927811
10554,467.711,2,13.407,24.4846,12.7362,1.52736,0.0430601,-0.334893,0.238617,0.999644,0.266203,0.927833
10555,466.832,2,13.407,24.4846,12.7363,1.52738,0.0430602,-0.334897,0.238617,0.999629,0.266201,0.927827
10556,465.586,2,13.407,24.4847,12.7365,1.52739,0.0430601,-0.334898,0.238618,0.999634,0.266201,0.927829
10557,465.415,2,13.407,24.4847,12.7367,1.52739,0.0430599,-0.3349,0.238617,0.999662,0.2662,0.927829
10558,461.616,2,13.407,24.4847,12.7367,1.52737,0.0430608,-0.334899,0.238616,0.999669,0.266195,0.927835
10559,464.257,2,13.407,24.4846,12.7367,1.52738,0.0430606,-0.334899,0.238616,0.999685,0.266192,0.927828
10560,473.838,2,13.4071,24.4846,12.7368,1.5274,0.0430606,-0.334896,0.238617,0.999703,0.266191,0.927825
10561,466.342,2,13.4071,24.4846,12.7367,1.5274,0.0430608,-0.334897,0.238616,0.999709,0.266191,0.927835
10562,457.478,2,13.4071,24.4847,12.7365,1.5274,0.0430601,-0.334897,0.238616,0.99971,0.266192,0.927838
10563,459.826,2,13.4071,24.4847,12.7363,1.52741,0.0430594,-0.334896,0.238617,0.999693,0.26619,0.927833
10564,456.644,2,13.4071,24.4847,12.7362,1.52741,0.0430594,-0.334897,0.238618,0.999669,0.26619,0.927816
10565,452.642,2,13.4071,24.4846,12.7361,1.52741,0.0430587,-0.334897,0.238618,0.999665,0.266193,0.927802
10566,456.528,2,13.4071,24.4846,12.7359,1.52741,0.0430577,-0.334898,0.238619,0.999653,0.266198,0.927789
10567,464.848,2,13.4071,24.4845,12.7357,1.52742,0.043057,-0.334902,0.238619,0.999659,0.266204,0.927771
10568,463.908,2,13.4071,24.4845,12.7355,1.52744,0.0430559,-0.334906,0.238618,0.999655,0.266211,0.927757
10569,462.793,2,13.4071,24.4844,12.7353,1.52746,0.0430553,-0.334898,0.238618,0.999647,0.266215,0.927738
