iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V1_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1263,459.778,2,20.5343,24.408,12.8953,1.53926,0.0420394,-0.410941,-0.497706,0.221318,0.943594,0.278927,0.897302
1264,468.359,2,20.5348,24.4077,12.8952,1.53934,0.0420403,-0.410955,-0.497437,0.22131,0.943781,0.278917,0.897377
1265,464.083,2,20.5348,24.4074,12.8961,1.53924,0.0420436,-0.410952,-0.497404,0.221314,0.943855,0.278922,0.897581
1266,467.947,2,20.535,24.4072,12.8964,1.53924,0.04205,-0.410961,-0.497299,0.221326,0.943965,0.278914,0.89757
1267,454.554,2,20.5347,24.4066,12.8956,1.53904,0.0420546,-0.410953,-0.497226,0.221318,0.944136,0.278869,0.89767
1268,452.174,2,20.5346,24.4062,12.8957,1.53901,0.0420511,-0.410947,-0.496808,0.221315,0.944283,0.278845,0.897573
1269,459.814,2,20.5349,24.4054,12.8953,1.53894,0.0420559,-0.410949,-0.496698,0.221321,0.944387,0.278841,0.897507
1270,467.403,2,20.5351,24.4047,12.8953,1.53894,0.0420592,-0.410953,-0.496496,0.221327,0.944502,0.278848,0.897555
1271,464.567,2,20.5352,24.4042,12.8944,1.53888,0.0420706,-0.41095,-0.496102,0.221315,0.94454,0.278836,0.897483
1272,465.573,2,20.5353,24.4029,12.8943,1.53887,0.0420787,-0.410958,-0.496346,0.22132,0.94462,0.278828,0.897337
1273,462.752,2,20.5357,24.4015,12.8956,1.53899,0.0420752,-0.410971,-0.496293,0.221332,0.944708,0.278819,0.897241
1274,463.861,2,20.5354,24.4,12.895,1.53919,0.0420688,-0.410966,-0.496552,0.221328,0.944825,0.278796,0.897176
1275,462.595,2,20.5357,24.3987,12.896,1.53934,0.0420682,-0.410981,-0.496832,0.22133,0.944849,0.27876,0.897095
1276,464.231,2,20.5361,24.3978,12.8956,1.53949,0.0420671,-0.41099,-0.497112,0.22133,0.944821,0.278715,0.897174
1277,459.738,2,20.5362,24.3963,12.896,1.53943,0.0420724,-0.410993,-0.497481,0.221331,0.944899,0.27869,0.897132
1278,466.672,2,20.5365,24.3955,12.8954,1.53943,0.042074,-0.411006,-0.497743,0.221336,0.945095,0.278663,0.897261
1279,460.475,2,20.5359,24.3956,12.895,1.53942,0.042079,-0.410982,-0.497849,0.221333,0.945131,0.278617,0.897266
1280,454.807,2,20.5354,24.3957,12.8947,1.53942,0.0420767,-0.410958,-0.497885,0.221324,0.945047,0.278594,0.897413
1281,462.422,2,20.5347,24.3956,12.8955,1.53954,0.0420716,-0.410932,-0.497741,0.221321,0.945146,0.278549,0.897515
1282,466.886,2,20.5337,24.3957,12.8962,1.53954,0.0420772,-0.41089,-0.498132,0.221326,0.945178,0.278545,0.89756
1283,457.057,2,20.5343,24.3958,12.8965,1.53954,0.0420761,-0.410916,-0.498451,0.221329,0.945284,0.278523,0.897513
1284,462.624,2,20.5351,24.3964,12.8976,1.53954,0.0420786,-0.410945,-0.498612,0.221332,0.945523,0.2785,0.897446
1285,468.24,2,20.5361,24.3965,12.8986,1.53958,0.042085,-0.410986,-0.49881,0.22134,0.945578,0.278474,0.897442
1286,457.531,2,20.5359,24.3969,12.8987,1.53938,0.0420919,-0.41098,-0.498973,0.221335,0.945668,0.27846,0.897528
1287,458.391,2,20.5361,24.397,12.8977,1.53927,0.0420944,-0.410987,-0.499122,0.221334,0.945702,0.278461,0.897639
1288,461.745,2,20.5354,24.3969,12.8982,1.53927,0.0420958,-0.41097,-0.499577,0.221317,0.945693,0.278479,0.897708
1289,456.693,2,20.5351,24.3968,12.8984,1.53919,0.0420921,-0.41096,-0.4998,0.221318,0.94575,0.278486,0.897876
1290,459.503,2,20.5348,24.3966,12.8979,1.53919,0.0420915,-0.410943,-0.500026,0.221313,0.945675,0.278506,0.89795
1291,472.041,2,20.5348,24.3951,12.8978,1.53922,0.0420965,-0.410956,-0.500798,0.221303,0.945631,0.278554,0.898099
1292,463.753,2,20.5352,24.3943,12.8963,1.53924,0.0420991,-0.410967,-0.501298,0.221308,0.945613,0.27855,0.898153
1293,462.128,2,20.5353,24.3933,12.894,1.53936,0.0420971,-0.41098,-0.501662,0.221299,0.945526,0.278536,0.89822
1294,456.763,2,20.535,24.3926,12.8942,1.53942,0.0420931,-0.410976,-0.502,0.221284,0.945549,0.278508,0.898287
1295,453.369,2,20.5353,24.3925,12.8938,1.53935,0.042096,-0.410991,-0.502306,0.221282,0.945517,0.278461,0.898351
1296,450.472,2,20.5347,24.3912,12.8942,1.53927,0.0420983,-0.410972,-0.502491,0.221283,0.945524,0.278415,0.898249
1297,448.793,2,20.5337,24.3901,12.8951,1.53937,0.0420871,-0.41094,-0.502852,0.221285,0.945505,0.278383,0.898184
1298,452.262,2,20.5335,24.3889,12.895,1.53938,0.0420828,-0.41093,-0.502924,0.221282,0.94555,0.278339,0.898208
1299,450.38,2,20.5334,24.3874,12.8962,1.53934,0.0420801,-0.410935,-0.50266,0.221274,0.945529,0.278312,0.898226
1300,449.192,2,20.5331,24.3865,12.8963,1.53925,0.0420819,-0.410927,-0.502601,0.221269,0.945505,0.278265,0.898203
1301,458.163,2,20.5324,24.3859,12.8967,1.53929,0.0420839,-0.4109,-0.502414,0.221253,0.94554,0.278216,0.89823
1302,458.348,2,20.5324,24.386,12.8969,1.53922,0.0420865,-0.410888,-0.502358,0.221249,0.945578,0.278199,0.898313
1303,458.298,2,20.5317,24.3864,12.8955,1.53916,0.0420895,-0.410852,-0.501863,0.221244,0.945548,0.27818,0.898444
1304,460.198,2,20.532,24.3876,12.893,1.53924,0.0420893,-0.410856,-0.501492,0.221244,0.945497,0.278139,0.898512
1305,456.536,2,20.5316,24.3885,12.8899,1.5392,0.0420896,-0.410833,-0.500985,0.221252,0.945439,0.278089,0.898696
1306,460.384,2,20.5328,24.3894,12.8879,1.53914,0.0420962,-0.410876,-0.500527,0.221249,0.945432,0.278053,0.898768
1307,457.387,2,20.5332,24.3903,12.8866,1.53909,0.0420996,-0.410877,-0.500409,0.221247,0.945335,0.278028,0.898894
1308,460.619,2,20.5333,24.3912,12.8862,1.53909,0.042101,-0.410883,-0.500265,0.221241,0.945336,0.278029,0.898972
1309,457.611,2,20.5336,24.3922,12.8859,1.53916,0.0421013,-0.410894,-0.500324,0.221246,0.945187,0.278018,0.898926
1310,460.556,2,20.534,24.3932,12.8853,1.53925,0.0420981,-0.410909,-0.500294,0.221238,0.945317,0.277979,0.898959
1311,459.681,2,20.5334,24.394,12.8838,1.53925,0.0421021,-0.410869,-0.500136,0.221231,0.945334,0.277957,0.898927
1312,457.954,2,20.5335,24.3936,12.8829,1.53937,0.0420989,-0.410869,-0.499914,0.221232,0.945196,0.27795,0.898883
1313,456.054,2,20.5332,24.3924,12.883,1.53929,0.0421026,-0.41086,-0.499801,0.221222,0.945131,0.277954,0.898911
1314,456.257,2,20.5335,24.3921,12.8837,1.5392,0.0421056,-0.410879,-0.499874,0.221218,0.945127,0.277972,0.898851
1315,456.207,2,20.5341,24.3921,12.8826,1.53916,0.0421101,-0.410901,-0.499805,0.221216,0.945052,0.277963,0.8988
1316,457.433,2,20.5343,24.3926,12.8825,1.53913,0.0421132,-0.410901,-0.499726,0.221216,0.945051,0.277921,0.898845
1317,458.08,2,20.5343,24.3931,12.8822,1.53916,0.0421157,-0.410884,-0.499393,0.221226,0.94491,0.277882,0.898886
1318,462.533,2,20.5347,24.3931,12.8814,1.53913,0.0421215,-0.410894,-0.499264,0.221237,0.944931,0.277833,0.898937
1319,453.464,2,20.5351,24.393,12.8803,1.53918,0.042118,-0.410903,-0.499073,0.221246,0.944813,0.277812,0.898923
1320,452.797,2,20.5355,24.3925,12.8791,1.53926,0.0421108,-0.410905,-0.498793,0.221264,0.94471,0.277789,0.898901
1321,458.217,2,20.5363,24.3922,12.878,1.53933,0.0421043,-0.41093,-0.49845,0.221283,0.944814,0.277793,0.898804
1322,446.703,2,20.5359,24.3926,12.8777,1.53933,0.0421028,-0.41091,-0.498141,0.221281,0.944621,0.277785,0.898673
1323,460.04,2,20.5363,24.393,12.8765,1.53936,0.0421074,-0.410916,-0.497837,0.221276,0.944565,0.277755,0.898623
1324,459.534,2,20.5363,24.3935,12.8771,1.53949,0.0421032,-0.410927,-0.497477,0.221272,0.944522,0.27776,0.89854
1325,463.791,2,20.5365,24.3934,12.8778,1.53963,0.0421012,-0.41094,-0.496826,0.221256,0.944489,0.277781,0.898525
1326,457.854,2,20.5369,24.3937,12.8775,1.53963,0.0421016,-0.410959,-0.496513,0.221247,0.944444,0.2778,0.898506
1327,465.522,2,20.5366,24.3935,12.878,1.53967,0.042101,-0.410955,-0.495738,0.221257,0.944367,0.277854,0.898525
1328,459.208,2,20.5364,24.3932,12.8781,1.5397,0.0420985,-0.41094,-0.495145,0.221274,0.944227,0.277872,0.898604
1329,447.26,2,20.5361,24.3931,12.8793,1.5397,0.0420902,-0.410918,-0.494604,0.22128,0.944131,0.277867,0.898591
1330,461.428,2,20.5358,24.3929,12.8788,1.53982,0.0420837,-0.410904,-0.494152,0.221287,0.944179,0.277876,0.898568
1331,447.565,2,20.536,24.3931,12.8783,1.53982,0.0420803,-0.41091,-0.493867,0.221294,0.944092,0.277859,0.898466
1332,451.808,2,20.5355,24.3929,12.8789,1.53982,0.0420795,-0.410888,-0.493582,0.221294,0.944009,0.277835,0.898404
1333,453.351,2,20.5356,24.3923,12.8792,1.53993,0.042068,-0.410894,-0.493482,0.221296,0.944019,0.27782,0.898423
1334,466.544,2,20.5358,24.3902,12.8785,1.54007,0.0420619,-0.410896,-0.493431,0.2213,0.944167,0.277857,0.89834
1335,457.572,2,20.5354,24.3891,12.8775,1.54025,0.0420512,-0.410877,-0.493228,0.221291,0.944151,0.277859,0.898316
1336,462.442,2,20.5353,24.3882,12.8766,1.54033,0.0420513,-0.41087,-0.493173,0.221283,0.944085,0.27785,0.898392
1337,455.061,2,20.5353,24.3873,12.8767,1.54039,0.0420482,-0.410875,-0.493294,0.221281,0.944047,0.277839,0.898312
1338,456.582,2,20.5354,24.3863,12.8755,1.54039,0.0420469,-0.410884,-0.493388,0.221283,0.944107,0.277847,0.898176
1339,461.136,2,20.535,24.3846,12.8772,1.54042,0.0420457,-0.410872,-0.493402,0.221294,0.944141,0.277842,0.898178
1340,450.348,2,20.5348,24.3836,12.878,1.54044,0.0420389,-0.410869,-0.493421,0.221288,0.944192,0.277828,0.898138
1341,454.672,2,20.5347,24.3825,12.8792,1.54049,0.0420373,-0.410872,-0.49365,0.221279,0.944147,0.277826,0.898039
1342,448.484,2,20.5347,24.3812,12.8801,1.54057,0.0420259,-0.410882,-0.493891,0.221275,0.944134,0.277811,0.897978
1343,449.278,2,20.5341,24.3807,12.8794,1.54062,0.0420214,-0.410858,-0.494034,0.221272,0.94403,0.277787,0.897891
1344,456.914,2,20.5337,24.3805,12.8797,1.54072,0.0420194,-0.410843,-0.494061,0.221252,0.943958,0.277796,0.897818
1345,455.245,2,20.5338,24.38,12.8784,1.54081,0.042012,-0.410837,-0.494147,0.221252,0.943982,0.277773,0.897831
1346,447.293,2,20.5333,24.3796,12.8781,1.54071,0.0420097,-0.410808,-0.494325,0.221252,0.944024,0.277739,0.897864
1347,462.009,2,20.5332,24.3793,12.8796,1.54069,0.0420129,-0.410808,-0.49459,0.221252,0.944044,0.277742,0.897877
1348,452.195,2,20.5329,24.3798,12.8795,1.54067,0.0420097,-0.410793,-0.494977,0.221246,0.943937,0.277766,0.897897
1349,450.902,2,20.5336,24.3803,12.8803,1.54056,0.0420074,-0.410812,-0.495162,0.221247,0.943995,0.277776,0.897894
1350,452.804,2,20.5342,24.3806,12.879,1.54048,0.0420081,-0.41083,-0.495134,0.221234,0.943949,0.277771,0.89797
1351,458.688,2,20.5346,24.3808,12.8777,1.54048,0.0420133,-0.410846,-0.494647,0.221226,0.943934,0.277757,0.897876
1352,456.764,2,20.5352,24.381,12.8774,1.54055,0.0420096,-0.410872,-0.494331,0.221225,0.943958,0.277729,0.89785
1353,451.795,2,20.5352,24.3812,12.8785,1.54035,0.0420177,-0.410871,-0.494189,0.221231,0.94386,0.277713,0.897834
1354,468.906,2,20.5363,24.3813,12.8792,1.54041,0.0420195,-0.410915,-0.494009,0.221229,0.944042,0.277709,0.897832
1355,463.994,2,20.5371,24.3819,12.8799,1.54034,0.0420242,-0.410933,-0.493975,0.221245,0.944277,0.2777,0.89776
1356,453.482,2,20.5375,24.3823,12.8805,1.5403,0.0420221,-0.410942,-0.493983,0.221246,0.944418,0.277702,0.897636
1357,466.072,2,20.5379,24.3828,12.8807,1.54033,0.0420236,-0.410952,-0.493897,0.221254,0.944581,0.277702,0.897587
1358,452.649,2,20.5384,24.383,12.8803,1.54027,0.0420222,-0.410965,-0.493769,0.22126,0.944529,0.277684,0.897664
1359,450.649,2,20.5387,24.383,12.8804,1.54025,0.042019,-0.41098,-0.493471,0.221259,0.944511,0.277673,0.897631
1360,457.182,2,20.5387,24.3837,12.8796,1.54028,0.0420179,-0.410985,-0.493285,0.221259,0.944485,0.277686,0.897555
1361,468.589,2,20.5388,24.3847,12.8775,1.54034,0.042021,-0.410982,-0.493101,0.221264,0.944598,0.27769,0.897506
1362,459.762,2,20.5387,24.3854,12.8755,1.54034,0.0420232,-0.41097,-0.49299,0.221265,0.944659,0.27767,0.897453
1363,459.612,2,20.5389,24.3868,12.8752,1.54023,0.0420267,-0.410969,-0.4928,0.221269,0.944639,0.277671,0.897609
1364,456.042,2,20.539,24.3881,12.8745,1.54023,0.0420252,-0.41097,-0.492774,0.221267,0.944541,0.27766,0.897731
1365,460.472,2,20.5389,24.389,12.8741,1.54019,0.0420309,-0.410963,-0.492949,0.221265,0.944433,0.277644,0.897802
1366,460.333,2,20.5393,24.3893,12.8736,1.54023,0.04203,-0.410971,-0.492868,0.221268,0.944382,0.277625,0.897924
1367,458.096,2,20.5394,24.3898,12.8734,1.54023,0.0420289,-0.410972,-0.492672,0.221273,0.944356,0.277618,0.897994
1368,456.063,2,20.5391,24.3902,12.8738,1.54009,0.0420327,-0.410966,-0.492317,0.221284,0.944309,0.27761,0.898072
1369,459.369,2,20.5393,24.3904,12.8749,1.53997,0.0420337,-0.410969,-0.492223,0.221283,0.944383,0.277626,0.898238
1370,462.902,2,20.5401,24.3902,12.8748,1.53997,0.0420347,-0.411002,-0.49221,0.221289,0.944426,0.277633,0.898277
1371,455.803,2,20.5407,24.3899,12.8739,1.53992,0.0420327,-0.411021,-0.492102,0.221304,0.944454,0.277622,0.898336
1372,459.526,2,20.5407,24.3899,12.8744,1.53981,0.0420378,-0.411015,-0.492068,0.221306,0.944561,0.277597,0.898388
1373,461.358,2,20.5407,24.3897,12.8746,1.53981,0.0420403,-0.411012,-0.492068,0.221309,0.944644,0.277576,0.898389
1374,457.232,2,20.5404,24.39,12.8749,1.53971,0.0420467,-0.410989,-0.492204,0.221305,0.944648,0.277576,0.898313
1375,459.395,2,20.5404,24.3905,12.876,1.53969,0.0420452,-0.410982,-0.492371,0.22131,0.944815,0.277546,0.898395
1376,457.648,2,20.5407,24.3911,12.878,1.53969,0.0420437,-0.410995,-0.492357,0.221313,0.944884,0.277534,0.89838
1377,457.248,2,20.5403,24.3918,12.8807,1.53967,0.0420404,-0.410985,-0.492343,0.221308,0.944918,0.27754,0.898496
1378,461.049,2,20.5406,24.3921,12.8806,1.53974,0.0420399,-0.410992,-0.492457,0.221321,0.944808,0.277543,0.898476
1379,457.225,2,20.5408,24.3925,12.8795,1.53982,0.0420322,-0.411002,-0.492705,0.221312,0.9448,0.277569,0.898498
1380,471.074,2,20.5414,24.393,12.8792,1.53989,0.0420395,-0.411013,-0.492671,0.221323,0.944756,0.277573,0.898445
1381,461.631,2,20.5422,24.3936,12.8772,1.53989,0.0420423,-0.411033,-0.492764,0.22133,0.944691,0.277597,0.898395
1382,454.172,2,20.5427,24.3941,12.8763,1.53983,0.0420392,-0.411052,-0.492825,0.221333,0.944779,0.277611,0.898367
1383,451.833,2,20.5434,24.3946,12.8758,1.53985,0.0420297,-0.411073,-0.492771,0.221346,0.944813,0.277628,0.898328
1384,454.754,2,20.543,24.3955,12.8745,1.53985,0.0420276,-0.411049,-0.492635,0.221357,0.944786,0.277631,0.898267
1385,449.227,2,20.5429,24.3962,12.8731,1.53984,0.04202,-0.411045,-0.492333,0.221358,0.94485,0.277629,0.898201
1386,451.997,2,20.5429,24.3969,12.8723,1.53979,0.0420166,-0.411042,-0.492044,0.221355,0.944817,0.277638,0.898274
1387,465.126,2,20.5435,24.3979,12.8719,1.53974,0.0420189,-0.41107,-0.491724,0.221363,0.944864,0.277661,0.898346
1388,456.815,2,20.5428,24.3989,12.872,1.53971,0.0420168,-0.411038,-0.491347,0.221373,0.94489,0.277672,0.89836
1389,450.346,2,20.5429,24.4001,12.8718,1.53958,0.0420196,-0.411037,-0.491065,0.221378,0.944811,0.277682,0.898288
